,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
10763,ref-t.3.5.9.7.5-ref-t.3.5.9.7.9,ref-bible.0301.59.1.1-ref-bible.0301.59.1.5,663879,663904,104802,104806,ref-t.00003.00005.00009.00007.00005,ref-t.00003.00005.00009.00007.00009,1191990,1192015,202282,202286,ref-bible.00301.00059.00001.00001,ref-bible.00301.00059.00001.00005,למנצח אל תשחת לדוד מכתם ,למנצח אל תשחת לדוד מכתם ,ref-bible
10764,ref-t.3.5.9.8.5-ref-t.3.5.9.8.21,ref-bible.0304.8.5.9-ref-bible.0304.8.6.11,664036,664122,104830,104846,ref-t.00003.00005.00009.00008.00005,ref-t.00003.00005.00009.00008.00021,1341566,1341667,230293,230312,ref-bible.00304.00008.00005.00009,ref-bible.00304.00008.00006.00011,תחת התפוח עוררתיך אמרה רוח הקדש שימני כחותם על לבך אמרה כנסת ישראל כי עזה כמות אהבה ,תחת התפוח עוררתיך שמה חבלתך אמך שמה חבלה ילדתך שימני כחותם על לבך כחותם על זרועך כי עזה כמות אהבה ,ref-bible
10765,ref-t.3.5.10.2.61-ref-t.3.5.10.2.75,ref-bible.0207.57.2.2-ref-bible.0207.57.3.5,664648,664725,104916,104930,ref-t.00003.00005.00010.00002.00061,ref-t.00003.00005.00010.00002.00075,854008,854062,144895,144905,ref-bible.00207.00057.00002.00002,ref-bible.00207.00057.00003.00005,שלום ינוחו על משכותם וגו' הולך שלום אל הקבר ואומ' ואתם קרבו הנה בני עוננה ,שלום ינוחו על משכבותם הלך נכחו ואתם קרבו הנה בני עננה ,ref-bible
10766,ref-t.3.5.10.4.49-ref-t.3.5.10.5.12,ref-bible.0311.1.12.5-ref-bible.0311.1.13.1,665544,665619,105064,105075,ref-t.00003.00005.00010.00004.00049,ref-t.00003.00005.00010.00005.00012,1425739,1425798,244947,244956,ref-bible.00311.00001.00012.00005,ref-bible.00311.00001.00013.00001,הימים דבר אחר מלמד שנתן להם המקום מאכל ומשתה וישבו ואכלו ושתו והראך ,ימים עשרה ויתנו לנו מן הזרעים ונאכלה ומים ונשתה ויראו ,ref-bible
10767,ref-t.3.5.10.6.39-ref-t.3.5.10.6.52,ref-bible.0101.26.17.7-ref-bible.0101.26.18.8,665966,666045,105137,105149,ref-t.00003.00005.00010.00006.00039,ref-t.00003.00005.00010.00006.00052,48038,48087,8474,8482,ref-bible.00101.00026.00017.00007,ref-bible.00101.00026.00018.00008,יצחק והיו בארות נובעות מים שנ' וישב יצחק ויחפר את בארות המים וגו' ויחפרו ,וישב שם וישב יצחק ויחפר את בארת המים אשר חפרו ,ref-bible
10768,ref-t.3.5.10.7.14-ref-t.3.5.10.7.25,ref-bible.0101.30.30.1-ref-bible.0101.30.30.12,666124,666182,105165,105176,ref-t.00003.00005.00010.00007.00014,ref-t.00003.00005.00010.00007.00025,58197,58254,10353,10364,ref-bible.00101.00030.00030.00001,ref-bible.00101.00030.00030.00012,כי מעט אשר היה לך לפני ויפרץ לרוב ויברך ייי אותך לרגלי ,כי מעט אשר היה לך לפני ויפרץ לרב ויברך יהוה אתך לרגלי ,ref-bible
10769,ref-t.3.5.10.8.34-ref-t.3.5.10.8.41,ref-bible.0101.50.21.1-ref-bible.0101.50.21.8,666529,666569,105237,105244,ref-t.00003.00005.00010.00008.00034,ref-t.00003.00005.00010.00008.00041,105356,105396,18844,18851,ref-bible.00101.00050.00021.00001,ref-bible.00101.00050.00021.00008,ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם ,ועתה אל תיראו אנכי אכלכל אתכם ואת טפכם ,ref-bible
10770,ref-t.3.5.10.9.12-ref-t.3.5.10.9.29,ref-bible.0102.1.5.9-ref-bible.0102.1.9.3,666714,666807,105270,105287,ref-t.00003.00005.00010.00009.00012,ref-t.00003.00005.00010.00009.00029,105960,106138,18943,18974,ref-bible.00102.00001.00005.00009,ref-bible.00102.00001.00009.00003,ובני ישראל פרו וישרצו משמת יוסף מהו אומ' וימת יוסף וגו' ויקם מלך חדש וגו' ויאמר אל עמו ,ויוסף היה במצרים וימת יוסף וכל אחיו וכל הדור ההוא ובני ישראל פרו וישרצו וירבו ויעצמו במאד מאד ותמלא הארץ אתם ויקם מלך חדש על מצרים אשר לא ידע את יוסף ויאמר אל עמו ,ref-bible
10771,ref-t.3.5.11.1.15-ref-t.3.5.11.1.21,ref-bible.0104.20.1.13-ref-bible.0104.20.2.4,666902,666934,105305,105310,ref-t.00003.00005.00011.00001.00015,ref-t.00003.00005.00011.00001.00021,300106,300148,50523,50530,ref-bible.00104.00020.00001.00013,ref-bible.00104.00020.00002.00004,ותמת שם מרים ולא היה מים לעדה ,ותמת שם מרים ותקבר שם ולא היה מים לעדה ,ref-bible
10772,ref-t.3.5.11.1.35-ref-t.3.5.11.1.43,ref-bible.0104.20.29.9-ref-bible.0104.21.1.6,667001,667047,105320,105328,ref-t.00003.00005.00011.00001.00035,ref-t.00003.00005.00011.00001.00043,302133,302193,50863,50871,ref-bible.00104.00020.00029.00009,ref-bible.00104.00021.00001.00006,אהרן מהו או' וישמע הכנעני מלך ערד יושב הנגב ,אהרן שלשים יום כל_בית_ישראל וישמע הכנעני מלך ערד ישב הנגב ,ref-bible
