,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,baseWork
229,ref-mek.1.19.3.180-ref-mek.1.19.3.194,ref-sifra.1.9.21-ref-sifra.1.9.31,80247,80323,12557,12571,ref-mek.1.19.3.180,ref-mek.1.19.3.194,1904,1956,323,332,ref-sifra.1.9.21,ref-sifra.1.9.31,חזר וכלל או כלל בכלל הראשון ואמרת לאו אלא כלל ופרט וכלל אלא כעין הפרט ,חזר וכלל כלל ופרט וכלל' אי אתה דן אלא כעין הפרט ,ref-sifra
230,ref-mek.1.19.3.440-ref-mek.1.19.3.451,ref-sifra.12.01-00.7.22-ref-sifra.12.01-00.7.32,81510,81581,12765,12775,ref-mek.1.19.3.440,ref-mek.1.19.3.451,530927,530994,81007,81017,ref-sifra.12.1-00.7.22,ref-sifra.12.1-00.7.32,חייב אדם למול את בנו ולפדותו וללמדו תורה וללמדו אומנות ולהשיאו אשה ,חייב בו מצוות למולו ולפדותו ללמדו תורה וללמדו אומנות ולהשיאו אשה ,ref-mek
231,ref-mek.1.19.3.440-ref-mek.1.19.3.451,ref-sifra.12.01-00.7.22-ref-sifra.12.01-00.7.32,81510,81581,12765,12775,ref-mek.1.19.3.440,ref-mek.1.19.3.451,530927,530994,81007,81017,ref-sifra.12.1-00.7.22,ref-sifra.12.1-00.7.32,חייב אדם למול את בנו ולפדותו וללמדו תורה וללמדו אומנות ולהשיאו אשה ,חייב בו מצוות למולו ולפדותו ללמדו תורה וללמדו אומנות ולהשיאו אשה ,ref-sifra
232,ref-mek.1.19.4.98-ref-mek.1.19.4.112,ref-sifra.3.05-07.1.7-ref-sifra.3.05-07.1.24,82113,82184,12873,12886,ref-mek.1.19.4.98,ref-mek.1.19.4.112,109815,109898,15891,15903,ref-sifra.3.5-07.1.7,ref-sifra.3.5-07.1.24,אמור לו והקהה את שיניו ואמור לו בעבור זה עשה ה' לי בצאתי ממצרים לי ,שאמרו לו אחרים אין_לי_אלא שאמרה לו שפחה מנין_אפילו_אמרה לו אשה אוציא את שאמרה לו ,ref-mek
233,ref-mek.1.19.4.98-ref-mek.1.19.4.112,ref-sifra.3.05-07.1.7-ref-sifra.3.05-07.1.24,82113,82184,12873,12886,ref-mek.1.19.4.98,ref-mek.1.19.4.112,109815,109898,15891,15903,ref-sifra.3.5-07.1.7,ref-sifra.3.5-07.1.24,אמור לו והקהה את שיניו ואמור לו בעבור זה עשה ה' לי בצאתי ממצרים לי ,שאמרו לו אחרים אין_לי_אלא שאמרה לו שפחה מנין_אפילו_אמרה לו אשה אוציא את שאמרה לו ,ref-sifra
234,ref-mek.2.2.1.295-ref-mek.2.2.1.303,ref-sifra.14.01-01.2.30-ref-sifra.14.01-01.2.38,94247,94294,14883,14890,ref-mek.2.2.1.295,ref-mek.2.2.1.303,646584,646634,98395,98402,ref-sifra.14.1-01.2.30,ref-sifra.14.1-01.2.38,הכסף ואת הזהב שנאמר וילקט יוסף את כל הכסף ,אותם בכספים כענין שנאמר וילקט יוסף את כל הכסף ,ref-mek
235,ref-mek.2.2.1.295-ref-mek.2.2.1.303,ref-sifra.14.01-01.2.30-ref-sifra.14.01-01.2.38,94247,94294,14883,14890,ref-mek.2.2.1.295,ref-mek.2.2.1.303,646584,646634,98395,98402,ref-sifra.14.1-01.2.30,ref-sifra.14.1-01.2.38,הכסף ואת הזהב שנאמר וילקט יוסף את כל הכסף ,אותם בכספים כענין שנאמר וילקט יוסף את כל הכסף ,ref-sifra
236,ref-mek.2.2.5.44-ref-mek.2.2.5.49,ref-sifra.6.01-01.3.13-ref-sifra.6.01-01.3.18,99618,99653,15788,15792,ref-mek.2.2.5.44,ref-mek.2.2.5.49,311906,311941,46263,46267,ref-sifra.6.1-01.3.13,ref-sifra.6.1-01.3.18,וישכם אברהם בבקר ויחבוש את חמורו ,וישכם אברהם בבקר ויחבוש את חמורו ,ref-mek
237,ref-mek.2.2.5.44-ref-mek.2.2.5.49,ref-sifra.6.01-01.3.13-ref-sifra.6.01-01.3.18,99618,99653,15788,15792,ref-mek.2.2.5.44,ref-mek.2.2.5.49,311906,311941,46263,46267,ref-sifra.6.1-01.3.13,ref-sifra.6.1-01.3.18,וישכם אברהם בבקר ויחבוש את חמורו ,וישכם אברהם בבקר ויחבוש את חמורו ,ref-sifra
238,ref-mek.2.2.7.69-ref-mek.2.2.7.73,ref-sifra.10.08-00.1.10-ref-sifra.10.08-00.1.15,102325,102349,16239,16243,ref-mek.2.2.7.69,ref-mek.2.2.7.73,471933,471962,71871,71876,ref-sifra.10.8-00.1.10,ref-sifra.10.8-00.1.15,אלהים ואומר ה' אלהי אתה ,ואמרת אלהם אני ה' אלהיכם אני ,ref-mek
239,ref-mek.2.2.7.69-ref-mek.2.2.7.73,ref-sifra.10.08-00.1.10-ref-sifra.10.08-00.1.15,102325,102349,16239,16243,ref-mek.2.2.7.69,ref-mek.2.2.7.73,471933,471962,71871,71876,ref-sifra.10.8-00.1.10,ref-sifra.10.8-00.1.15,אלהים ואומר ה' אלהי אתה ,ואמרת אלהם אני ה' אלהיכם אני ,ref-sifra
240,ref-mek.2.5.4.22-ref-mek.2.5.4.28,ref-sifra.10.08-00.2.3-ref-sifra.10.08-00.2.7,117256,117298,18739,18745,ref-mek.2.5.4.22,ref-mek.2.5.4.28,472049,472082,71892,71896,ref-sifra.10.8-00.2.3,ref-sifra.10.8-00.2.7,נפרע המקום מאנשי דור המבול ומאנשי סדום ,שפרעתי מדור המבול ומאנשי סדום ,ref-mek
241,ref-mek.2.5.4.22-ref-mek.2.5.4.28,ref-sifra.10.08-00.2.3-ref-sifra.10.08-00.2.7,117256,117298,18739,18745,ref-mek.2.5.4.22,ref-mek.2.5.4.28,472049,472082,71892,71896,ref-sifra.10.8-00.2.3,ref-sifra.10.8-00.2.7,נפרע המקום מאנשי דור המבול ומאנשי סדום ,שפרעתי מדור המבול ומאנשי סדום ,ref-sifra
242,ref-mek.2.6.2.103-ref-mek.2.6.2.119,ref-sifra.5.03-00.2.3-ref-sifra.5.03-00.2.17,121186,121267,19402,19417,ref-mek.2.6.2.103,ref-mek.2.6.2.119,268044,268139,39607,39621,ref-sifra.5.3-00.2.3,ref-sifra.5.3-00.2.17,הרם את מטך ומה אמרו משה וישראל על הים ה' ימלוך אמר המקום מי שהמליכני על הים ,ים הגדול שנאמר ולמקוה המים קרא ימים ובנחלים ובנחלים אלו הנהרות שנאמר אלו הנהרות שנאמר ,ref-sifra
243,ref-mek.2.6.3.25-ref-mek.2.6.3.37,ref-sifra.4.01-02.8.30-ref-sifra.4.01-02.8.38,122825,122898,19678,19690,ref-mek.2.6.3.25,ref-mek.2.6.3.37,168565,168619,24251,24259,ref-sifra.4.1-02.8.30,ref-sifra.4.1-02.8.38,יחדו ושניהם השכימו בבקר בקרו של יעקב מנין שנאמר וישכם יעקב בבקר בקרו ,אחד נאמר בעצים בבקר בבקר ונאמר בקטורת בבקר בבקר ,ref-sifra
244,ref-mek.2.6.3.122-ref-mek.2.6.3.135,ref-sifra.4.01-02.8.2-ref-sifra.4.01-02.8.10,123358,123427,19770,19782,ref-mek.2.6.3.122,ref-mek.2.6.3.135,168412,168460,24224,24232,ref-sifra.4.1-02.8.2,ref-sifra.4.1-02.8.10,ובקר רנה יצא לאור בקר שנאמר ה' צדיק בקרבה לא יעשה עולה בבקר בבקר ,עליה הכהן עצים בבקר בבקר נאמר כאן בבקר בבקר ,ref-sifra
245,ref-mek.2.7.4.186-ref-mek.2.7.4.195,ref-sifra.5.1.4.17-ref-sifra.5.1.4.25,129713,129765,20851,20859,ref-mek.2.7.4.186,ref-mek.2.7.4.195,237645,237690,34735,34742,ref-sifra.5.1.4.17,ref-sifra.5.1.4.25,וימירו את כבודם בתבנית שור אוכל עשב שומע אני כשור ,וימירו את כבודם בתבנית שור אוכל עשב יבא שור ,ref-mek
246,ref-mek.2.7.4.186-ref-mek.2.7.4.195,ref-sifra.5.1.4.17-ref-sifra.5.1.4.25,129713,129765,20851,20859,ref-mek.2.7.4.186,ref-mek.2.7.4.195,237645,237690,34735,34742,ref-sifra.5.1.4.17,ref-sifra.5.1.4.25,וימירו את כבודם בתבנית שור אוכל עשב שומע אני כשור ,וימירו את כבודם בתבנית שור אוכל עשב יבא שור ,ref-sifra
247,ref-mek.2.7.4.213-ref-mek.2.7.4.220,ref-sifra.5.1.4.17-ref-sifra.5.1.4.25,129840,129882,20872,20878,ref-mek.2.7.4.213,ref-mek.2.7.4.220,237645,237690,34735,34742,ref-sifra.5.1.4.17,ref-sifra.5.1.4.25,וימרו את כבודם בתבנית שור אוכל עשב בשור ,וימירו את כבודם בתבנית שור אוכל עשב יבא שור ,ref-mek
248,ref-mek.2.7.4.213-ref-mek.2.7.4.220,ref-sifra.5.1.4.17-ref-sifra.5.1.4.25,129840,129882,20872,20878,ref-mek.2.7.4.213,ref-mek.2.7.4.220,237645,237690,34735,34742,ref-sifra.5.1.4.17,ref-sifra.5.1.4.25,וימרו את כבודם בתבנית שור אוכל עשב בשור ,וימירו את כבודם בתבנית שור אוכל עשב יבא שור ,ref-sifra
249,ref-mek.2.7.5.155-ref-mek.2.7.5.168,ref-sifra.12.14-00.5.19-ref-sifra.12.14-00.5.28,130818,130887,21042,21055,ref-mek.2.7.5.155,ref-mek.2.7.5.168,608691,608741,92497,92505,ref-sifra.12.14-00.5.19,ref-sifra.12.14-00.5.28,היו אלא מתים ולא מתים כענין שנאמר ויהי בצאת נפשה כי מתה וכי מתה ,מות יומת אבל לא היו יודעין באיזה מיתה יומת שנאמר ,ref-mek
250,ref-mek.2.7.5.157-ref-mek.2.7.5.169,ref-sifra.12.14-00.5.19-ref-sifra.12.14-00.5.28,130826,130892,21044,21056,ref-mek.2.7.5.157,ref-mek.2.7.5.169,608691,608741,92497,92505,ref-sifra.12.14-00.5.19,ref-sifra.12.14-00.5.28,מתים ולא מתים כענין שנאמר ויהי בצאת נפשה כי מתה וכי מתה היתה ,מות יומת אבל לא היו יודעין באיזה מיתה יומת שנאמר ,ref-sifra
251,ref-mek.2.7.7.105-ref-mek.2.7.7.119,ref-sifra.10.08-13.12.62-ref-sifra.10.08-13.12.80,132799,132875,21348,21362,ref-mek.2.7.7.105,ref-mek.2.7.7.119,479616,479710,73025,73039,ref-sifra.10.8-13.12.62,ref-sifra.10.8-13.12.80,זה השער לה' צדיקים יבואו בו בבעלי אמנה מהו אומר ויבא גוי צדיק שומר אמונים ,גוי צדיק שומר אמונים וכן_הוא_אומר זה השער לה' כהנים לוים וישראל לא_נאמר_אלא צדיקים יבואו בו ,ref-mek
252,ref-mek.2.7.7.108-ref-mek.2.7.7.121,ref-sifra.10.08-13.12.62-ref-sifra.10.08-13.12.80,132812,132882,21351,21364,ref-mek.2.7.7.108,ref-mek.2.7.7.121,479616,479710,73025,73039,ref-sifra.10.8-13.12.62,ref-sifra.10.8-13.12.80,צדיקים יבואו בו בבעלי אמנה מהו אומר ויבא גוי צדיק שומר אמונים שער זה ,גוי צדיק שומר אמונים וכן_הוא_אומר זה השער לה' כהנים לוים וישראל לא_נאמר_אלא צדיקים יבואו בו ,ref-sifra
253,ref-mek.3.1.1.377-ref-mek.3.1.1.387,ref-sifra.10.08-13.10.120-ref-sifra.10.08-13.10.136,135637,135690,21837,21847,ref-mek.3.1.1.377,ref-mek.3.1.1.387,479038,479120,72936,72952,ref-sifra.10.8-13.10.120,ref-sifra.10.8-13.10.136,ה' הם שנאמר והם עמך ונחלתך ואומר באמרו להם עם ה' ,ואומר כה אמר ה' מלך ישראל וגואלו ה' צבאות וגומר ואומר אני הוא אני ראשון אף אני ,ref-mek
254,ref-mek.3.1.1.377-ref-mek.3.1.1.387,ref-sifra.10.08-13.10.118-ref-sifra.10.08-13.10.136,135637,135690,21837,21847,ref-mek.3.1.1.377,ref-mek.3.1.1.387,479030,479120,72934,72952,ref-sifra.10.8-13.10.118,ref-sifra.10.8-13.10.136,ה' הם שנאמר והם עמך ונחלתך ואומר באמרו להם עם ה' ,אני הוא ואומר כה אמר ה' מלך ישראל וגואלו ה' צבאות וגומר ואומר אני הוא אני ראשון אף אני ,ref-sifra
255,ref-mek.3.1.1.377-ref-mek.3.1.1.388,ref-sifra.10.08-00.1.10-ref-sifra.10.08-00.1.17,135637,135694,21837,21848,ref-mek.3.1.1.377,ref-mek.3.1.1.388,471933,471973,71871,71878,ref-sifra.10.8-00.1.10,ref-sifra.10.8-00.1.17,ה' הם שנאמר והם עמך ונחלתך ואומר באמרו להם עם ה' אלה ,ואמרת אלהם אני ה' אלהיכם אני ה' שאמרתי ,ref-mek
256,ref-mek.3.1.1.377-ref-mek.3.1.1.388,ref-sifra.10.08-00.1.10-ref-sifra.10.08-00.1.20,135637,135694,21837,21848,ref-mek.3.1.1.377,ref-mek.3.1.1.388,471933,471990,71871,71881,ref-sifra.10.8-00.1.10,ref-sifra.10.8-00.1.20,ה' הם שנאמר והם עמך ונחלתך ואומר באמרו להם עם ה' אלה ,ואמרת אלהם אני ה' אלהיכם אני ה' שאמרתי והיה העולם אני ,ref-sifra
257,ref-mek.3.1.1.526-ref-mek.3.1.1.530,ref-sifra.5.1.31.108-ref-sifra.5.1.31.112,136442,136471,21980,21984,ref-mek.3.1.1.526,ref-mek.3.1.1.530,248130,248162,36456,36460,ref-sifra.5.1.31.108,ref-sifra.5.1.31.112,הודו לה' כי טוב כי לעולם חסדו ,והודות לה' כי טוב כי לעולם חסדו ,ref-mek
258,ref-mek.3.1.1.526-ref-mek.3.1.1.530,ref-sifra.5.1.31.108-ref-sifra.5.1.31.112,136442,136471,21980,21984,ref-mek.3.1.1.526,ref-mek.3.1.1.530,248130,248162,36456,36460,ref-sifra.5.1.31.108,ref-sifra.5.1.31.112,הודו לה' כי טוב כי לעולם חסדו ,והודות לה' כי טוב כי לעולם חסדו ,ref-sifra
259,ref-mek.3.1.1.544-ref-mek.3.1.1.548,ref-sifra.5.1.31.108-ref-sifra.5.1.31.112,136539,136568,21996,22000,ref-mek.3.1.1.544,ref-mek.3.1.1.548,248130,248162,36456,36460,ref-sifra.5.1.31.108,ref-sifra.5.1.31.112,הודו לה' כי טוב כי לעולם חסדו ,והודות לה' כי טוב כי לעולם חסדו ,ref-mek
260,ref-mek.3.1.1.544-ref-mek.3.1.1.548,ref-sifra.5.1.31.108-ref-sifra.5.1.31.112,136539,136568,21996,22000,ref-mek.3.1.1.544,ref-mek.3.1.1.548,248130,248162,36456,36460,ref-sifra.5.1.31.108,ref-sifra.5.1.31.112,הודו לה' כי טוב כי לעולם חסדו ,והודות לה' כי טוב כי לעולם חסדו ,ref-sifra
261,ref-mek.3.1.1.667-ref-mek.3.1.1.678,ref-sifra.11.02-05.6.4-ref-sifra.11.02-05.6.18,137175,137240,22110,22121,ref-mek.3.1.1.667,ref-mek.3.1.1.678,498179,498243,75961,75972,ref-sifra.11.2-05.6.4,ref-sifra.11.2-05.6.18,לה' לה' אמרוה ולא לבשר ודם שכשם שנאמר להלן ותצאנה כל הנשים ,לה' אל_פתח_אהל_מועד איל אשם נאמר כאן איל אשם ונאמר להלן איל אשם ,ref-mek
262,ref-mek.3.1.1.667-ref-mek.3.1.1.678,ref-sifra.11.02-05.6.4-ref-sifra.11.02-05.6.18,137175,137240,22110,22121,ref-mek.3.1.1.667,ref-mek.3.1.1.678,498179,498243,75961,75972,ref-sifra.11.2-05.6.4,ref-sifra.11.2-05.6.18,לה' לה' אמרוה ולא לבשר ודם שכשם שנאמר להלן ותצאנה כל הנשים ,לה' אל_פתח_אהל_מועד איל אשם נאמר כאן איל אשם ונאמר להלן איל אשם ,ref-sifra
263,ref-mek.3.1.1.674-ref-mek.3.1.1.683,ref-sifra.4.29.18.75-ref-sifra.4.29.18.82,137211,137264,22117,22125,ref-mek.3.1.1.674,ref-mek.3.1.1.683,230940,230979,33617,33624,ref-sifra.4.29.18.75,ref-sifra.4.29.18.82,שנאמר להלן ותצאנה כל הנשים לשיר אבל כאן לה' אמרוה ,לה' כמה שנאמר להלן כמה שנאמר להלן אשה ,ref-mek
264,ref-mek.3.1.1.674-ref-mek.3.1.1.683,ref-sifra.4.29.18.74-ref-sifra.4.29.18.81,137211,137264,22117,22125,ref-mek.3.1.1.674,ref-mek.3.1.1.683,230936,230975,33616,33623,ref-sifra.4.29.18.74,ref-sifra.4.29.18.81,שנאמר להלן ותצאנה כל הנשים לשיר אבל כאן לה' אמרוה ,אשה לה' כמה שנאמר להלן כמה שנאמר להלן ,ref-sifra
265,ref-mek.3.1.1.806-ref-mek.3.1.1.823,ref-sifra.11.02-00.9.10-ref-sifra.11.02-00.9.26,137911,138007,22227,22244,ref-mek.3.1.1.806,ref-mek.3.1.1.823,492049,492131,74950,74966,ref-sifra.11.2-00.9.10,ref-sifra.11.2-00.9.26,גבור והוא חלש שהוא עשיר והוא עני שהוא חכם והוא טפש שהוא רחמני והוא אכזרי שהוא נאמן ואין ,גבור הוא והוא אינו גבור איש פלוני חכם הוא והוא אינו חכם איש פלוני עשיר הוא והוא ,ref-sifra
266,ref-mek.3.2.1.868-ref-mek.3.2.1.883,ref-sifra.12.10-12.5.8-ref-sifra.12.10-12.5.25,144762,144841,23389,23402,ref-mek.3.2.1.868,ref-mek.3.2.1.883,580416,580509,88310,88327,ref-sifra.12.10-12.5.8,ref-sifra.12.10-12.5.25,בים כתוב א' אומר רמה בים וכתוב_אחד_אומר ירה בים כיצד יתקיימו ב' כתובים הללו ,אומר ששת ימים תאכל מצות וכתוב אחד אומר שבעת ימים מצות תאכלו הא כיצד יתקיימו שני כתובים הללו ,ref-mek
267,ref-mek.3.2.1.869-ref-mek.3.2.1.883,ref-sifra.12.10-12.5.6-ref-sifra.12.10-12.5.25,144767,144841,23390,23402,ref-mek.3.2.1.869,ref-mek.3.2.1.883,580407,580509,88308,88327,ref-sifra.12.10-12.5.6,ref-sifra.12.10-12.5.25,כתוב א' אומר רמה בים וכתוב_אחד_אומר ירה בים כיצד יתקיימו ב' כתובים הללו ,כתוב אחד אומר ששת ימים תאכל מצות וכתוב אחד אומר שבעת ימים מצות תאכלו הא כיצד יתקיימו שני כתובים הללו ,ref-sifra
268,ref-mek.3.3.1.73-ref-mek.3.3.1.81,ref-sifra.10.08-13.10.127-ref-sifra.10.08-13.10.138,146319,146364,23662,23669,ref-mek.3.3.1.73,ref-mek.3.3.1.81,479073,479133,72943,72954,ref-sifra.10.8-13.10.127,ref-sifra.10.8-13.10.138,אף אני עשיתיו שנאמר את ה' האמרת היום והרי ,ה' צבאות וגומר ואומר אני הוא אני ראשון אף אני אחרון ואומר ,ref-mek
269,ref-mek.3.3.1.114-ref-mek.3.3.1.119,ref-sifra.10.08-00.1.10-ref-sifra.10.08-00.1.16,146535,146562,23702,23707,ref-mek.3.3.1.114,ref-mek.3.3.1.119,471933,471965,71871,71877,ref-sifra.10.8-00.1.10,ref-sifra.10.8-00.1.16,אומר שמע ישראל ה' אלהינו ה' ,ואמרת אלהם אני ה' אלהיכם אני ה' ,ref-mek
270,ref-mek.3.3.1.114-ref-mek.3.3.1.119,ref-sifra.10.08-00.1.10-ref-sifra.10.08-00.1.16,146535,146562,23702,23707,ref-mek.3.3.1.114,ref-mek.3.3.1.119,471933,471965,71871,71877,ref-sifra.10.8-00.1.10,ref-sifra.10.8-00.1.16,אומר שמע ישראל ה' אלהינו ה' ,ואמרת אלהם אני ה' אלהיכם אני ה' ,ref-sifra
271,ref-mek.3.3.1.114-ref-mek.3.3.1.120,ref-sifra.14.02-06.4.77-ref-sifra.14.02-06.4.83,146535,146566,23702,23708,ref-mek.3.3.1.114,ref-mek.3.3.1.120,660968,660999,100588,100594,ref-sifra.14.2-06.4.77,ref-sifra.14.2-06.4.83,אומר שמע ישראל ה' אלהינו ה' אחד ,אמור שמע ישראל ה' אלקינו ה' אחד ,ref-mek
272,ref-mek.3.3.1.114-ref-mek.3.3.1.120,ref-sifra.14.02-06.4.77-ref-sifra.14.02-06.4.83,146535,146566,23702,23708,ref-mek.3.3.1.114,ref-mek.3.3.1.120,660968,660999,100588,100594,ref-sifra.14.2-06.4.77,ref-sifra.14.2-06.4.83,אומר שמע ישראל ה' אלהינו ה' אחד ,אמור שמע ישראל ה' אלקינו ה' אחד ,ref-sifra
273,ref-mek.3.3.1.649-ref-mek.3.3.1.656,ref-sifra.10.08-13.13.54-ref-sifra.10.08-13.13.63,149412,149452,24180,24185,ref-mek.3.3.1.649,ref-mek.3.3.1.656,480222,480269,73112,73119,ref-sifra.10.8-13.13.54,ref-sifra.10.8-13.13.63,ויחללו את שם קדשי ואומר וקדשתי את שמי ,תחללו את שם קדשי ונקדשתי אם מקדישים אתם את שמי ,ref-mek
274,ref-mek.3.3.1.649-ref-mek.3.3.1.656,ref-sifra.10.08-13.13.54-ref-sifra.10.08-13.13.63,149412,149452,24180,24185,ref-mek.3.3.1.649,ref-mek.3.3.1.656,480222,480269,73112,73119,ref-sifra.10.8-13.13.54,ref-sifra.10.8-13.13.63,ויחללו את שם קדשי ואומר וקדשתי את שמי ,תחללו את שם קדשי ונקדשתי אם מקדישים אתם את שמי ,ref-sifra
