,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
10245,ref-sifra.12.06-00.1.1-ref-sifra.12.06-00.1.11,ref-sifre-d.249.5.5-ref-sifre-d.249.5.18,556280,556339,84652,84661,ref-sifra.00012.06-00.00001.00001,ref-sifra.00012.06-00.00001.00011,246761,246824,41152,41163,ref-sifre-d.00249.00005.00005,ref-sifre-d.00249.00005.00018,אם נאמר בתרומה למה נאמר בקדשים ואם נאמר בקדשים למה נאמר ,אם נאמר עד עולם למה נאמר דור עשירי ואם נאמר דור עשירי למה נאמר ,ref-sifre-d
10246,ref-sifra.12.06-06.3.8-ref-sifra.12.06-06.3.20,ref-sifre-d.62.4.15-ref-sifre-d.62.4.26,558642,558711,85008,85018,ref-sifra.00012.06-06.00003.00008,ref-sifra.00012.06-06.00003.00020,110379,110443,18475,18486,ref-sifre-d.00062.00004.00015,ref-sifre-d.00062.00004.00026,מה קדש האמור להלן בקדשי הגבול הכתוב_מדבר_אף קדש האמור כאן בקדשי ,מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן בלשון הקדש ,ref-sifre-d
10247,ref-sifra.12.06-06.3.8-ref-sifra.12.06-06.3.23,ref-sifre-d.99.2.28-ref-sifre-d.99.2.42,558642,558730,85008,85021,ref-sifra.00012.06-06.00003.00008,ref-sifra.00012.06-06.00003.00023,139294,139391,23292,23306,ref-sifre-d.00099.00002.00028,ref-sifre-d.00099.00002.00042,מה קדש האמור להלן בקדשי הגבול הכתוב_מדבר_אף קדש האמור כאן בקדשי הגבול הכתוב מדבר ,מה תועבה האמורה להלן בפסולי המוקדשים הכתוב מדבר אף תועבה האמורה כאן בפסולי המוקדשים הכתוב ,ref-sifre-d
10248,ref-sifra.12.06-06.3.8-ref-sifra.12.06-06.3.20,ref-sifre-d.291.6.9-ref-sifre-d.291.6.20,558642,558711,85008,85018,ref-sifra.00012.06-06.00003.00008,ref-sifra.00012.06-06.00003.00020,276884,276952,46310,46321,ref-sifre-d.00291.00006.00009,ref-sifre-d.00291.00006.00020,מה קדש האמור להלן בקדשי הגבול הכתוב_מדבר_אף קדש האמור כאן בקדשי ,מה ענייה האמורה להלן בלשון הקדש אף ענייה האמורה כאן בלשון הקדש ,ref-sifre-d
10249,ref-sifra.12.06-06.9.16-ref-sifra.12.06-06.9.46,ref-sifre-d.72.6.12-ref-sifre-d.72.7.18,559877,560042,85183,85207,ref-sifra.00012.06-06.00009.00016,ref-sifra.00012.06-06.00009.00046,117753,117868,19712,19731,ref-sifre-d.00072.00006.00012,ref-sifre-d.00072.00007.00018,"ירימו לה'  על המורם הם חייבים ואינן חייבים על התרומה שבטבל ירימו לה' יכול_יהיו_חייבים בתרומה שבטבל תלמוד_לומר_""אשר ירימו לה'  על המורם הם חייבים ואינן חייבים ",חייב ואין הנותן במתנה חייב רבי יוסי אומר יכול לא יהיו חייבים אלא על טבל שלא הורם ממנו כלום מנין הורם ממנו תרומה ,ref-sifre-d
10250,ref-sifra.12.07-00.2.17-ref-sifra.12.07-00.2.30,ref-sifre-d.63.2.35-ref-sifre-d.63.2.42,560389,560476,85258,85271,ref-sifra.00012.07-00.00002.00017,ref-sifra.00012.07-00.00002.00030,111158,111199,18598,18605,ref-sifre-d.00063.00002.00035,ref-sifre-d.00063.00002.00042,נודרים בנדרים ובנדבות כישראל אשר יקריב קרבנו לכל נדריהם ולכל נדבותם אשר יקריבו לה' ,כל נדריכם ומלבד כל נדבותיכם אשר תתנו לה' ,ref-sifre-d
10251,ref-sifra.12.07-00.2.63-ref-sifra.12.07-00.2.71,ref-sifre-d.134.3.8-ref-sifre-d.134.3.17,560652,560716,85294,85301,ref-sifra.00012.07-00.00002.00063,ref-sifra.00012.07-00.00002.00071,168385,168444,28184,28192,ref-sifre-d.00134.00003.00008,ref-sifre-d.00134.00003.00017,העופות והמנחות והיין והלבונה והעצים תלמוד לומר נדריהם' לכל ,עופות ומנחות יין ולבונה ועצים תלמוד לומר ופנית בבקר כל ,ref-sifre-d
10252,ref-sifra.12.07-00.2.71-ref-sifra.12.07-00.2.82,ref-sifre-d.63.2.35-ref-sifre-d.63.2.42,560712,560773,85301,85308,ref-sifra.00012.07-00.00002.00071,ref-sifra.00012.07-00.00002.00082,111158,111199,18598,18605,ref-sifre-d.00063.00002.00035,ref-sifre-d.00063.00002.00042,לכל נדריהם נדבותם' לכל נדבותם אם_כן_למה_נאמר_אשר יקריבו לה' ,כל נדריכם ומלבד כל נדבותיכם אשר תתנו לה' ,ref-sifre-d
10253,ref-sifra.12.07-07.2.20-ref-sifra.12.07-07.2.28,ref-sifre-d.306.36.96-ref-sifre-d.306.36.105,563356,563390,85706,85713,ref-sifra.00012.07-07.00002.00020,ref-sifra.00012.07-07.00002.00028,308550,308595,51630,51636,ref-sifre-d.00306.00036.00096,ref-sifre-d.00306.00036.00105,לה' לא תקריבו אלה לה'  אלה אין אתה ,"לה' ת""ל קרבן לה' והרי_דברים_ק""ו_ומה אלו שהם ",ref-sifre-d
10254,ref-sifra.12.07-07.3.7-ref-sifra.12.07-07.3.18,ref-sifre-d.261.5.9-ref-sifre-d.261.5.21,563513,563577,85733,85744,ref-sifra.00012.07-07.00003.00007,ref-sifra.00012.07-07.00003.00018,252119,252187,42086,42098,ref-sifre-d.00261.00005.00009,ref-sifre-d.00261.00005.00021,שאין המום פוסל בה עבודה פוסלת בה קדשים שהמומים פוסלים בהם אינו ,מוקדשים שהמום פוסל בהם אין אתנן ומחיר חל עליהם עוף שאין המום פוסל ,ref-sifre-d
