lemma,pointer_in_volume,provenance
 FaustinaFaustina,Vol-3-L_F-Latin-Females-Faustina-7,Italy 
 FaustinusFaustinus,Vol-2-L_M-Latin-Males-Faustinus-1,[Palestine?] 
 FaustinusFaustinus,Vol-3-L_M-Latin-Males-Faustinus-1,Rome 
 FaustinusFaustinus,Vol-3-L_M-Latin-Males-Faustinus-2,Rome 
 FaustinusFaustinus,Vol-3-L_M-Latin-Males-Faustinus-3,Italy 
 FaustinusFaustinus,Vol-3-L_M-Latin-Males-Faustinus-4,Italy 
 FaustinusFaustinus,Vol-3-L_M-Latin-Males-Faustinus-5,Italy 
 FaustinusFaustinus,Vol-3-L_M-Latin-Males-Faustinus-6,Italy 
 FaustinusFaustinus,Vol-3-L_M-Latin-Males-Faustinus-7,Italy 
 FaustinusFaustinus,Vol-3-L_M-Latin-Males-Faustinus-8,Italy 
 FaustinusFaustinus,Vol-3-L_M-Latin-Males-Faustinus-9,North Africa 
 FaustusFaustus,Vol-3-L_M-Latin-Males-Faustus-1,Italy 
 FavoniusFavonius,Vol-2-L_M-Latin-Males-Favonius-1,[Palestine?] 
 פלפלויFelfeloi,Vol-2-Vol-1-ADD-P_M-Persian-Males-Felfeloi-1,[Palestine?] 
 FelicianusFelicianus,Vol-3-L_M-Latin-Males-Felicianus-1,Rome 
 FelicianusFelicianus,Vol-3-L_M-Latin-Males-Felicianus-2,North Africa 
 FelicissimaFelicissima,Vol-3-L_F-Latin-Females-Felicissima-1,Rome 
 FelicissimaFelicissima,Vol-3-L_F-Latin-Females-Felicissima-2,Rome 
 FelicissimusFelicissimus,Vol-3-L_M-Latin-Males-Felicissimus-1,Italy 
 FelicitaFelicita,Vol-3-L_F-Latin-Females-Felicita-1,Rome 
 FelicitaFelicita,Vol-3-L_F-Latin-Females-Felicita-2,Rome 
 FelicitaFelicita,Vol-3-L_F-Latin-Females-Felicita-3,Rome 
 FelicitaFelicita,Vol-3-L_F-Latin-Females-Felicita-4,Rome 
 FeliculaFelicula,Vol-3-L_F-Latin-Females-Felicula-1,Rome 
 FelixFelix,Vol-2-Vol-1-ADD-L_M-Latin-Males-Felix-1,[Palestine?] 
 FelixFelix,Vol-3-L_M-Latin-Males-Felix-1,Rome 
 FelixFelix,Vol-3-L_M-Latin-Males-Felix-2,Rome 
 FelixFelix,Vol-3-L_M-Latin-Males-Felix-3,Rome 
 FelixFelix,Vol-3-L_M-Latin-Males-Felix-4,North Africa 
 FerīburzFerīburz,Vol-4-I_M-Iranian-Males-Ferīburz-1,Babylonia 
 FerdādFerdād,Vol-4-I_M-Iranian-Males-Ferdād-1,Babylonia 
 فاطمةFāṭima,Vol-4-A_F-Arabic-Females-Fāṭima-1,Arab. Pen. 
 فطيونFiṭyawn,Vol-4-A_M-Arabic-Males-Fiṭyawn-1,Arab. Pen. 
 FlacciaFlaccia,Vol-3-L_F-Latin-Females-Flaccia-1,Cyrenaica 
 FlaesFlaes,Vol-3-S-G_M-Semitic-Greek-Males-Flaes-1,Italy 
 FlaviaFlavia,Vol-2-L_F-Latin-Female-Flavia-1,[Palestine?] 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-1,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-2,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-3,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-4,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-5,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-6,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-7,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-8,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-9,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-10,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-11,Rome 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-12,Italy 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-13,North Africa 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-14,North Africa 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-15,North Africa 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-16,Asia 
 FlaviaFlavia,Vol-3-L_F-Latin-Females-Flavia-17,Asia 
 FlavianaFlaviana,Vol-3-L_F-Latin-Females-Flaviana-1,Rome 
 FlaviusFlavius,Vol-2-L_M-Latin-Males-Flavius-1,[Palestine?] 
 FlaviusFlavius,Vol-2-L_M-Latin-Males-Flavius-2,[Palestine?] 
 FlaviusFlavius,Vol-2-L_M-Latin-Males-Flavius-3,[Palestine?] 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-1,Rome 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-2,Rome 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-3,Rome 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-4,Rome 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-5,Asia 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-6,Greece 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-7,Asia 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-8,Asia 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-9,Asia 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-10,Asia 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-11,Asia 
 FlaviusFlavius,Vol-3-L_M-Latin-Males-Flavius-12,Asia 
 FloraFlora,Vol-3-L_F-Latin-Females-Flora-1,Rome 
 FlorianusFlorianus,Vol-2-Vol-1-ADD-L_M-Latin-Males-Florianus-1,[Palestine?] 
 FlorinusFlorinus,Vol-3-L_M-Latin-Males-Florinus-1,Spain 
 FoedaFoeda,Vol-3-L_M-Latin-Males-Foeda-1,Bosphoran Kingdom 
 FoficiusFoficius,Vol-3-L_M-Latin-Males-Foficius-1,Rome 
 FortunaFortuna,Vol-3-L_F-Latin-Females-Fortuna-1,Italy 
 FortunaFortuna,Vol-3-L_F-Latin-Females-Fortuna-2,Rome 
 FortunatiaFortunatia,Vol-3-L_F-Latin-Females-Fortunatia-1,North Africa 
 FortunatusFortunatus,Vol-1-L_M-Fortunatus-1,[Palestine?] 
 FortunatusFortunatus,Vol-3-L_M-Latin-Males-Fortunatus-1,Rome 
 FortunatusFortunatus,Vol-3-L_M-Latin-Males-Fortunatus-2,Rome 
 FortunatusFortunatus,Vol-3-L_M-Latin-Males-Fortunatus-3,Italy 
 FortunatusFortunatus,Vol-3-L_M-Latin-Males-Fortunatus-4,North Africa 
 FrahātaFrahāta,Vol-4-I_M-Iranian-Males-Frahāta-1,Babylonia 
 FrahātaFrahāta,Vol-4-I_M-Iranian-Males-Frahāta-2,Babylonia 
 FrahātDūχtFrahātDūχt,Vol-4-I_F-Iranian-Females-FrahātDūχt-1,Babylonia 
 ĪfrāHōrmīzĪfrāHōrmīz,Vol-4-I_F-Iranian-Females-ĪfrāHōrmīz-1,Babylonia 
 ĪfrāHōrmīzĪfrāHōrmīz,Vol-4-I_F-Iranian-Females-ĪfrāHōrmīz-2,Babylonia 
 ĪfrāHōrmīzĪfrāHōrmīz,Vol-4-I_F-Iranian-Females-ĪfrāHōrmīz-3,Babylonia 
 FrontinaFrontina,Vol-2-L_F-Latin-Female-Frontina-1,[Palestine?] 
 FrontiniusFrontinius,Vol-2-L_M-Latin-Males-Frontinius-1,[Palestine?] 
 FrontiniusFrontinius,Vol-2-L_M-Latin-Males-Frontinius-2,[Palestine?] 
 FrontiniusFrontinius,Vol-2-L_M-Latin-Males-Frontinius-3,[Palestine?] 
 FrontoFronto,Vol-3-L_M-Latin-Males-Fronto-1,Rome 
 FrugianusFrugianus,Vol-3-L_M-Latin-Males-Frugianus-1,Asia 
 FrugillianusFrugillianus,Vol-3-L_M-Latin-Males-Frugillianus-1,Asia 
 FulviaFulvia,Vol-1-L_F-Fulvia-1,[Palestine?] 
 FulviaFulvia,Vol-3-L_F-Latin-Females-Fulvia-1,Rome 
 FulviaFulvia,Vol-4-L_F-Latin-Females-Fulvia-1,Palmyra 
 FulviusFulvius,Vol-1-L_M-Fulvius-1,[Palestine?] 
 FulviusFulvius,Vol-4-L_M-Latin-Males-Fulvius-1,Palmyra 
 FurfaniusFurfanius,Vol-3-L_M-Latin-Males-Furfanius-1,Rome 
 FurfaniusFurfanius,Vol-3-L_M-Latin-Males-Furfanius-2,North Africa 
 FuriaFuria,Vol-2-L_F-Latin-Female-Furia-1,[Palestine?] 
 FuriniusFurinius,Vol-1-L_M-Furinius-1,[Palestine?] 
 FusciusFuscius,Vol-2-L_M-Latin-Males-Fuscius-1,[Palestine?] 
 FuscusFuscus,Vol-3-L_M-Latin-Males-Fuscus-1,North Africa 
 GašGaš,Vol-4-I_F-Iranian-Females-Gaš-1,Babylonia 
 GabinusGabinus,Vol-1-L_M-Gabinus-1,[Palestine?] 
 GabinusGabinus,Vol-1-L_M-Gabinus-2,[Palestine?] 
 גבריGabri,Vol-3-S-H_M-Semitic-Hebrew-Males-Gabri-1,Egypt 
 גבריאלGabriel,Vol-2-B_M-Biblical-Males-Gabriel-1,[Palestine?] 
 גבריאלGabriʾel,Vol-4-B_M-Biblical-Males-Gabriʾel-1,Babylonia 
 גדGad,Vol-2-Vol-1-ADD-B_M-Biblical-Males-Gad-1,[Palestine?] 
 גדרצוGadarṣo,Vol-4-S-H_M-Semitic-Hebrew-Males-Gadarṣo-1,Palmyra 
 גדרצוGadarṣo,Vol-4-S-H_M-Semitic-Hebrew-Males-Gadarṣo-2,Palmyra 
 גדרצוGadarṣo,Vol-4-S-H_M-Semitic-Hebrew-Males-Gadarṣo-3,Palmyra 
 GadatasGadatas,Vol-1-P_M-Gadatas-1,[Palestine?] 
 גדגודאGadguda,Vol-1-S-H_M-Gadguda-1,[Palestine?] 
 גדיאGadia,Vol-1-S-H_M-Gadia-1,[Palestine?] 
 גדיאGadia,Vol-1-S-H_M-Gadia-2,[Palestine?] 
 גדיאGadia,Vol-1-S-H_M-Gadia-3,[Palestine?] 
 גדיאGadia,Vol-1-S-H_M-Gadia-4,[Palestine?] 
 גדיאGadia,Vol-2-S-H_M-Semitic-Hebrew-Males-Gadia-1,[Palestine?] 
 גדיאGadia,Vol-2-S-H_M-Semitic-Hebrew-Males-Gadia-2,[Palestine?] 
 גדיאGadia,Vol-2-S-H_M-Semitic-Hebrew-Males-Gadia-3,[Palestine?] 
 גדיאGadia,Vol-2-S-H_M-Semitic-Hebrew-Males-Gadia-4,[Palestine?] 
 גדיאGadia,Vol-3-S-H_F-Semitic-Hebrew-Females-Gadia-1,Asia 
 גדיאGadia,Vol-3-S-H_M-Semitic-Hebrew-Males-Gadia-1,Egypt 
 גדיאGadia,Vol-3-S-H_M-Semitic-Hebrew-Males-Gadia-2,Egypt 
 גדיאGadia,Vol-3-S-H_M-Semitic-Hebrew-Males-Gadia-3,Rome 
 גדיאGadia,Vol-3-S-H_M-Semitic-Hebrew-Males-Gadia-4,Bosphoran Kingdom 
 גדיאGadia,Vol-4-S-H_M-Semitic-Hebrew-Males-Gadia-1,Babylonia 
 גדיאGadia,Vol-4-S-H_M-Semitic-Hebrew-Males-Gadia-2,Babylonia 
 גדיאGadia,Vol-4-S-H_M-Semitic-Hebrew-Males-Gadia-3,Palmyra 
 גדיאGadia,Vol-4-S-H_M-Semitic-Hebrew-Males-Gadia-4,Palmyra 
 גדיאGadia,Vol-4-S-H_M-Semitic-Hebrew-Males-Gadia-5,Babylonia 
 גדישGadish,Vol-1-S-H_M-Gadish-1,[Palestine?] 
 GaiaGaia,Vol-2-L_F-Latin-Female-Gaia-1,[Palestine?] 
 GaiaGaia,Vol-3-L_F-Latin-Females-Gaia-1,Greece 
 GaianaGaiana,Vol-3-L_F-Latin-Females-Gaiana-1,Asia 
 GaianusGaianus,Vol-2-L_M-Latin-Males-Gaianus-1,[Palestine?] 
 GaianusGaianus,Vol-2-L_M-Latin-Males-Gaianus-2,[Palestine?] 
 GaianusGaianus,Vol-3-L_M-Latin-Males-Gaianus-1,Rome 
 ,Vol-4-L_M-Latin-Males-Gaianus-1,Babylonia 
 GaiusGaius,Vol-1-L_M-Gaius-1,[Palestine?] 
 GaiusGaius,Vol-1-L_M-Gaius-2,[Palestine?] 
 GaiusGaius,Vol-1-L_M-Gaius-3,[Palestine?] 
 GaiusGaius,Vol-1-L_M-Gaius-4,[Palestine?] 
 GaiusGaius,Vol-1-L_M-Gaius-5,[Palestine?] 
 GaiusGaius,Vol-1-L_M-Gaius-6,[Palestine?] 
 GaiusGaius,Vol-2-L_M-Latin-Males-Gaius-1,[Palestine?] 
 GaiusGaius,Vol-2-L_M-Latin-Males-Gaius-2,[Palestine?] 
 GaiusGaius,Vol-2-L_M-Latin-Males-Gaius-3,[Palestine?] 
 GaiusGaius,Vol-2-L_M-Latin-Males-Gaius-4,[Palestine?] 
 GaiusGaius,Vol-2-Vol-1-ADD-L_M-Latin-Males-Gaius-1,[Palestine?] 
 GaiusGaius,Vol-2-Vol-1-ADD-L_M-Latin-Males-Gaius-2,[Palestine?] 
 GaiusGaius,Vol-2-Vol-1-ADD-L_M-Latin-Males-Gaius-3,[Palestine?] 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-1,Asia 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-2,Egypt 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-3,Egypt 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-4,Rome 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-5,Rome 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-6,Rome 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-7,Rome 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-8,Rome 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-9,Rome 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-10,Italy 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-11,Asia 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-12,Asia 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-13,Asia 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-14,Asia 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-15,Italy 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-16,Greece 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-17,Sicily 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-18,Greece 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-19,Asia 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-20,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-21,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-22,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-23,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-24,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-25,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-26,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-27,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-28,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-29,North Africa 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-30,North Africa 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-31,North Africa 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-32,Cyrenaica 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-33,Greece 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-34,Greece 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-35,Asia 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-36,Asia 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-37,Italy 
 GaiusGaius,Vol-3-L_M-Latin-Males-Gaius-38,Italy 
 ΓαλαίστηςGalaistes,Vol-1-G_M-Galaistes-1,[Palestine?] 
 ΓαλαίστηςGalaistes,Vol-1-G_M-Galaistes-2,[Palestine?] 
 ΓαλάτηςGalates,Vol-3-G_M-Greek-Males-Galates-1,Egypt 
 ΓαλήνηGalene,Vol-2-Vol-1-ADD-G_F-Greek-Females-Galene-1,[Palestine?] 
 גלגולאGalgula,Vol-1-S-H_M-Galgula-1,[Palestine?] 
 גלגולאGalgula,Vol-2-Vol-1-ADD-P_M-Persian-Males-Galgula-1,[Palestine?] 
 GalilaeusGalilaeus,Vol-3-S-G_M-Semitic-Greek-Males-Galilaeus-1,Spain 
 GallicanusGallicanus,Vol-3-L_M-Latin-Males-Gallicanus-1,Rome 
 GallusGallus,Vol-2-L_M-Latin-Males-Gallus-1,[Palestine?] 
 גמדאGamada,Vol-2-S-H_M-Semitic-Hebrew-Males-Gamada-1,[Palestine?] 
 גמדאGamada,Vol-4-S-H_M-Semitic-Hebrew-Males-Gamada-1,Babylonia 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-1,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-2,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-3,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-4,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-5,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-6,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-7,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-8,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-9,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-10,[Palestine?] 
 גמליאלGamaliel,Vol-1-B_M-Gamaliel-11,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-1,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-2,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-3,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-4,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-5,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-6,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-7,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-8,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-9,[Palestine?] 
 גמליאלGamaliel,Vol-2-B_M-Biblical-Males-Gamaliel-10,[Palestine?] 
 גמליאלGamaliʾel,Vol-4-B_M-Biblical-Males-Gamaliʾel-1,Babylonia 
 גניGani,Vol-1-S-H_M-Gani-1,[Palestine?] 
 ΓαννίκιοςGannicius,Vol-2-G_M-Greek-Males-Gannicius-1,[Palestine?] 
 גרףGaraf,Vol-2-Vol-1-ADD-P_M-Persian-Males-Garaf-1,[Palestine?] 
 GareginGaregin,Vol-4-I_M-Iranian-Males-Garegin-1,Babylonia 
 GargiliaGargilia,Vol-3-L_F-Latin-Females-Gargilia-1,Rome 
 גריסGaris,Vol-1-S-H_M-Garis-1,[Palestine?] 
 גרמוGarmo,Vol-1-S-H_M-Garmo-1,[Palestine?] 
 GaucosGaucos,Vol-2-Vol-1-ADD-S-G_M-Semitic-Greek-Males-Gaucos-1,[Palestine?] 
 GaudentiaGaudentia,Vol-3-L_F-Latin-Females-Gaudentia-1,Rome 
 GaudentiaGaudentia,Vol-3-L_F-Latin-Females-Gaudentia-2,Rome 
 GaudentiusGaudentius,Vol-3-L_M-Latin-Males-Gaudentius-1,Rome 
 GaudentiusGaudentius,Vol-3-L_M-Latin-Males-Gaudentius-2,Rome 
 GaudiosaGaudiosa,Vol-3-L_F-Latin-Females-Gaudiosa-1,Sardinia 
 GaudiosusGaudiosus,Vol-3-L_M-Latin-Males-Gaudiosus-1,Italy / North Africa 
 ΓαζωGazo,Vol-1-S-G_M-Gazo-1,[Palestine?] 
 גביהאGebiha,Vol-1-S-H_M-Gebiha-1,[Palestine?] 
 גביהאGebiha,Vol-4-S-H_M-Semitic-Hebrew-Males-Gebiha-1,Babylonia 
 גביהאGebiha,Vol-4-S-H_M-Semitic-Hebrew-Males-Gebiha-2,Babylonia 
 גבילהGebilah,Vol-2-S-H_M-Semitic-Hebrew-Males-Gebilah-1,[Palestine?] 
 גדליהGedaliah,Vol-2-B_M-Biblical-Males-Gedaliah-1,[Palestine?] 
 גדליהGedaliah,Vol-2-B_M-Biblical-Males-Gedaliah-2,[Palestine?] 
 גדליהGedaliah,Vol-2-Vol-1-ADD-B_M-Biblical-Males-Gedaliah-1,[Palestine?] 
 גדליהGedaliah,Vol-3-B_M-Biblical-Males-Gedaliah-1,Rome 
 גדידאGedida,Vol-1-S-H_M-Gedida-1,[Palestine?] 
 ΓελάσιςGelasis,Vol-3-G_M-Greek-Males-Gelasis-1,Rome 
 ΓελάσιοςGelasius,Vol-2-G_M-Greek-Males-Gelasius-1,[Palestine?] 
 ΓελάσιοςGelasius,Vol-2-G_M-Greek-Males-Gelasius-2,[Palestine?] 
 ΓελάσιοςGelasius,Vol-2-G_M-Greek-Males-Gelasius-3,[Palestine?] 
 ΓελάσιοςGelasius,Vol-2-Vol-1-ADD-G_M-Greek-Males-Gelasius-1,[Palestine?] 
 ΓελάσιοςGelasius,Vol-2-Vol-1-ADD-G_M-Greek-Males-Gelasius-2,[Palestine?] 
 ΓελάσιοςGelasius,Vol-3-G_M-Greek-Males-Gelasius-1,Rome 
 ΓέλωςGelos,Vol-3-G_M-Greek-Males-Gelos-1,Egypt 
 גלוסטרהGelustra,Vol-1-S-H_M-Gelustra-1,[Palestine?] 
 GemellinaGemellina,Vol-3-L_F-Latin-Females-Gemellina-1,Rome 
 GemellusGemellus,Vol-1-L_M-Gemellus-1,[Palestine?] 
 GemellusGemellus,Vol-2-L_M-Latin-Males-Gemellus-1,[Palestine?] 
 GemellusGemellus,Vol-2-L_M-Latin-Males-Gemellus-2,[Palestine?] 
 GemellusGemellus,Vol-2-L_M-Latin-Males-Gemellus-3,[Palestine?] 
 GemellusGemellus,Vol-3-L_M-Latin-Males-Gemellus-1,Cyrenaica 
 GemellusGemellus,Vol-3-L_M-Latin-Males-Gemellus-2,Asia 
 GemellusGemellus,Vol-3-L_M-Latin-Males-Gemellus-3,Asia 
 GemellusGemellus,Vol-3-L_M-Latin-Males-Gemellus-4,Greece 
 GenialiaGenialia,Vol-3-L_F-Latin-Females-Genialia-1,Rome 
 GenialisGenialis,Vol-3-L_M-Latin-Males-Genialis-1,Rome 
 גניבאGeniba,Vol-4-S-H_M-Semitic-Hebrew-Males-Geniba-1,Babylonia 
 גניבאGeniba,Vol-4-S-H_M-Semitic-Hebrew-Males-Geniba-2,Babylonia 
 GennaiosGennaios,Vol-3-E_M-Egyptian-Males-Gennaios-1,Egypt 
 GennaiosGennaios,Vol-3-E_M-Egyptian-Males-Gennaios-2,Egypt 
 GennaiosGennaios,Vol-3-E_M-Egyptian-Males-Gennaios-3,Cyrenaica 
 ΓεώργιαGeorgia,Vol-3-G_F-Greek-Females-Georgia-1,Greece 
 ΓεώργιοςGeorgius,Vol-2-G_M-Greek-Males-Georgius-1,[Palestine?] 
 גראGera,Vol-3-B_M-Biblical-Males-Gera-1,Greece 
 גרידאGerida,Vol-1-S-H_M-Gerida-1,[Palestine?] 
 גרידאGerida,Vol-1-S-H_M-Gerida-2,[Palestine?] 
 GermanaGermana,Vol-2-L_F-Latin-Female-Germana-1,[Palestine?] 
 GermanillaGermanilla,Vol-3-L_F-Latin-Females-Germanilla-1,Pannonia 
 GermanillaGermanilla,Vol-3-L_F-Latin-Females-Germanilla-2,Pannonia 
 GermanusGermanus,Vol-1-L_M-Germanus-1,[Palestine?] 
 GermanusGermanus,Vol-2-L_M-Latin-Males-Germanus-1,[Palestine?] 
 GermanusGermanus,Vol-2-L_M-Latin-Males-Germanus-2,[Palestine?] 
 GermanusGermanus,Vol-2-L_M-Latin-Males-Germanus-3,[Palestine?] 
 GermanusGermanus,Vol-2-L_M-Latin-Males-Germanus-4,[Palestine?] 
 GermanusGermanus,Vol-2-L_M-Latin-Males-Germanus-5,[Palestine?] 
 GermanusGermanus,Vol-3-L_M-Latin-Males-Germanus-1,Rome 
 GermanusGermanus,Vol-3-L_M-Latin-Males-Germanus-2,Pannonia 
 GermanusGermanus,Vol-4-L_M-Latin-Males-Germanus-1,Palmyra 
 ΓέρωνGeron,Vol-1-G_M-Geron-1,[Palestine?] 
 ΓέρωνGeron,Vol-1-G_M-Geron-2,[Palestine?] 
 ΓέρωνGeron,Vol-2-G_M-Greek-Males-Geron-1,[Palestine?] 
 ΓερόντιοςGerontius,Vol-3-G_M-Greek-Males-Gerontius-1,Egypt 
 גרשוםGershom,Vol-2-B_M-Biblical-Males-Gershom-1,[Palestine?] 
 גרשוםGershom,Vol-2-B_M-Biblical-Males-Gershom-2,[Palestine?] 
 Γησχα.δανGeskhada,Vol-1-S-G_M-Geskhada-1,[Palestine?] 
 GessatiaGessatia,Vol-3-L_F-Latin-Females-Gessatia-1,Gaul 
 GessatiaGessatia,Vol-3-L_F-Latin-Females-Gessatia-1,Rome 
 ΓεσταςGestas,Vol-1-S-G_M-Gestas-1,[Palestine?] 
 GetaGeta,Vol-3-L_M-Latin-Males-Geta-1,Sardinia 
 GetioreGetiore,Vol-3-S-G_F-Semitic-Greek-Females-Getiore-1,Asia 
 GewatGewat,Vol-4-I_M-Iranian-Males-Gewat-1,Babylonia 
 غريضGharīḍ,Vol-4-A_M-Arabic-Males-Gharīḍ-1,Arab. Pen. 
 גידולGidol,Vol-2-S-H_M-Semitic-Hebrew-Males-Gidol-1,[Palestine?] 
 גידולGidol,Vol-2-S-H_M-Semitic-Hebrew-Males-Gidol-2,[Palestine?] 
 גידולGidol,Vol-2-S-H_M-Semitic-Hebrew-Males-Gidol-3,[Palestine?] 
 גידולGidol,Vol-4-S-H_M-Semitic-Hebrew-Males-Gidol-1,Babylonia 
 גידולGidol,Vol-4-S-H_M-Semitic-Hebrew-Males-Gidol-2,Babylonia 
 גידולGidol,Vol-4-S-H_M-Semitic-Hebrew-Males-Gidol-3,Babylonia 
 גידולGidol,Vol-4-S-H_M-Semitic-Hebrew-Males-Gidol-4,Babylonia 
 ΓίλλοςGillus,Vol-2-G_M-Greek-Males-Gillus-1,[Palestine?] 
 GinnaiGinnai,Vol-4-S-G_M-Semitic-Greek-Males-Ginnai-1,Dura-Europos 
 גיראGira,Vol-1-S-H_M-Gira-1,[Palestine?] 
 גיראGira,Vol-1-S-H_M-Gira-2,[Palestine?] 
 גיראGira,Vol-1-S-H_M-Gira-3,[Palestine?] 
 גיראGira,Vol-1-S-H_M-Gira-4,[Palestine?] 
 גיראGira,Vol-2-Vol-1-ADD-P_M-Persian-Males-Gira-1,[Palestine?] 
 גיזאGiza,Vol-4-S-H_M-Semitic-Hebrew-Males-Giza-1,Babylonia 
