baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-bible,baseOrder,grp-ref-sifra,dam-lev,jac,lcc_len,lcs_str,id,bRangeOriginal,cRangeOriginal
ref-sifra.12.8-09.5.55-ref-sifra.12.8-09.5.68,ref-bible.0311.2.28.7-ref-bible.311.2.28.21,571048,571115,ref-sifra.12.8-09.5.55,ref-sifra.12.8-09.5.68,1427192,1427273,ref-bible.0311.2.28.7,ref-bible.0311.2.28.21,ידיע להוא לך מלכא די לאלהיך לא חשחין אנחנא על דנה פתגם להתבותך הן ,והודע למלכא נבוכדנצר מה די להוא באחרית יומיא חלמך וחזוי ראשך על משכבך דנה הוא ,14,15,1906,1906.0,1535,1535.0,0.7051282051282052,0.7894736842105263,3,די על דנה,4090001190,14,15
ref-sifra.12.8-09.5.86-ref-sifra.12.8-09.5.98,ref-bible.0311.2.28.7-ref-bible.311.2.28.21,571204,571268,ref-sifra.12.8-09.5.86,ref-sifra.12.8-09.5.98,1427192,1427273,ref-bible.0311.2.28.7,ref-bible.0311.2.28.21,ידיע להוא לך מלכא די לאלהיך חשחין אנחנא על דנה פתגם להתבותך הן ,והודע למלכא נבוכדנצר מה די להוא באחרית יומיא חלמך וחזוי ראשך על משכבך דנה הוא ,13,15,1907,1906.0,1539,1539.0,0.6923076923076923,0.7894736842105263,3,די על דנה,4090001191,13,15
ref-sifra.12.8-09.5.119-ref-sifra.12.8-09.5.132,ref-bible.0311.3.5.16-ref-bible.0311.3.6.5,571371,571459,ref-sifra.12.8-09.5.119,ref-sifra.12.8-09.5.132,1429838,1429901,ref-bible.0311.3.5.16,ref-bible.0311.3.6.5,לצלם דהבא די הקים נבוכדנצר מלכא ומן די לא יפל ויסגד,ותסגדון לצלם דהבא די הקים נבוכדנצר מלכא ומן די לא יפל ויסגד,11,12,1908,1908.0,1542,1542.0,0.135593220338983,0.0999999999999999,11,לצלם דהבא די הקים נבוכדנצר מלכא ומן די לא יפל ויסגד,4090001192,11,12
ref-sifra.12.8-09.5.124-ref-sifra.12.8-09.5.132,ref-bible.0311.3.7.25-ref-bible.0311.3.7.29,571412,571459,ref-sifra.12.8-09.5.124,ref-sifra.12.8-09.5.132,1430060,1430084,ref-bible.0311.3.7.25,ref-bible.0311.3.7.29,סגדין לצלם דהבא די הקים,סגדין לצלם דהבא די הקים,5,5,1911,1911.0,1546,1546.0,0.0,0.0,5,סגדין לצלם דהבא די הקים,4090001193,5,5
ref-sifra.12.8-09.5.124-ref-sifra.12.8-09.5.132,ref-bible.0311.3.10.24-ref-bible.0311.3.11.5,571412,571459,ref-sifra.12.8-09.5.124,ref-sifra.12.8-09.5.132,1430325,1430364,ref-bible.0311.3.10.24,ref-bible.0311.3.11.5,לצלם דהבא ומן די לא יפל ויסגד לצלם דהבא ומן די לא,ויסגד לצלם דהבא ומן די לא יפל ויסגד,12,8,1913,1913.0,1547,1547.0,0.5306122448979592,0.0,7,לצלם דהבא ומן די לא יפל ויסגד,4090001194,12,8
ref-sifra.12.8-09.5.122-ref-sifra.12.8-09.5.132,ref-bible.0311.3.12.25-ref-bible.0311.3.12.32,571392,571459,ref-sifra.12.8-09.5.122,ref-sifra.12.8-09.5.132,1430515,1430553,ref-bible.0311.3.12.25,ref-bible.0311.3.12.32,לא פלחין ולצלם דהבא די הקימת לא סגדין,לא פלחין ולצלם דהבא די הקימת לא סגדין,8,8,1916,1916.0,1544,1544.0,0.0,0.0,8,לא פלחין ולצלם דהבא די הקימת לא סגדין,4090001195,8,8
ref-sifra.12.8-09.5.122-ref-sifra.12.8-09.5.132,ref-bible.0311.3.14.11-ref-bible.0311.3.14.19,571392,571459,ref-sifra.12.8-09.5.122,ref-sifra.12.8-09.5.132,1430702,1430748,ref-bible.0311.3.14.11,ref-bible.0311.3.14.19,לא איתיכון פלחין ולצלם דהבא די הקימת לא סגדין,לא איתיכון פלחין ולצלם דהבא די הקימת לא סגדין,9,9,1919,1919.0,1545,1545.0,0.0,0.0,9,לא איתיכון פלחין ולצלם דהבא די הקימת לא סגדין,4090001196,9,9
ref-sifra.12.8-09.5.27-ref-sifra.12.8-09.5.132,ref-bible.0311.3.15.36-ref-bible.0311.3.18.19,570897,571459,ref-sifra.12.8-09.5.27,ref-sifra.12.8-09.5.132,1430944,1431233,ref-bible.0311.3.15.36,ref-bible.0311.3.18.19,הוא אלה די ישיזבנכון מן ידי ענו שדרך מישך ועבד נגו ואמרין למלכא נבוכדנצר לא חשחין אנחנה על דנה פתגם להתבותך הן איתי אלהנא די אנחנא פלחין יכל לשיזבותנא מן אתון נורא יקדתא ומן ידך מלכא ישיזב והן לא ידיע להוא לך מלכא די לאלהיך לאלהך לא,הוא אלה די ישיזבנכון מן ידי ענו שדרך מישך ועבד נגו ואמרין למלכא נבוכדנצר לא חשחין אנחנה על דנה פתגם להתבותך הן איתי אלהנא די אנחנא פלחין יכל לשיזבותנא מן אתון נורא יקדתא ומן ידך מלכא ישיזב והן לא ידיע להוא לך מלכא די לאלהיך לאלהך לא,47,47,1922,1922.0,1532,1532.0,0.0,0.0,42,הוא אלה די ישיזבנכון מן ידי ענו שדרך_מישך_ועבד_נגו ואמרין למלכא נבוכדנצר לא חשחין אנחנה על דנה פתגם להתבותך הן איתי אלהנא די אנחנא פלחין יכל לשיזבותנא מן אתון_נורא_יקדתא ומן ידך מלכא ישיזב והן לא ידיע להוא לך מלכא די לאלהיך לאלהך לא,4090001197,47,47
ref-sifra.12.8-09.5.39-ref-sifra.12.8-09.5.45,ref-bible.0311.6.21.15-ref-bible.311.6.21.24,570965,571003,ref-sifra.12.8-09.5.39,ref-sifra.12.8-09.5.45,1441268,1441317,ref-bible.0311.6.21.15,ref-bible.0311.6.21.24,אלהנא די אנחנא פלחין יכל לשיזבותנא מן ,אלהך די אנתה אנת פלח לה בתדירא היכל לשיזבותך מן ,7,10,1928,1928.0,1534,1534.0,0.3958333333333333,0.75,2,די מן,4090001198,7,10
ref-sifra.12.8-09.5.70-ref-sifra.12.8-09.5.76,ref-bible.0311.6.21.15-ref-bible.311.6.21.24,571121,571159,ref-sifra.12.8-09.5.70,ref-sifra.12.8-09.5.76,1441268,1441317,ref-bible.0311.6.21.15,ref-bible.0311.6.21.24,אלהנא די אנחנא פלחין יכל לשיזבותנא מן ,אלהך די אנתה אנת פלח לה בתדירא היכל לשיזבותך מן ,7,10,1929,1928.0,1537,1537.0,0.3958333333333333,0.75,2,די מן,4090001199,7,10
ref-sifra.12.8-09.5.100-ref-sifra.12.8-09.5.106,ref-bible.0311.6.21.15-ref-bible.311.6.21.24,571274,571312,ref-sifra.12.8-09.5.100,ref-sifra.12.8-09.5.106,1441268,1441317,ref-bible.0311.6.21.15,ref-bible.0311.6.21.24,אלהנא די אנחנא פלחין יכל לשיזבותנא מן ,אלהך די אנתה אנת פלח לה בתדירא היכל לשיזבותך מן ,7,10,1930,1928.0,1540,1540.0,0.3958333333333333,0.75,2,די מן,4090001200,7,10
ref-sifra.12.8-09.5.133-ref-sifra.12.8-09.5.143,ref-bible.0311.3.5.17-ref-bible.311.3.6.5,571460,571520,ref-sifra.12.8-09.5.133,ref-sifra.12.8-09.5.143,1429847,1429901,ref-bible.0311.3.5.17,ref-bible.0311.3.6.5,די הקימת לא נסגד וכשתפס מרינוס פלחין ולצלם דהבא די הקימת ,לצלם דהבא די הקים נבוכדנצר מלכא ומן די לא יפל ויסגד ,11,11,1910,1908.0,1552,1552.0,0.7894736842105263,0.7857142857142857,2,דהבא די,4090001201,11,11
ref-sifra.12.8-09.5.136-ref-sifra.12.8-09.5.144,ref-bible.0311.3.10.25-ref-bible.311.3.11.5,571473,571523,ref-sifra.12.8-09.5.136,ref-sifra.12.8-09.5.144,1430332,1430364,ref-bible.0311.3.10.25,ref-bible.0311.3.11.5,נסגד וכשתפס מרינוס פלחין ולצלם דהבא די הקימת לא ,לצלם דהבא ומן די לא יפל ויסגד ,9,7,1915,1913.0,1556,1552.0,0.7708333333333334,0.7272727272727273,3,דהבא די לא,4090001202,9,7
ref-sifra.12.8-09.5.135-ref-sifra.12.8-09.5.143,ref-bible.0311.3.12.26-ref-bible.311.3.12.32,571470,571520,ref-sifra.12.8-09.5.135,ref-sifra.12.8-09.5.143,1430518,1430553,ref-bible.0311.3.12.26,ref-bible.0311.3.12.32,לא נסגד וכשתפס מרינוס פלחין ולצלם דהבא די הקימת ,פלחין ולצלם דהבא די הקימת לא סגדין ,9,7,1918,1916.0,1553,1552.0,0.6458333333333334,0.4444444444444444,5,פלחין ולצלם דהבא די הקימת,4090001203,9,7
ref-sifra.12.8-09.5.135-ref-sifra.12.8-09.5.143,ref-bible.0311.3.14.13-ref-bible.311.3.14.19,571470,571520,ref-sifra.12.8-09.5.135,ref-sifra.12.8-09.5.143,1430713,1430748,ref-bible.0311.3.14.13,ref-bible.0311.3.14.19,לא נסגד וכשתפס מרינוס פלחין ולצלם דהבא די הקימת ,פלחין ולצלם דהבא די הקימת לא סגדין ,9,7,1921,1919.0,1554,1552.0,0.6458333333333334,0.4444444444444444,5,פלחין ולצלם דהבא די הקימת,4090001204,9,7
ref-sifra.12.8-09.5.135-ref-sifra.12.8-09.5.143,ref-bible.0311.3.18.13-ref-bible.311.3.18.19,571470,571520,ref-sifra.12.8-09.5.135,ref-sifra.12.8-09.5.143,1431199,1431233,ref-bible.0311.3.18.13,ref-bible.0311.3.18.19,לא נסגד וכשתפס מרינוס פלחין ולצלם דהבא די הקימת ,פלחין ולצלם דהבא די הקימת לא נסגד ,9,7,1927,1922.0,1555,1552.0,0.625,0.25,5,פלחין ולצלם דהבא די הקימת,4090001205,9,7
ref-sifra.12.9-00.5.9-ref-sifra.12.9-00.5.15,ref-bible.0103.23.2.7-ref-bible.103.23.2.13,573183,573216,ref-sifra.12.9-00.5.9,ref-sifra.12.9-00.5.15,238570,238605,ref-bible.0103.23.2.7,ref-bible.0103.23.2.13,מועדי ה' אשר תקראו אתם מקראי קדש ,מועדי יהוה אשר תקראו אתם מקראי קדש ,7,7,1189,1189.0,1558,1557.0,0.0857142857142857,0.1428571428571429,6,מועדי אשר תקראו אתם מקראי קדש,4090001206,7,7
ref-sifra.12.9-00.4.18-ref-sifra.12.9-00.5.15,ref-bible.0103.23.36.16-ref-bible.103.23.37.8,573113,573216,ref-sifra.12.9-00.4.18,ref-sifra.12.9-00.5.15,240977,241042,ref-bible.0103.23.36.16,ref-bible.0103.23.37.8,הם מועדי אין אלה מועדי ומנין שמעברין את השנה מפני הצורך תלמוד לומר מועדי ה' אשר תקראו אתם מקראי קדש ,הוא כל מלאכת עבדה לא תעשו אלה מועדי יהוה אשר תקראו אתם מקראי קדש ,20,14,1234,1234.0,1557,1557.0,0.55,0.5882352941176471,7,אלה מועדי אשר תקראו אתם מקראי קדש,4090001207,20,14
ref-sifra.12.9-00.6.15-ref-sifra.12.9-00.6.24,ref-bible.0103.23.4.2-ref-bible.103.23.5.2,573293,573349,ref-sifra.12.9-00.6.15,ref-sifra.12.9-00.6.24,238723,238780,ref-bible.0103.23.4.2,ref-bible.0103.23.5.2,מועדי ה' מקראי קדש אשר תקראו אותם במועדם בחדש הראשון ,מועדי יהוה מקראי קדש אשר תקראו אתם במועדם בחדש הראשון ,10,10,1194,1192.0,1559,1559.0,0.074074074074074,0.0999999999999999,8,מועדי מקראי קדש אשר תקראו במועדם בחדש הראשון,4090001208,10,10
ref-sifra.12.9-10.6.30-ref-sifra.12.9-10.7.6,ref-bible.0103.23.3.18-ref-bible.103.23.4.9,574659,574713,ref-sifra.12.9-10.6.30,ref-sifra.12.9-10.7.6,238705,238766,ref-bible.0103.23.3.18,ref-bible.0103.23.4.9,אשר תקראו אתם במועדם יכול כשם שמחללים את השבת להעיד ,בכל מושבתיכם אלה מועדי יהוה מקראי קדש אשר תקראו אתם במועדם ,10,11,1192,1192.0,1560,1560.0,0.711864406779661,0.5714285714285714,4,אשר תקראו אתם במועדם,4090001209,10,11
ref-sifra.12.9-11.1.43-ref-sifra.12.9-11.1.51,ref-bible.0208.6.4.7-ref-bible.208.6.4.15,575075,575110,ref-sifra.12.9-11.1.43,ref-sifra.12.9-11.1.51,877142,877179,ref-bible.0208.6.4.7,ref-bible.0208.6.4.15,אוי לנו כי פנה יום כי ינטו צללי ערב ,אוי לנו כי פנה היום כי ינטו צללי ערב ,9,1,1735,1735.0,1561,1561.0,0.027027027027027,0.0,8,אוי לנו כי פנה כי ינטו צללי ערב,4090001210,9,9
ref-sifra.12.9-11.3.1-ref-sifra.12.9-11.3.16,ref-bible.0102.13.6.2-ref-bible.0102.13.7.5,575328,575409,ref-sifra.12.9-11.3.1,ref-sifra.12.9-11.3.16,131357,131420,ref-bible.0102.13.6.2,ref-bible.0102.13.7.5,ימים תאכל מצת וביום השביעי חג ליהוה מצות יאכל את שבעת הימים,ימים תאכל מצת וביום השביעי חג ליהוה מצות יאכל את שבעת הימים,12,12,47,47.0,1565,1565.0,0.0,0.0,12,ימים תאכל מצת וביום השביעי חג ליהוה מצות יאכל את שבעת הימים,4090001211,12,12
ref-sifra.12.9-11.3.1-ref-sifra.12.9-11.3.14,ref-bible.0102.23.15.2-ref-bible.102.23.15.8,575328,575394,ref-sifra.12.9-11.3.1,ref-sifra.12.9-11.3.14,150917,150951,ref-bible.0102.23.15.2,ref-bible.0102.23.15.8,חג המצות לה' שבעת ימים מה תלמוד לומר לפי שנאמר ששת ימים תאכל מצות ,חג המצות תשמר שבעת ימים תאכל מצות ,14,7,62,62.0,1563,1562.0,0.5303030303030303,0.4,6,חג המצות שבעת ימים תאכל מצות,4090001212,14,7
ref-sifra.12.9-11.3.1-ref-sifra.12.9-11.3.14,ref-bible.0102.34.18.2-ref-bible.102.34.18.8,575328,575394,ref-sifra.12.9-11.3.1,ref-sifra.12.9-11.3.14,175852,175886,ref-bible.0102.34.18.2,ref-bible.0102.34.18.8,חג המצות לה' שבעת ימים מה תלמוד לומר לפי שנאמר ששת ימים תאכל מצות ,חג המצות תשמר שבעת ימים תאכל מצות ,14,7,142,142.0,1564,1562.0,0.5303030303030303,0.4,6,חג המצות שבעת ימים תאכל מצות,4090001213,14,7
ref-sifra.12.9-11.3.1-ref-sifra.12.9-11.3.16,ref-bible.0103.23.6.6-ref-bible.0103.23.8.7,575328,575409,ref-sifra.12.9-11.3.1,ref-sifra.12.9-11.3.16,238848,238983,ref-bible.0103.23.6.6,ref-bible.0103.23.8.7,חג המצות ליהוה שבעת ימים מצות תאכלו ביום הראשון מקרא קדש יהיה לכם כל מלאכת עבדה לא תעשו והקרבתם אשה ליהוה שבעת ימים ביום השביעי,חג המצות ליהוה שבעת ימים מצות תאכלו ביום הראשון מקרא קדש יהיה לכם כל מלאכת עבדה לא תעשו והקרבתם אשה ליהוה שבעת ימים ביום השביעי,25,25,1195,1195.0,1562,1562.0,0.0,0.0,17,חג המצות ליהוה שבעת ימים מצות תאכלו ביום הראשון מקרא_קדש_יהיה_לכם_כל_מלאכת_עבדה_לא_תעשו והקרבתם אשה ליהוה שבעת ימים ביום השביעי,4090001214,25,25
ref-sifra.12.9-11.3.11-ref-sifra.12.9-11.3.17,ref-bible.0105.16.8.1-ref-bible.105.16.8.7,575376,575414,ref-sifra.12.9-11.3.11,ref-sifra.12.9-11.3.17,373333,373371,ref-bible.0105.16.8.1,ref-bible.0105.16.8.7,ששת ימים תאכל מצות וביום השביעי עצרת ,ששת ימים תאכל מצות וביום השביעי עצרת ,2,2,1612,1612.0,1568,1562.0,0.0,0.0,7,ששת ימים תאכל מצות וביום השביעי עצרת,4090001215,7,7
ref-sifra.12.9-11.3.41-ref-sifra.12.9-11.3.50,ref-bible.0105.16.8.1-ref-bible.0105.16.8.7,575524,575576,ref-sifra.12.9-11.3.41,ref-sifra.12.9-11.3.50,373333,373371,ref-bible.0105.16.8.1,ref-bible.0105.16.8.7,ששת ימים תאכל מצות וביום השביעי עצרת,ששת ימים תאכל מצות וביום השביעי עצרת,2,2,1613,1613.0,1569,1569.0,0.0,0.0,7,ששת ימים תאכל מצות וביום השביעי עצרת,4090001216,7,7
ref-sifra.12.9-11.5.116-ref-sifra.12.9-11.5.125,ref-bible.0103.23.34.14-ref-bible.0103.23.36.12,576612,576657,ref-sifra.12.9-11.5.116,ref-sifra.12.9-11.5.125,240830,240960,ref-bible.0103.23.34.14,ref-bible.0103.23.36.12,שבעת ימים ליהוה ביום הראשון מקרא קדש כל מלאכת עבדה לא תעשו שבעת ימים תקריבו אשה ליהוה ביום השמיני מקרא קדש יהיה לכם והקרבתם,שבעת ימים ליהוה ביום הראשון מקרא קדש כל מלאכת עבדה לא תעשו שבעת ימים תקריבו אשה ליהוה ביום השמיני מקרא קדש יהיה לכם והקרבתם,24,24,1232,1232.0,1571,1571.0,0.0,0.0,17,שבעת ימים ליהוה ביום הראשון מקרא קדש כל_מלאכת_עבדה_לא_תעשו שבעת ימים תקריבו אשה ליהוה ביום השמיני מקרא_קדש_יהיה_לכם והקרבתם,4090001217,24,24
ref-sifra.12.9-11.5.116-ref-sifra.12.9-11.5.136,ref-bible.0209.44.26.3-ref-bible.209.44.27.5,576612,576704,ref-sifra.12.9-11.5.116,ref-sifra.12.9-11.5.136,1070750,1070790,ref-bible.0209.44.26.3,ref-bible.0209.44.27.5,שבעת ימים תקריבו אשה לה'  ימים תקריבו אשה לה' מנין אם אין לך פרים הבא אלים ואם אין לך אלים ,שבעת ימים יספרו לו וביום באו אל הקדש אל ,20,9,1810,1810.0,1573,1571.0,0.6923076923076923,0.875,2,שבעת ימים,4090001218,20,9
ref-sifra.12.10-00.4.51-ref-sifra.12.10-00.5.4,ref-bible.0103.23.10.15-ref-bible.0103.23.11.10,577399,577496,ref-sifra.12.10-00.4.51,ref-sifra.12.10-00.5.4,239099,239212,ref-bible.0103.23.10.15,ref-bible.0103.23.11.10,וקצרתם את קצירה והבאתם את עמר ראשית קצירכם אל הכהן והניף את העמר לפני יהוה לרצנכם ממחרת השבת יניפנו הכהן,וקצרתם את קצירה והבאתם את עמר ראשית קצירכם אל הכהן והניף את העמר לפני יהוה לרצנכם ממחרת השבת יניפנו הכהן,20,20,1198,1198.0,1574,1574.0,0.0,0.0,20,וקצרתם את קצירה והבאתם את עמר ראשית קצירכם אל הכהן והניף את העמר לפני יהוה לרצנכם ממחרת השבת יניפנו הכהן,4090001219,20,20
ref-sifra.12.10-00.5.46-ref-sifra.12.10-00.6.3,ref-bible.0103.23.11.1-ref-bible.103.23.12.6,577681,577824,ref-sifra.12.10-00.5.46,ref-sifra.12.10-00.6.3,239153,239246,ref-bible.0103.23.11.1,ref-bible.0103.23.12.6,תנופה עומר שמו לרצונכם אין כופים את הצבור על כורחו ממחרת השבת מחרת יום טוב יניפנו הכהן בנין אב לכל התנופות שיהיו בכהן ועשיתם ביום כבש ,והניף את העמר לפני יהוה לרצנכם ממחרת השבת יניפנו הכהן ועשיתם ביום הניפכם את העמר כבש ,26,16,1202,1198.0,1576,1576.0,0.6268656716417911,0.6,8,את ממחרת השבת יניפנו הכהן ועשיתם ביום כבש,4090001220,26,16
ref-sifra.12.10-00.6.24-ref-sifra.12.10-00.7.4,ref-bible.0103.14.10.7-ref-bible.103.14.10.14,577917,577987,ref-sifra.12.10-00.6.24,ref-sifra.12.10-00.7.4,219043,219085,ref-bible.0103.14.10.7,ref-bible.0103.14.10.14,כבש בן שנתו תמים לעולה לה' לא שנה למנין עולם ומנחתו שני עשרונים סלת ,וכבשה אחת בת שנתה תמימה ושלשה עשרנים סלת ,14,8,715,715.0,1581,1577.0,0.6176470588235294,0.75,1,סלת,4090001221,14,8
ref-sifra.12.10-00.6.33-ref-sifra.12.10-00.7.8,ref-bible.0103.14.21.13-ref-bible.103.14.21.21,577959,578007,ref-sifra.12.10-00.6.33,ref-sifra.12.10-00.7.8,219996,220043,ref-bible.0103.14.21.13,ref-bible.0103.14.21.21,עולם ומנחתו שני עשרונים סלת בלולה בשמן אשה לה' ,עליו ועשרון סלת אחד בלול בשמן למנחה ולג שמן ,9,9,735,734.0,1583,1577.0,0.6382978723404256,0.7857142857142857,2,סלת בשמן,4090001222,9,9
ref-sifra.12.10-00.6.23-ref-sifra.12.10-00.7.10,ref-bible.0103.23.12.2-ref-bible.103.23.13.10,577911,578016,ref-sifra.12.10-00.6.23,ref-sifra.12.10-00.7.10,239221,239325,ref-bible.0103.23.12.2,ref-bible.0103.23.13.10,ביום כבש בן שנתו תמים לעולה לה' לא שנה למנין עולם ומנחתו שני עשרונים סלת בלולה בשמן אשה לה' ריח ניחח ,ביום הניפכם את העמר כבש תמים בן שנתו לעלה ליהוה ומנחתו שני עשרנים סלת בלולה בשמן אשה ליהוה ריח ניחח ,21,20,1203,1198.0,1578,1577.0,0.4257425742574257,0.6086956521739131,8,ביום כבש תמים ומנחתו שני אשה ריח ניחח,4090001223,21,20
ref-sifra.12.10-00.6.24-ref-sifra.12.10-00.7.1,ref-bible.0103.23.18.5-ref-bible.103.23.18.18,577917,577971,ref-sifra.12.10-00.6.24,ref-sifra.12.10-00.7.1,239694,239765,ref-bible.0103.23.18.5,ref-bible.0103.23.18.18,כבש בן שנתו תמים לעולה לה' לא שנה למנין עולם ומנחתו ,כבשים תמימם בני שנה ופר בן בקר אחד ואילם שנים יהיו עלה ליהוה ומנחתם ,11,14,1215,1214.0,1579,1577.0,0.6323529411764706,0.8235294117647058,1,שנה,4090001224,11,14
ref-sifra.12.10-00.6.24-ref-sifra.12.10-00.7.2,ref-bible.0104.6.14.5-ref-bible.104.6.14.14,577917,577975,ref-sifra.12.10-00.6.24,ref-sifra.12.10-00.7.2,267191,267236,ref-bible.0104.6.14.5,ref-bible.0104.6.14.14,כבש בן שנתו תמים לעולה לה' לא שנה למנין עולם ומנחתו שני ,כבש בן שנתו תמים אחד לעלה וכבשה אחת בת שנתה ,12,10,1475,1475.0,1580,1577.0,0.5,0.6428571428571428,4,כבש בן שנתו תמים,4090001225,12,10
ref-sifra.12.10-00.7.1-ref-sifra.12.10-00.7.6,ref-bible.0104.15.4.5-ref-bible.104.15.4.11,577964,577999,ref-sifra.12.10-00.7.1,ref-sifra.12.10-00.7.6,288339,288376,ref-bible.0104.15.4.5,ref-bible.0104.15.4.11,ומנחתו שני עשרונים סלת בלולה בשמן ,מנחה סלת עשרון בלול ברבעית ההין שמן ,6,7,1504,1503.0,1584,1577.0,0.6111111111111112,0.7,1,סלת,4090001226,6,7
ref-sifra.12.10-00.7.1-ref-sifra.12.10-00.7.6,ref-bible.0104.15.6.4-ref-bible.104.15.6.9,577964,577999,ref-sifra.12.10-00.7.1,ref-sifra.12.10-00.7.6,288450,288481,ref-bible.0104.15.6.4,ref-bible.0104.15.6.9,ומנחתו שני עשרונים סלת בלולה בשמן ,מנחה סלת שני עשרנים בלולה בשמן ,6,6,1507,1507.0,1585,1577.0,0.3235294117647059,0.2857142857142857,3,סלת בלולה בשמן,4090001227,6,6
ref-sifra.12.10-00.6.33-ref-sifra.12.10-00.7.6,ref-bible.0104.15.9.2-ref-bible.104.15.9.10,577959,577999,ref-sifra.12.10-00.6.33,ref-sifra.12.10-00.7.6,288600,288643,ref-bible.0104.15.9.2,ref-bible.0104.15.9.10,עולם ומנחתו שני עשרונים סלת בלולה בשמן ,על בן הבקר מנחה סלת שלשה עשרנים בלול בשמן ,7,9,1509,1509.0,1582,1577.0,0.5476190476190477,0.6666666666666667,2,סלת בשמן,4090001228,7,9
ref-sifra.12.10-00.6.23-ref-sifra.12.10-00.7.4,ref-bible.0104.28.9.1-ref-bible.104.28.9.10,577911,577987,ref-sifra.12.10-00.6.23,ref-sifra.12.10-00.7.4,318027,318080,ref-bible.0104.28.9.1,ref-bible.0104.28.9.10,ביום כבש בן שנתו תמים לעולה לה' לא שנה למנין עולם ומנחתו שני עשרונים סלת ,וביום השבת שני כבשים בני שנה תמימם ושני עשרנים סלת ,15,10,1558,1558.0,1577,1577.0,0.5205479452054794,0.8235294117647058,2,שני סלת,4090001229,15,10
ref-sifra.12.10-00.8.31-ref-sifra.12.10-00.9.6,ref-bible.0103.23.13.11-ref-bible.103.23.14.5,578217,578286,ref-sifra.12.10-00.8.31,ref-sifra.12.10-00.9.6,239326,239376,ref-bible.0103.23.13.11,ref-bible.0103.23.14.5,ונסכה רביעית ההין כל נסכיו יהיו רביעית אילו אמר קלי וכרמל לא תאכלו ,ונסכה יין רביעת ההין ולחם וקלי וכרמל לא תאכלו ,13,9,1204,1204.0,1587,1586.0,0.4626865671641791,0.4,5,ונסכה ההין וכרמל לא תאכלו,4090001230,13,9
ref-sifra.12.10-00.8.28-ref-sifra.12.10-00.8.37,ref-bible.0104.15.4.6-ref-bible.104.15.5.3,578199,578257,ref-sifra.12.10-00.8.28,ref-sifra.12.10-00.8.37,288344,288394,ref-bible.0104.15.4.6,ref-bible.0104.15.5.3,הסולת תלמוד לומר ונסכה רביעית ההין כל נסכיו יהיו רביעית ,סלת עשרון בלול ברבעית ההין שמן ויין לנסך רביעית ,10,9,1505,1503.0,1586,1586.0,0.4821428571428571,0.6363636363636364,2,ההין רביעית,4090001231,10,9
ref-sifra.12.10-00.9.34-ref-sifra.12.10-00.10.4,ref-bible.0103.23.14.2-ref-bible.103.23.14.13,578446,578501,ref-sifra.12.10-00.9.34,ref-sifra.12.10-00.10.4,239355,239412,ref-bible.0103.23.14.2,ref-bible.0103.23.14.13,וקלי וכרמל לא תאכלו עד עצם היום הזה עד הביאכם את קרבן ,וקלי וכרמל לא תאכלו עד עצם היום הזה עד הביאכם את קרבן ,12,12,1206,1204.0,1588,1588.0,0.037037037037037,0.3636363636363636,9,וקלי וכרמל לא תאכלו עד עד הביאכם את קרבן,4090001232,12,12
ref-sifra.12.10-12.1.22-ref-sifra.12.10-12.1.28,ref-bible.0103.23.16.1-ref-bible.103.23.16.7,579330,579370,ref-sifra.12.10-12.1.22,ref-sifra.12.10-12.1.28,239526,239565,ref-bible.0103.23.16.1,ref-bible.0103.23.16.7,עד ממחרת השבת השביעית תספרו חמשים יום ,עד ממחרת השבת השביעת תספרו חמשים יום ,7,7,1209,1207.0,1589,1589.0,0.0263157894736842,0.0,6,עד ממחרת השבת תספרו חמשים יום,4090001233,7,7
ref-sifra.12.10-12.2.8-ref-sifra.12.10-12.2.18,ref-bible.0104.2.15.3-ref-bible.104.2.16.14,579440,579506,ref-sifra.12.10-12.2.8,ref-sifra.12.10-12.2.18,256085,256204,ref-bible.0104.2.15.3,ref-bible.0104.2.16.14,שאתה מונה חמשים ואחד חמשים ושתים חמשים ושלש חמשים וארבע חמשים ,חמשה וארבעים אלף ושש מאות וחמשים כל הפקדים למחנה ראובן מאת אלף ואחד וחמשים אלף וארבע מאות וחמשים לצבאתם ושנים ,11,20,1459,1459.0,1590,1590.0,0.6636363636363637,0.8947368421052632,1,ואחד,4090001234,11,20
ref-sifra.12.10-12.6.13-ref-sifra.12.10-12.6.19,ref-bible.0105.16.9.3-ref-bible.0105.16.9.9,580370,580404,ref-sifra.12.10-12.6.13,ref-sifra.12.10-12.6.19,373409,373442,ref-bible.0105.16.9.3,ref-bible.0105.16.9.9,מהחל חרמש בקמה תחל לספר,תספר לך מהחל חרמש בקמה תחל לספר,5,7,1616,1616.0,1591,1591.0,0.2580645161290322,0.2857142857142857,5,מהחל חרמש בקמה תחל לספר,4090001235,5,7
