baseOrig,compOrig,baseCharStart,baseCharEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,compOrder,grp-ref-sifre-d,baseOrder,grp-ref-sifre-n,dam-lev,jac,lcs_len_char,lcs_str_char,lcc_distance,id
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.111.1.12-ref-sifre-d.111.1.28,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,150177,150259,ref-sifre-d.111.1.12,ref-sifre-d.111.1.28,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן בסופה ולא בתחילתה אף קץ האמור כאן ,17,17,671,658.0,546,531.0,0.4,0.5833333333333333,57,נאמר כאן  ונאמר להלן  מה  האמור להלן ו ו ת אף  האמור כאן ,0.3666666666666667,5060000482
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.122.3.2-ref-sifre-d.122.3.16,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,159571,159646,ref-sifre-d.122.3.2,ref-sifre-d.122.3.16,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן ימנית אף אזנו האמור כאן ,17,15,714,701.0,547,531.0,0.3888888888888889,0.5,59,נאמר כאן ו ונאמר להלן ו מה ו האמור להלן מית אף ו האמור כאן ,0.34444444444444444,5060000483
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.138.1.6-ref-sifre-d.138.1.20,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,170273,170350,ref-sifre-d.138.1.6,ref-sifre-d.138.1.20,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,17,15,747,734.0,548,531.0,0.3333333333333333,0.5,60,נאמר כאן ה ונאמר להלן ה מה ה האמורה להלן מי אף ה האמורה כאן ,0.33333333333333337,5060000484
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.149.4.17-ref-sifre-d.149.4.37,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,179575,179681,ref-sifre-d.149.4.17,ref-sifre-d.149.4.37,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן שעריך ונאמר להלן שעריך מה שעריך האמור להלן שער_שנמצאו_בו_ולא_שער שנדונו בו אף שעריך האמור כאן ,17,17,780,766.0,549,531.0,0.4563106796116505,0.5454545454545454,62,נאמר כאן ע ונאמר להלן ע מה ע האמור להלן ערע וו אף ע האמור כאן ,0.3980582524271845,5060000485
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.194.6.12-ref-sifre-d.194.6.26,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,206415,206485,ref-sifre-d.194.6.12,ref-sifre-d.194.6.26,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,17,15,864,850.0,550,531.0,0.4,0.5,58,נאמר כאן ר ונאמר להלן ר מה ר האמור להלן רי אף ר האמור כאן ,0.3555555555555555,5060000486
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.195.7.13-ref-sifre-d.195.7.27,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,206965,207035,ref-sifre-d.195.7.13,ref-sifre-d.195.7.27,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,17,15,894,880.0,551,531.0,0.4,0.5,58,נאמר כאן ר ונאמר להלן ר מה ר האמור להלן רי אף ר האמור כאן ,0.3555555555555555,5060000487
ref-sifre-n.73.2.132-ref-sifre-n.73.2.152,ref-sifre-d.235.4.24-ref-sifre-d.235.4.35,98408,98526,ref-sifre-n.73.2.132,ref-sifre-n.73.2.152,235643,235708,ref-sifre-d.235.4.24,ref-sifre-d.235.4.35,מה עלילות דברים האמור להלן טענת בתולים אף עלילת דברים האמור כאן,מה עלילות דברים האמור להלן טענת בתולים אף עלילת דברים האמור כאן,12,12,950,950.0,533,533.0,0.0,0.0,63,מה עלילות דברים האמור להלן טענת בתולים אף עלילת דברים האמור כאן,0.0,5060000488
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.261.2.25-ref-sifre-d.261.2.41,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,251413,251503,ref-sifre-d.261.2.25,ref-sifre-d.261.2.41,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן תועבה ונאמר להלן תועבה מה תועבה האומר להלן בשם זובח בזובח אף תועבה האמורה כאן ,17,17,1016,1003.0,552,531.0,0.25555555555555554,0.5454545454545454,72,נאמר כאן תועה ונאמר להלן תועה מה תועה האור להלן  ו ו אף תועה האמורה כאן ,0.19999999999999996,5060000489
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.264.1.5-ref-sifre-d.264.1.20,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,252869,252945,ref-sifre-d.264.1.5,ref-sifre-d.264.1.20,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה אף נדר האמור כאן ,17,16,1054,1036.0,553,531.0,0.3888888888888889,0.5,59,נאמר כאן ר ונאמר להלן ר מה ר האמור להלן ר ו אף ר האמור כאן ,0.34444444444444444,5060000490
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.284.6.4-ref-sifre-d.284.6.24,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,268085,268188,ref-sifre-d.284.6.4,ref-sifre-d.284.6.24,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן בעושה פחות מסאתים אף גר ויתום האמור כאן ,17,21,1088,1077.0,554,531.0,0.41836734693877553,0.6153846153846154,65,נאמר כאן רו ונאמר להלן רו מה רו האמור להלן עו ות אף רו האמור כאן ,0.33673469387755106,5060000491
ref-sifre-n.73.2.135-ref-sifre-n.73.2.152,ref-sifre-d.285.3.31-ref-sifre-d.285.4.22,98427,98526,ref-sifre-n.73.2.135,ref-sifre-n.73.2.152,268729,268841,ref-sifre-d.285.3.31,ref-sifre-d.285.4.22,מנין נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,הימנה לגר ליתום נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן פחות מסאתים אף גר יתום האמור כאן ,18,23,1105,1104.0,536,531.0,0.4766355140186916,0.6428571428571428,68,מני נאמר כאן רו ונאמר להלן רו מה רו האמור להלן ו מת אף רו האמור כאן ,0.36448598130841126,5060000492
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.289.3.11-ref-sifre-d.289.3.30,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,274187,274283,ref-sifre-d.289.3.11,ref-sifre-d.289.3.30,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן לנחלה אף שם האמור כאן ,17,20,1145,1132.0,555,531.0,0.5652173913043478,0.6666666666666667,56,נאמר כאן ו ונאמר להלן ע ה רוה האמור להלן  אף  האמור כאן ,0.3913043478260869,5060000493
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.289.9.18-ref-sifre-d.289.9.32,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,274954,275020,ref-sifre-d.289.9.18,ref-sifre-d.289.9.32,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן שם ונאמר להלן שם מה שם האמור להלן נחלה אף שם האמור כאן ,17,15,1175,1161.0,556,531.0,0.4222222222222222,0.5,52,נאמר כאן  ונאמר להלן  מה  האמור להלן  אף  האמור כאן ,0.4222222222222223,5060000494
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.291.6.2-ref-sifre-d.291.6.18,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,276456,276551,ref-sifre-d.291.6.2,ref-sifre-d.291.6.18,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,ואמרה נאמר כאן ענייה ונאמר להלן ענייה מה ענייה האמורה להלן בלשון הקדש אף ענייה האמורה כאן ,17,17,1211,1200.0,557,531.0,0.4,0.5454545454545454,65,נאמר כאן עה ונאמר להלן עה מה עה האמורה להלן ו ק אף עה האמורה כאן ,0.2777777777777778,5060000495
ref-sifre-n.73.2.136-ref-sifre-n.73.2.152,ref-sifre-d.302.1.6-ref-sifre-d.302.1.20,98432,98526,ref-sifre-n.73.2.136,ref-sifre-n.73.2.152,288148,288213,ref-sifre-d.302.1.6,ref-sifre-d.302.1.20,נאמר כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן תוקע ומריע ותוקע אף תרועה האמורה כאן ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,17,15,1248,1248.0,558,558.0,0.4111111111111111,0.5,53,נאמר כאן  ונאמר להלן  מה  האמור להלן ר אף  האמור כאן ,0.4111111111111111,5060000496
ref-sifre-n.73.2.137-ref-sifre-n.73.2.145,ref-sifre-d.302.1.23-ref-sifre-d.302.1.34,98437,98486,ref-sifre-n.73.2.137,ref-sifre-n.73.2.145,288221,288275,ref-sifre-d.302.1.23,ref-sifre-d.302.1.34,כאן תרועה ונאמר להלן תרועה מה תרועה האמורה להלן ,מה קץ האמור להלן חג המצות אף כאן חג המצות נאמר להלן ,9,12,1279,1279.0,559,558.0,0.6730769230769231,0.6666666666666667,25,ה אמר להלן  הו אמור להלן ,0.5192307692307692,5060000497
ref-sifre-n.75.1.39-ref-sifre-n.75.1.48,ref-sifre-d.36.2.56-ref-sifre-d.36.2.65,99689,99742,ref-sifre-n.75.1.39,ref-sifre-n.75.1.48,51347,51394,ref-sifre-d.36.2.56,ref-sifre-d.36.2.65,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן ,10,10,109,109.0,566,566.0,0.23076923076923078,0.33333333333333337,40,נאמר כאן כ ונאמר להלן כ מה כ האמור להלן ,0.23076923076923073,5060000498
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.36.2.102-ref-sifre-d.36.2.118,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,51584,51665,ref-sifre-d.36.2.102,ref-sifre-d.36.2.118,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן על הספר ובדיו אף כתב האמור כאן ,18,17,152,152.0,570,566.0,0.3548387096774194,0.5384615384615384,61,נאמר כאן כ ונאמר להלן כ מה כ האמור להלן על וי אף כ האמור כאן ,0.34408602150537637,5060000499
ref-sifre-n.75.1.39-ref-sifre-n.75.1.58,ref-sifre-d.43.24.43-ref-sifre-d.43.25.32,99689,99797,ref-sifre-n.75.1.39,ref-sifre-n.75.1.58,82463,82608,ref-sifre-d.43.24.43,ref-sifre-d.43.25.32,נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן חרב אף חרי האמור כאן,אפו נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן חרב אף חרי האמור כאן חרב ומה חרי אף האמור להלן דבר וחיה רעה אף חרי אף האמור כאן דבר,17,33,220,220.0,571,571.0,0.4855072463768116,0.36363636363636365,71,נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן חרב אף חרי האמור כאן,0.48550724637681164,5060000500
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.62.4.5-ref-sifre-d.62.4.24,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,110105,110200,ref-sifre-d.62.4.5,ref-sifre-d.62.4.24,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן לשום את שמו ונאמר להלן ושמו את שמי מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן ,18,20,334,334.0,572,569.0,0.5161290322580645,0.6428571428571428,60,נאמר כאן ם ונאמר להלן י מה י האמור להלן בלון אף י האמור כאן ,0.3548387096774194,5060000501
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.62.4.32-ref-sifre-d.62.4.47,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,110236,110320,ref-sifre-d.62.4.32,ref-sifre-d.62.4.47,ומה שמי האמור להלן ברכת כהנים אף שמי האמור כאן ברכת כהנים,האמור להלן בית הבחירה ומה שמי האמור להלן ברכת כהנים אף שמי האמור כאן ברכת כהנים,12,16,373,373.0,569,569.0,0.27848101265822783,0.19999999999999996,57,ומה שמי האמור להלן ברכת כהנים אף שמי האמור כאן ברכת כהנים,0.2784810126582279,5060000502
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.64.2.2-ref-sifre-d.64.2.16,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,111804,111880,ref-sifre-d.64.2.2,ref-sifre-d.64.2.16,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן שמחה ונאמר להן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,18,15,395,385.0,573,564.0,0.43010752688172044,0.5833333333333333,58,נאמר כאן ה ונאמר להן ה מה ה האמור להלן למי אף ה האמור כאן ,0.3763440860215054,5060000503
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.69.1.2-ref-sifre-d.69.1.16,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,114083,114162,ref-sifre-d.69.1.2,ref-sifre-d.69.1.16,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמרה כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,18,15,425,411.0,574,564.0,0.44086021505376344,0.5833333333333333,59,נאמר כאן ה ונאמר להלן ה מה ה האמור להלן למי אף ה האמור כאן ,0.3655913978494624,5060000504
ref-sifre-n.75.1.45-ref-sifre-n.75.1.56,ref-sifre-d.71.6.88-ref-sifre-d.71.6.101,99722,99785,ref-sifre-n.75.1.45,ref-sifre-n.75.1.56,115905,115972,ref-sifre-d.71.6.88,ref-sifre-d.71.6.101,מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,מה שעריך האמור להלן אין נשחטים אלא על מום קבוע אף שעריך האמור כאן ,12,14,442,439.0,594,564.0,0.3787878787878788,0.5384615384615384,44,מה י האמור להלן יים לא על מו אף י האמור כאן ,0.33333333333333337,5060000505
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.86.6.4-ref-sifre-d.86.6.18,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,131038,131119,ref-sifre-d.86.6.4,ref-sifre-d.86.6.18,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף הדחה האמורה כאן ,18,15,494,477.0,575,564.0,0.41935483870967744,0.5833333333333333,58,נאמר כאן ה ונאמר להלן ה מה ה האמור להלן בי אף ה האמור כאן ,0.3763440860215054,5060000506
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.90.2.4-ref-sifre-d.90.2.19,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,133022,133105,ref-sifre-d.90.2.4,ref-sifre-d.90.2.19,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן ,18,16,523,510.0,576,564.0,0.3870967741935484,0.5833333333333333,60,נאמר כאן ה ונאמר להלן ה מה ה האמור להלן א בי אף ה האמור כאן ,0.3548387096774194,5060000507
ref-sifre-n.75.1.39-ref-sifre-n.75.1.48,ref-sifre-d.103.3.7-ref-sifre-d.103.3.16,99689,99742,ref-sifre-n.75.1.39,ref-sifre-n.75.1.48,141103,141150,ref-sifre-d.103.3.7,ref-sifre-d.103.3.16,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן ,נאמר כאן נשר ונאמר להלן נשר מה נשר האמור להלן ,10,10,569,559.0,567,564.0,0.23076923076923078,0.33333333333333337,40,נאמר כאן נ ונאמר להלן נ מה נ האמור להלן ,0.23076923076923073,5060000508
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.107.18.9-ref-sifre-d.107.18.25,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,147570,147656,ref-sifre-d.107.18.9,ref-sifre-d.107.18.25,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן ,18,17,625,609.0,577,564.0,0.4838709677419355,0.5833333333333333,59,נאמר כאן ה ונאמר להלן ה מה ה האמור להלן למי אף ה האמור כאן ,0.3655913978494624,5060000509
ref-sifre-n.75.1.39-ref-sifre-n.75.1.58,ref-sifre-d.111.1.12-ref-sifre-d.111.1.30,99689,99797,ref-sifre-n.75.1.39,ref-sifre-n.75.1.58,150177,150271,ref-sifre-d.111.1.12,ref-sifre-d.111.1.30,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן תמימים ולא ,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן בסופה ולא בתחילתה אף קץ האמור כאן בסופה ולא ,20,19,677,658.0,590,564.0,0.38461538461538464,0.5384615384615384,64,נאמר כאן  ונאמר להלן  מה  האמור להלן  ולא בי אף  האמור כאן  ולא ,0.3846153846153846,5060000510
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.122.3.2-ref-sifre-d.122.3.16,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,159571,159646,ref-sifre-d.122.3.2,ref-sifre-d.122.3.16,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן אזנו ונאמר להלן אזנו מה אזנו האמור להלן ימנית אף אזנו האמור כאן ,18,15,715,701.0,578,564.0,0.3655913978494624,0.5833333333333333,59,נאמר כאן נ ונאמר להלן נ מה נ האמור להלן ימי אף נ האמור כאן ,0.3655913978494624,5060000511
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.138.1.6-ref-sifre-d.138.1.20,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,170273,170350,ref-sifre-d.138.1.6,ref-sifre-d.138.1.20,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,18,15,748,734.0,579,564.0,0.41935483870967744,0.5833333333333333,59,נאמר כאן ה ונאמר להלן ה מה ה האמור להלן למי אף ה האמור כאן ,0.3655913978494624,5060000512
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.149.4.17-ref-sifre-d.149.4.37,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,179575,179681,ref-sifre-d.149.4.17,ref-sifre-d.149.4.37,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן שעריך ונאמר להלן שעריך מה שעריך האמור להלן שער_שנמצאו_בו_ולא_שער שנדונו בו אף שעריך האמור כאן ,18,17,781,766.0,580,564.0,0.39805825242718446,0.6153846153846154,63,נאמר כאן י ונאמר להלן י מה י האמור להלן מולאע ו אף י האמור כאן ,0.38834951456310685,5060000513
ref-sifre-n.75.1.39-ref-sifre-n.75.1.58,ref-sifre-d.190.3.21-ref-sifre-d.190.3.39,99689,99797,ref-sifre-n.75.1.39,ref-sifre-n.75.1.58,201416,201508,ref-sifre-d.190.3.21,ref-sifre-d.190.3.39,נאמר כאן שני ונאמר להלן שני מה שני האמור כאן אנשים ולא נשים אף שני האמור להלן אנשים ולא,נאמר כאן שני ונאמר להלן שני מה שני האמור כאן אנשים ולא נשים אף שני האמור להלן אנשים ולא,19,19,832,832.0,568,568.0,0.0,0.0,87,נאמר כאן שני ונאמר להלן שני מה שני האמור כאן אנשים ולא נשים אף שני האמור להלן אנשים ולא,0.0,5060000514
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.194.6.12-ref-sifre-d.194.6.26,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,206415,206485,ref-sifre-d.194.6.12,ref-sifre-d.194.6.26,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,18,15,865,850.0,581,564.0,0.43010752688172044,0.5833333333333333,53,נאמר כאן  ונאמר להלן  מה  האמור להלן י אף  האמור כאן ,0.4301075268817204,5060000515
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.195.7.13-ref-sifre-d.195.7.27,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,206965,207035,ref-sifre-d.195.7.13,ref-sifre-d.195.7.27,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן אחר ונאמר להלן אחר מה אחר האמור להלן נכרי אף אחר האמור כאן ,18,15,895,880.0,582,564.0,0.43010752688172044,0.5833333333333333,53,נאמר כאן  ונאמר להלן  מה  האמור להלן י אף  האמור כאן ,0.4301075268817204,5060000516
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.261.2.25-ref-sifre-d.261.2.41,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,251413,251503,ref-sifre-d.261.2.25,ref-sifre-d.261.2.41,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן תועבה ונאמר להלן תועבה מה תועבה האומר להלן בשם זובח בזובח אף תועבה האמורה כאן ,18,17,1017,1003.0,583,564.0,0.40860215053763443,0.6153846153846154,61,נאמר כאן ה ונאמר להלן ה מה ה האור להלן ם וב ו אף ה האמור כאן ,0.34408602150537637,5060000517
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.264.1.5-ref-sifre-d.264.1.20,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,252869,252945,ref-sifre-d.264.1.5,ref-sifre-d.264.1.20,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן נדר ונאמר להלן נדר מה נדר האמור להלן נדר ונדבה אף נדר האמור כאן ,18,16,1055,1036.0,584,564.0,0.3655913978494624,0.5833333333333333,59,נאמר כאן נ ונאמר להלן נ מה נ האמור להלן  וב אף נ האמור כאן ,0.3655913978494624,5060000518
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.284.6.4-ref-sifre-d.284.6.24,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,268085,268188,ref-sifre-d.284.6.4,ref-sifre-d.284.6.24,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן בעושה פחות מסאתים אף גר ויתום האמור כאן ,18,21,1089,1077.0,585,564.0,0.3877551020408163,0.6666666666666667,66,נאמר כאן ים ונאמר להלן ים מה ים האמור להלן בע ומי אף ים האמור כאן ,0.326530612244898,5060000519
ref-sifre-n.75.1.38-ref-sifre-n.75.1.56,ref-sifre-d.285.3.31-ref-sifre-d.285.4.22,99683,99785,ref-sifre-n.75.1.38,ref-sifre-n.75.1.56,268729,268841,ref-sifre-d.285.3.31,ref-sifre-d.285.4.22,הימנה לגר ליתום נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן פחות מסאתים אף גר יתום האמור כאן,הימנה לגר ליתום נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן פחות מסאתים אף גר יתום האמור כאן,23,23,1104,1104.0,564,564.0,0.0,0.0,106,הימנה לגר ליתום נאמר כאן גר יתום ונאמר להלן גר יתום מה גר יתום האמור להלן פחות מסאתים אף גר יתום האמור כאן,0.0,5060000520
ref-sifre-n.75.1.39-ref-sifre-n.75.1.56,ref-sifre-d.289.3.11-ref-sifre-d.289.3.30,99689,99785,ref-sifre-n.75.1.39,ref-sifre-n.75.1.56,274187,274283,ref-sifre-d.289.3.11,ref-sifre-d.289.3.30,נאמר כאן כהנים ונאמר להלן כהנים מה כהנים האמור להלן תמימים ולא בעלי מומין אף כהנים האמור כאן ,נאמר כאן שם אחיו ונאמר להלן על שם אחיהם יקראו בנחלתם מה שם האמור להלן לנחלה אף שם האמור כאן ,18,20,1146,1132.0,586,564.0,0.5053763440860215,0.625,60,נאמר כאן ם ונאמר להלן הים מה ם האמור להלן לל אף ם האמור כאן ,0.3548387096774194,5060000521
