,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,bRange,cRange,baseOrder,compOrder,dam-lev,jac
3692,ref-bible.0310.7.72.1-ref-bible.0310.7.72.11,ref-b.3.07.69b.159-ref-b.3.07.69b.170,1409066,1409147,242209,242219,ref-bible.310.7.72.1,ref-bible.310.7.72.11,4494064,4494154,653692,653703,ref-b.3.7.69b.159,ref-b.3.7.69b.170,וישבו הכהנים והלוים והשוערים והמשררים ומן העם והנתינים וכל ישראל בעריהם ,וישבו הכהנים והלוים ומן העם והמשוררים והשוערים והנתינים בעריהם וכל ישראל בעריהם ,11,12,6667,3692,0.25,0.0
3694,ref-bible.0309.2.61.1-ref-bible.0309.2.63.13,ref-b.3.07.69b.183-ref-b.3.07.69b.221,1376807,1377022,236624,236661,ref-bible.309.2.61.1,ref-bible.309.2.63.13,4494218,4494439,653713,653750,ref-b.3.7.69b.183,ref-b.3.7.69b.221,ומבני הכהנים בני חביה בני הקוץ בני ברזלי אשר לקח מבנות ברזלי הגלעדי אשה ויקרא על שמם אלה בקשו כתבם המתיחשים ולא נמצאו ויגאלו מן הכהנה ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים עד עמד כהן לאורים ולתמים ,ומבני הכהנים בני חביה בני הקוץ בני ברזילי אשר לקח מבנות ברזילי הגלעדי אשה ויקרא על שמם אלה בקשו כתבם המתייחשים ולא נמצאו ויגואלו מן הכהונה ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים עד עמוד כהן לאורים ותומים ,39,39,6579,3694,0.03864734299516908,0.06666666666666665
3696,ref-bible.0310.7.63.2-ref-bible.0310.7.65.13,ref-b.3.07.69b.184-ref-b.3.07.69b.221,1408365,1408574,242090,242126,ref-bible.310.7.63.2,ref-bible.310.7.65.13,4494225,4494439,653714,653750,ref-b.3.7.69b.184,ref-b.3.7.69b.221,הכהנים בני חביה בני הקוץ בני ברזלי אשר לקח מבנות ברזלי הגלעדי אשה ויקרא על שמם אלה בקשו כתבם המתיחשים ולא נמצא ויגאלו מן הכהנה ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים עד עמד הכהן לאורים ותומים ,הכהנים בני חביה בני הקוץ בני ברזילי אשר לקח מבנות ברזילי הגלעדי אשה ויקרא על שמם אלה בקשו כתבם המתייחשים ולא נמצאו ויגואלו מן הכהונה ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים עד עמוד כהן לאורים ותומים ,38,38,6660,3696,0.03980099502487562,0.0
3697,ref-bible.0309.2.63.1-ref-bible.0309.2.63.8,ref-b.3.07.69b.307-ref-b.3.07.69b.314,1376951,1376995,236650,236656,ref-bible.309.2.63.1,ref-bible.309.2.63.8,4494972,4495016,653828,653834,ref-b.3.7.69b.307,ref-b.3.7.69b.314,ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים ,ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים ,8,8,6580,3697,0.0,0.0
3698,ref-bible.0310.7.65.1-ref-bible.0310.7.65.8,ref-b.3.07.69b.307-ref-b.3.07.69b.314,1408501,1408545,242115,242121,ref-bible.310.7.65.1,ref-bible.310.7.65.8,4494972,4495016,653828,653834,ref-b.3.7.69b.307,ref-b.3.7.69b.314,ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים ,ויאמר התרשתא להם אשר לא יאכלו מקדש הקדשים ,8,8,6661,3698,0.0,0.0
3699,ref-bible.0310.2.10.1-ref-bible.0310.2.10.6,ref-b.3.07.70a.18-ref-b.3.07.70a.23,1396607,1396647,240029,240034,ref-bible.310.2.10.1,ref-bible.310.2.10.6,4495370,4495412,653885,653890,ref-b.3.7.70a.18,ref-b.3.7.70a.23,וישמע סנבלט החרני וטוביה העבד העמני ,וישמע סנבלט החרוני וטוביה העבד העמוני ,6,6,6636,3699,0.05263157894736842,0.0
3700,ref-bible.0310.6.18.1-ref-bible.0310.6.18.20,ref-b.3.07.70a.25-ref-b.3.07.70a.44,1405588,1405680,241579,241597,ref-bible.310.6.18.1,ref-bible.310.6.18.20,4495420,4495512,653892,653910,ref-b.3.7.70a.25,ref-b.3.7.70a.44,כי רבים ביהודה בעלי שבועה לו כי חתן הוא לשכניה בן ארח ויהוחנן בנו לקח את בת משלם בן ברכיה ,כי רבים ביהודה בעלי שבועה לו כי חתן הוא לשכניה בן ארח ויהוחנן בנו לקח את בת משלם בן ברכיה ,20,20,6645,3700,0.0,0.0
3701,ref-bible.0309.2.59.1-ref-bible.0309.2.59.18,ref-b.3.07.70a.88-ref-b.3.07.70a.105,1376666,1376756,236597,236614,ref-bible.309.2.59.1,ref-bible.309.2.59.18,4495729,4495823,653943,653960,ref-b.3.7.70a.88,ref-b.3.7.70a.105,ואלה העלים מתל מלח תל חרשא כרוב אדן אמר ולא יכלו להגיד בית אבותם וזרעם אם מישראל הם ,ואלה העולים מתל מלח תל חרשא כרוב אדון ואמר ולא יכלו להגיד בית אבותם וזרעם אם מישראל הם ,18,18,6572,3701,0.034482758620689655,0.0
3702,ref-bible.0310.7.61.1-ref-bible.0310.7.61.18,ref-b.3.07.70a.88-ref-b.3.07.70a.105,1408212,1408306,242062,242079,ref-bible.310.7.61.1,ref-bible.310.7.61.18,4495729,4495823,653943,653960,ref-b.3.7.70a.88,ref-b.3.7.70a.105,ואלה העולים מתל מלח תל חרשא כרוב אדון ואמר ולא יכלו להגיד בית אבותם וזרעם אם מישראל הם ,ואלה העולים מתל מלח תל חרשא כרוב אדון ואמר ולא יכלו להגיד בית אבותם וזרעם אם מישראל הם ,18,18,6654,3702,0.0,0.0
3705,ref-bible.0309.2.59.3-ref-bible.0309.2.59.18,ref-b.3.07.70a.116-ref-b.3.07.70a.142,1376679,1376756,236599,236614,ref-bible.309.2.59.3,ref-bible.309.2.59.18,4495877,4496013,653969,653994,ref-b.3.7.70a.116,ref-b.3.7.70a.142,מתל מלח תל חרשא כרוב אדן אמר ולא יכלו להגיד בית אבותם וזרעם אם מישראל הם ,לתל מלח תל חרשא זה שקורא אבא ואמו משתקתו ולא יכלו להגיד בית אבותם וזרעם אם מישראל הם זה הוא אסופי שנאסף מן השוק כרוב אדון ואמר ,16,27,6574,3705,0.48031496062992124,0.36363636363636365
3706,ref-bible.0310.7.61.3-ref-bible.0310.7.61.18,ref-b.3.07.70a.116-ref-b.3.07.70a.142,1408226,1408306,242064,242079,ref-bible.310.7.61.3,ref-bible.310.7.61.18,4495877,4496013,653969,653994,ref-b.3.7.70a.116,ref-b.3.7.70a.142,מתל מלח תל חרשא כרוב אדון ואמר ולא יכלו להגיד בית אבותם וזרעם אם מישראל הם ,לתל מלח תל חרשא זה שקורא אבא ואמו משתקתו ולא יכלו להגיד בית אבותם וזרעם אם מישראל הם זה הוא אסופי שנאסף מן השוק כרוב אדון ואמר ,16,27,6656,3706,0.48031496062992124,0.36363636363636365
3707,ref-bible.0309.2.59.1-ref-bible.0309.2.59.5,ref-b.3.07.70a.196-ref-b.3.07.70a.200,1376666,1376690,236597,236601,ref-bible.309.2.59.1,ref-bible.309.2.59.5,4496280,4496305,654026,654030,ref-b.3.7.70a.196,ref-b.3.7.70a.200,ואלה העלים מתל מלח תל ,ואלה העולים מתל מלח תל ,5,5,6571,3707,0.043478260869565216,0.0
3708,ref-bible.0310.7.61.1-ref-bible.0310.7.61.5,ref-b.3.07.70a.196-ref-b.3.07.70a.200,1408212,1408237,242062,242066,ref-bible.310.7.61.1,ref-bible.310.7.61.5,4496280,4496305,654026,654030,ref-b.3.7.70a.196,ref-b.3.7.70a.200,ואלה העולים מתל מלח תל ,ואלה העולים מתל מלח תל ,5,5,6653,3708,0.0,0.0
3709,ref-bible.0210.5.7.2-ref-bible.0210.5.7.11,ref-b.3.07.70a.221-ref-b.3.07.70a.236,1085829,1085875,183407,183415,ref-bible.210.5.7.2,ref-bible.210.5.7.11,4496400,4496477,654041,654054,ref-b.3.7.70a.221,ref-b.3.7.70a.236,בגדו כי בנים זרים ילדו עתה יאכלם חדש את חלקיהם ,בגדו כי בנים זרים ילדו ושמא תאמר ממון פלט תלמוד לומר עתה יאכלם חדש את חלקיהם ,10,16,4907,3709,0.38961038961038963,0.4
3710,ref-bible.0301.122.4.2-ref-bible.0301.122.4.10,ref-b.3.07.70b.421-ref-b.3.07.70b.433,1244157,1244202,211808,211816,ref-bible.301.122.4.2,ref-bible.301.122.4.10,4500357,4500432,654637,654649,ref-b.3.7.70b.421,ref-b.3.7.70b.433,עלו שבטים שבטי יה עדות לישראל להדות לשם יהוה ,עליו שנאמר שבטי יה עדות לישראל אימתי הוי עדות לישראל בזמן שהשבטים שבטי ,9,13,5759,3710,0.49295774647887325,0.6
3711,ref-bible.0208.31.1.1-ref-bible.0208.31.1.13,ref-b.3.07.70b.451-ref-b.3.07.70b.469,927339,927408,157318,157330,ref-bible.208.31.1.1,ref-bible.208.31.1.13,4500524,4500620,654662,654678,ref-b.3.7.70b.451,ref-b.3.7.70b.469,בעת ההיא נאם יהוה אהיה לאלהים לכל משפחות ישראל והמה יהיו לי לעם ,בעת ההיא נאם ה' אהיה לאלהים לכל משפחות ישראל לכל ישראל לא נאמר אלא לכל משפחות יהיו לי לעם ,13,19,4439,3711,0.37777777777777777,0.2222222222222222
3712,ref-bible.0208.31.33.20-ref-bible.0208.31.33.27,ref-b.3.07.70b.484-ref-b.3.07.70b.491,929851,929896,157746,157753,ref-bible.208.31.33.20,ref-bible.208.31.33.27,4500688,4500730,654689,654696,ref-b.3.7.70b.484,ref-b.3.7.70b.491,אכתבנה והייתי להם לאלהים והמה יהיו לי לעם ,כתיב בהו והייתי להם לאלהים יהיו לי לעם ,8,8,4446,3712,0.23809523809523808,0.33333333333333337
3714,ref-bible.0208.30.21.14-ref-bible.0208.30.22.7,ref-b.3.07.70b.489-ref-b.3.07.70b.511,927142,927210,157283,157293,ref-bible.208.30.21.14,ref-bible.208.30.22.7,4500718,4500826,654694,654713,ref-b.3.7.70b.489,ref-b.3.7.70b.511,ערב את לבו לגשת אלי נאם יהוה והייתם לי לעם ואנכי אהיה לכם לאלהים ,יהיו לי לעם ואילו בגרים כתיב מי הוא זה ערב את לבו לגשת אלי נאם ה' והייתם לי לעם ואנכי אהיה לכם לאלהים ,14,23,4435,3714,0.4117647058823529,0.2857142857142857
3715,ref-bible.0102.4.16.3-ref-bible.0102.4.16.14,ref-b.3.07.70b.505-ref-b.3.07.70b.511,112125,112180,20000,20011,ref-bible.102.4.16.3,ref-bible.102.4.16.14,4500787,4500826,654707,654713,ref-b.3.7.70b.505,ref-b.3.7.70b.511,לך אל העם והיה הוא יהיה לך לפה ואתה תהיה לו לאלהים ,והייתם לי לעם ואנכי אהיה לכם לאלהים ,12,7,510,3715,0.5490196078431373,0.75
3716,ref-bible.0103.26.12.3-ref-bible.0103.26.12.9,ref-b.3.07.70b.505-ref-b.3.07.70b.511,247687,247725,42623,42629,ref-bible.103.26.12.3,ref-bible.103.26.12.9,4500787,4500826,654707,654713,ref-b.3.7.70b.505,ref-b.3.7.70b.511,והייתי לכם לאלהים ואתם תהיו לי לעם ,והייתם לי לעם ואנכי אהיה לכם לאלהים ,7,7,1728,3716,0.5,0.33333333333333337
3718,ref-bible.0208.7.23.13-ref-bible.0208.7.23.18,ref-b.3.07.70b.505-ref-b.3.07.70b.511,881853,881887,149826,149831,ref-bible.208.7.23.13,ref-bible.208.7.23.18,4500787,4500826,654707,654713,ref-b.3.7.70b.505,ref-b.3.7.70b.511,לאלהים ואתם תהיו לי לעם והלכתם ,והייתם לי לעם ואנכי אהיה לכם לאלהים ,6,7,4305,3718,0.6388888888888888,0.5714285714285714
3719,ref-bible.0208.11.4.21-ref-bible.0208.11.4.27,ref-b.3.07.70b.505-ref-b.3.07.70b.511,888545,888584,150973,150979,ref-bible.208.11.4.21,ref-bible.208.11.4.27,4500787,4500826,654707,654713,ref-b.3.7.70b.505,ref-b.3.7.70b.511,והייתם לי לעם ואנכי אהיה לכם לאלהים ,והייתם לי לעם ואנכי אהיה לכם לאלהים ,7,7,4326,3719,0.0,0.0
3720,ref-bible.0209.36.28.6-ref-bible.0209.36.28.12,ref-b.3.07.70b.505-ref-b.3.07.70b.511,1051961,1052000,177721,177727,ref-bible.209.36.28.6,ref-bible.209.36.28.12,4500787,4500826,654707,654713,ref-b.3.7.70b.505,ref-b.3.7.70b.511,והייתם לי לעם ואנכי אהיה לכם לאלהים ,והייתם לי לעם ואנכי אהיה לכם לאלהים ,7,7,4723,3720,0.0,0.0
3721,ref-bible.0207.14.1.12-ref-bible.0207.14.1.17,ref-b.3.07.70b.520-ref-b.3.07.70b.525,796343,796380,134397,134402,ref-bible.207.14.1.12,ref-bible.207.14.1.17,4500872,4500909,654720,654725,ref-b.3.7.70b.520,ref-b.3.7.70b.525,ונלוה הגר עליהם ונספחו על בית יעקב ,ונלוה הגר עליהם ונספחו על בית יעקב ,7,7,3898,3721,0.0,0.0
3722,ref-bible.0221.3.3.1-ref-bible.0221.3.3.17,ref-b.3.07.70b.550-ref-b.3.07.70b.566,1151862,1151954,194821,194836,ref-bible.221.3.3.1,ref-bible.221.3.3.17,4501030,4501123,654742,654757,ref-b.3.7.70b.550,ref-b.3.7.70b.566,וישב מצרף ומטהר כסף וטהר את בני לוי וזקק אתם כזהב וככסף והיו ליהוה מגישי מנחה בצדקה ,"וישב מצרף ומטהר כסף וטיהר את בני לוי וזיקק אותם כזהב וככסף והיו לי""י מגישי מנחה בצדקה ",17,17,5187,3722,0.06976744186046512,0.06666666666666665
3723,ref-bible.0212.6.4.1-ref-bible.0212.6.4.6,ref-b.3.07.71b.145-ref-b.3.07.71b.150,1105264,1105293,186810,186815,ref-bible.212.6.4.1,ref-bible.212.6.4.6,4504465,4504496,655236,655241,ref-b.3.7.71b.145,ref-b.3.7.71b.150,השכבים על מטות שן וסרחים על ,השוכבים על מטות שן וסרוחים על ,6,6,4992,3723,0.06666666666666667,0.0
3724,ref-bible.0212.6.7.1-ref-bible.0212.6.7.5,ref-b.3.07.71b.172-ref-b.3.07.71b.176,1105442,1105465,186841,186845,ref-bible.212.6.7.1,ref-bible.212.6.7.5,4504609,4504633,655257,655261,ref-b.3.7.71b.172,ref-b.3.7.71b.176,לכן עתה יגלו בראש גלים ,לכן עתה יגלו בראש גולים ,5,5,4996,3724,0.041666666666666664,0.0
3725,ref-bible.0206.18.11.7-ref-bible.0206.18.11.13,ref-b.3.07.72a.205-ref-b.3.07.72a.211,758380,758419,128001,128007,ref-bible.206.18.11.7,ref-bible.206.18.11.13,4507324,4507363,655659,655665,ref-b.3.7.72a.205,ref-b.3.7.72a.211,וינחם בחלח ובחבור נהר גוזן וערי מדי ,וינחם בחלח ובחבור נהר גוזן וערי מדי ,7,7,3707,3725,0.0,0.0
3726,ref-bible.0206.17.6.16-ref-bible.0206.17.6.20,ref-b.3.07.72a.207-ref-b.3.07.72a.211,754340,754366,127360,127364,ref-bible.206.17.6.16,ref-bible.206.17.6.20,4507337,4507363,655661,655665,ref-b.3.7.72a.207,ref-b.3.7.72a.211,ובחבור נהר גוזן וערי מדי ,ובחבור נהר גוזן וערי מדי ,5,5,3691,3726,0.0,0.0
3727,ref-bible.0206.17.6.16-ref-bible.0206.17.6.20,ref-b.3.07.72a.215-ref-b.3.07.72a.223,754340,754366,127360,127364,ref-bible.206.17.6.16,ref-bible.206.17.6.20,4507377,4507417,655669,655677,ref-b.3.7.72a.215,ref-b.3.7.72a.223,ובחבור נהר גוזן וערי מדי ,חבור זו הדייב נהר גוזן זו גינזק ערי מדי ,5,9,3692,3727,0.475,0.5555555555555556
3728,ref-bible.0206.18.11.9-ref-bible.0206.18.11.13,ref-b.3.07.72a.215-ref-b.3.07.72a.223,758393,758419,128003,128007,ref-bible.206.18.11.9,ref-bible.206.18.11.13,4507377,4507417,655669,655677,ref-b.3.7.72a.215,ref-b.3.7.72a.223,ובחבור נהר גוזן וערי מדי ,חבור זו הדייב נהר גוזן זו גינזק ערי מדי ,5,9,3709,3728,0.475,0.5555555555555556
3729,ref-bible.0311.7.5.8-ref-bible.0311.7.5.14,ref-b.3.07.72a.264-ref-b.3.07.72a.271,1444157,1444191,248234,248240,ref-bible.311.7.5.8,ref-bible.311.7.5.14,4507642,4507689,655707,655714,ref-b.3.7.72a.264,ref-b.3.7.72a.271,חד הקמת ותלת עלעין בפמה בין שניה ,לחוד ומושכני לחוד ותלת עלעין בפומה בין שיניה ,7,8,6732,3729,0.35555555555555557,0.2857142857142857
3730,ref-bible.0203.3.3.1-ref-bible.0203.3.3.6,ref-b.3.07.72a.466-ref-b.3.07.72a.471,522778,522809,87522,87527,ref-bible.203.3.3.1,ref-bible.203.3.3.6,4508750,4508782,655883,655888,ref-b.3.7.72a.466,ref-b.3.7.72a.471,ונר אלהים טרם יכבה ושמואל שכב ,ונר אלהים טרם יכבה ושמואל שוכב ,6,6,2993,3730,0.03225806451612903,0.0
3731,ref-bible.0209.11.13.1-ref-bible.0209.11.13.12,ref-b.3.07.72b.13-ref-b.3.07.72b.24,997512,997574,168887,168897,ref-bible.209.11.13.1,ref-bible.209.11.13.12,4508851,4508915,655900,655910,ref-b.3.7.72b.13,ref-b.3.7.72b.24,ויהי כהנבאי ופלטיהו בן בניה מת ואפל על פני ואזעק קול גדול ,ויהי כהנבאי ופלטיהו בן בניהו מת ואפול על פני ואזעק קול גדול ,12,12,4585,3731,0.03333333333333333,0.0
3732,ref-bible.0209.11.1.10-ref-bible.0209.11.1.30,ref-b.3.07.72b.94-ref-b.3.07.72b.114,996709,996825,168757,168776,ref-bible.209.11.1.10,ref-bible.209.11.1.30,4509276,4509392,655974,655993,ref-b.3.7.72b.94,ref-b.3.7.72b.114,הקדמוני הפונה קדימה והנה בפתח השער עשרים וחמשה איש ואראה בתוכם את יאזניה בן עזר ואת פלטיהו בן בניהו שרי העם ,הקדמוני הפונה קדימה והנה בפתח השער עשרים וחמשה איש ואראה בתוכם את יאזניה בן עזר ואת פלטיהו בן בניהו שרי העם ,21,21,4584,3732,0.0,0.0
3733,ref-bible.0209.8.16.2-ref-bible.0209.8.16.18,ref-b.3.07.72b.117-ref-b.3.07.72b.133,993438,993529,168198,168214,ref-bible.209.8.16.2,ref-bible.209.8.16.18,4509406,4509494,655996,656012,ref-b.3.7.72b.117,ref-b.3.7.72b.133,אתי אל חצר בית יהוה הפנימית והנה פתח היכל יהוה בין האולם ובין המזבח כעשרים וחמשה איש ,אותי אל חצר בית ה' הפנימית והנה פתח היכל ה' בין האולם ובין המזבח כעשרים וחמשה איש ,17,17,4556,3733,0.08235294117647059,0.0714285714285714
3734,ref-bible.0209.36.25.1-ref-bible.0209.36.25.9,ref-b.3.07.72b.353-ref-b.3.07.72b.367,1051703,1051763,177678,177686,ref-bible.209.36.25.1,ref-bible.209.36.25.9,4510589,4510677,656164,656176,ref-b.3.7.72b.353,ref-b.3.7.72b.367,וזרקתי עליכם מים טהורים וטהרתם מכל טמאותיכם ומכל גלוליכם ,וזרקתי עליכם מים טהורים וטהרתם אמר לו ר' מאיר כשהוא אומר מכל טומאותיכם ומכל גלוליכם ,9,15,4716,3734,0.32142857142857145,0.33333333333333337
3735,ref-bible.0104.15.15.1-ref-bible.0104.15.15.6,ref-b.3.07.73a.48-ref-b.3.07.73a.53,289308,289336,48734,48739,ref-bible.104.15.15.1,ref-bible.104.15.15.6,4511598,4511627,656306,656311,ref-b.3.7.73a.48,ref-b.3.7.73a.53,הקהל חקה אחת לכם ולגר הגר ,הקהל חוקה אחת לכם ולגר הגר ,6,6,1935,3735,0.037037037037037035,0.0
3736,ref-bible.0105.23.9.1-ref-bible.0105.23.9.9,ref-b.3.07.75a.67-ref-b.3.07.75a.75,386135,386177,64596,64604,ref-bible.105.23.9.1,ref-bible.105.23.9.9,4518774,4518816,657294,657302,ref-b.3.7.75a.67,ref-b.3.7.75a.75,בנים אשר יולדו להם דור שלישי יבא להם בקהל ,בנים אשר יולדו להם דור שלישי יבא להם בקהל ,9,9,2518,3736,0.0,0.0
3737,ref-bible.0206.17.32.6-ref-bible.0206.17.32.11,ref-b.3.07.75b.157-ref-b.3.07.75b.165,756743,756776,127741,127746,ref-bible.206.17.32.6,ref-bible.206.17.32.11,4522180,4522232,657705,657713,ref-b.3.7.75b.157,ref-b.3.7.75b.165,להם מקצותם כהני במות ויהיו עשים ,כהנים פסולים היו שנאמר ויעשו להם מקצותם כהני במות ,6,9,3699,3737,0.72,0.33333333333333337
3739,ref-bible.0206.17.32.6-ref-bible.0206.17.32.11,ref-b.3.07.75b.190-ref-b.3.07.75b.198,756743,756776,127741,127746,ref-bible.206.17.32.6,ref-bible.206.17.32.11,4522357,4522408,657728,657736,ref-b.3.7.75b.190,ref-b.3.7.75b.198,להם מקצותם כהני במות ויהיו עשים ,כהנים כשרים היו שנאמר ויעשו להם מקצותם כהני במות ,6,9,3700,3739,0.7346938775510204,0.33333333333333337
3741,ref-bible.0105.25.5.11-ref-bible.0105.25.5.17,ref-b.3.07.75b.224-ref-b.3.07.75b.230,389190,389222,65144,65150,ref-bible.105.25.5.11,ref-bible.105.25.5.17,4522542,4522574,657752,657758,ref-b.3.7.75b.224,ref-b.3.7.75b.230,לא תהיה אשת המת החוצה לאיש זר ,לא תהיה אשת המת החוצה לאיש זר ,7,7,2568,3741,0.0,0.0
3742,ref-bible.0304.4.7.1-ref-bible.0304.4.7.6,ref-b.3.07.76b.120-ref-b.3.07.76b.125,1338317,1338343,229708,229713,ref-bible.304.4.7.1,ref-bible.304.4.7.6,4524304,4524331,657988,657993,ref-b.3.7.76b.120,ref-b.3.7.76b.125,כלך יפה רעיתי ומום אין בך ,כולך יפה רעיתי ומום אין בך ,6,6,6365,3742,0.037037037037037035,0.0
3743,ref-bible.0104.11.16.23-ref-bible.0104.11.17.13,ref-b.3.07.76b.136-ref-b.3.07.76b.153,280644,280732,47257,47272,ref-bible.104.11.16.23,ref-bible.104.11.17.13,4524373,4524465,657999,658012,ref-b.3.7.76b.136,ref-b.3.7.76b.153,והתיצבו שם עמך וירדתי ודברתי עמך שם ואצלתי מן הרוח אשר עליך ושמתי עליהם ונשאו אתך ,והתיצבו שם עמך עמך בדומים לך ודלמא משום שכינה אמר רב נחמן אמר קרא והקל מעליך ונשאו אתך ,16,18,1893,3743,0.5172413793103449,0.7391304347826086
3744,ref-bible.0209.44.22.1-ref-bible.0209.44.22.11,ref-b.3.07.78a.369-ref-b.3.07.78a.379,1071594,1071656,180996,181005,ref-bible.209.44.22.1,ref-bible.209.44.22.11,4532390,4532451,659142,659151,ref-b.3.7.78a.369,ref-b.3.7.78a.379,ואלמנה וגרושה לא יקחו להם לנשים כי אם בתולת מזרע בית ישראל ,אלמנה וגרושה לא יקחו להם לנשים כי אם בתולות מזרע בית ישראל ,12,12,4830,3744,0.03389830508474576,0.19999999999999996
3745,ref-bible.0203.3.3.1-ref-bible.0203.3.3.7,ref-b.3.07.78a.436-ref-b.3.07.78a.442,522778,522816,87522,87528,ref-bible.203.3.3.1,ref-bible.203.3.3.7,4532723,4532762,659187,659193,ref-b.3.7.78a.436,ref-b.3.7.78a.442,ונר אלהים טרם יכבה ושמואל שכב בהיכל ,ונר אלהים טרם יכבה ושמואל שוכב בהיכל ,7,7,2994,3745,0.02702702702702703,0.0
3746,ref-bible.0203.3.3.1-ref-bible.0203.3.3.7,ref-b.3.07.78a.454-ref-b.3.07.78a.458,522778,522816,87522,87528,ref-bible.203.3.3.1,ref-bible.203.3.3.7,4532815,4532839,659198,659202,ref-b.3.7.78a.454,ref-b.3.7.78a.458,ונר אלהים טרם יכבה ושמואל שכב בהיכל ,נר אלהים טרם יכבה בהיכל ,7,5,2995,3746,0.3333333333333333,0.5
3747,ref-bible.0209.44.22.13-ref-bible.0209.44.22.18,ref-b.3.07.78b.1-ref-b.3.07.78b.6,1071657,1071690,181006,181011,ref-bible.209.44.22.13,ref-bible.209.44.22.18,4532864,4532897,659207,659212,ref-b.3.7.78b.1,ref-b.3.7.78b.6,והאלמנה אשר תהיה אלמנה מכהן יקחו ,והאלמנה אשר תהיה אלמנה מכהן יקחו ,6,6,4831,3747,0.0,0.0
3748,ref-bible.0105.13.7.1-ref-bible.0105.13.7.7,ref-b.3.07.80b.68-ref-b.3.07.80b.74,368582,368609,61566,61572,ref-bible.105.13.7.1,ref-bible.105.13.7.7,4538979,4539007,660067,660073,ref-b.3.7.80b.68,ref-b.3.7.80b.74,כי יסיתך אחיך בן אמך או בנך ,כי יסיתך אחיך בן אמך וכי בן ,7,7,2363,3748,0.17857142857142858,0.33333333333333337
3749,ref-bible.0306.3.39.1-ref-bible.0306.3.39.7,ref-b.3.07.80b.170-ref-b.3.07.80b.176,1353948,1353976,232598,232604,ref-bible.306.3.39.1,ref-bible.306.3.39.7,4539471,4539500,660147,660153,ref-b.3.7.80b.170,ref-b.3.7.80b.176,מה יתאונן אדם חי גבר על חטאו ,מה יתאונן אדם חי גבר על חטאיו ,7,7,6457,3749,0.03333333333333333,0.0
3750,ref-bible.0104.30.13.16-ref-bible.0104.30.14.2,ref-b.3.07.81b.160-ref-b.3.07.81b.169,323194,323226,54198,54204,ref-bible.104.30.13.16,ref-bible.104.30.14.2,4543395,4543446,660792,660799,ref-b.3.7.81b.160,ref-b.3.7.81b.169,אישה הפרם ויהוה יסלח לה כל נדר ,אישה הפרם וה' יסלח לה במה הכתוב מדבר באשה שנדרה ,7,10,2141,3750,0.4791666666666667,0.7
3751,ref-bible.0105.22.22.5-ref-bible.0105.22.22.16,ref-b.3.07.81b.437-ref-b.3.07.81b.447,384905,384963,64375,64386,ref-bible.105.22.22.5,ref-bible.105.22.22.16,4544782,4544829,660997,661007,ref-b.3.7.81b.437,ref-b.3.7.81b.447,עם אשה בעלת בעל ומתו גם שניהם האיש השכב עם האשה והאשה ,שתי צרות עם אשה וחמותה עם אשה ובת בעלה עם אשה ,12,11,2500,3751,0.6666666666666666,0.75
3752,ref-bible.0209.16.7.10-ref-bible.0209.16.7.13,ref-b.3.07.81b.503-ref-b.3.07.81b.506,1005450,1005470,170125,170128,ref-bible.209.16.7.10,ref-bible.209.16.7.13,4545098,4545119,661044,661047,ref-b.3.7.81b.503,ref-b.3.7.81b.506,שדים נכנו ושערך צמח ,שדים נכונו ושערך צמח ,4,4,4605,3752,0.047619047619047616,0.0
3753,ref-bible.0207.40.31.1-ref-bible.0207.40.31.7,ref-b.3.07.82b.158-ref-b.3.07.82b.164,831923,831960,140870,140876,ref-bible.207.40.31.1,ref-bible.207.40.31.7,4547577,4547612,661407,661413,ref-b.3.7.82b.158,ref-b.3.7.82b.164,וקוי יהוה יחליפו כח יעלו אבר כנשרים ,וקוי ה' יחליפו כח יעלו אבר כנשרים ,7,7,4073,3753,0.08333333333333333,0.1428571428571429
3754,ref-bible.0301.92.15.1-ref-bible.0301.92.15.6,ref-b.3.07.82b.168-ref-b.3.07.82b.173,1219211,1219248,207279,207284,ref-bible.301.92.15.1,ref-bible.301.92.15.6,4547631,4547668,661417,661422,ref-b.3.7.82b.168,ref-b.3.7.82b.173,עוד ינובון בשיבה דשנים ורעננים יהיו ,עוד ינובון בשיבה דשנים ורעננים יהיו ,6,6,5611,3754,0.0,0.0
