,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
10481,ref-sifra.2.04-00.4.40-ref-sifra.2.04-00.4.62,ref-sifre-d.103.3.16-ref-sifre-d.103.3.35,24786,24911,3731,3753,ref-sifra.00002.04-00.00004.00040,ref-sifra.00002.04-00.00004.00062,141146,141239,23669,23687,ref-sifre-d.00103.00003.00016,ref-sifre-d.00103.00003.00035,שרת נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן בכהן כשר ובכלי שרת ,"להלן עשה את כל האמור בנשר עם הנשר בל תאכיל כ""בל תאכל אף נשר האמור כאן עשה כל האמור בנשר ",ref-sifre-d
10482,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.50,ref-sifre-d.36.2.56-ref-sifre-d.36.2.65,24790,24847,3732,3741,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00050,51347,51394,8636,8645,ref-sifre-d.00036.00002.00056,ref-sifre-d.00036.00002.00065,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן ,ref-sifre-d
10483,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,ref-sifre-d.36.2.102-ref-sifre-d.36.2.118,24790,24890,3732,3749,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00058,51584,51665,8678,8694,ref-sifre-d.00036.00002.00102,ref-sifre-d.00036.00002.00118,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,נאמר כאן כתב ונאמר להלן כתב מה כתב האמור להלן על הספר ובדיו אף כתב האמור כאן ,ref-sifre-d
10484,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,ref-sifre-d.43.25.1-ref-sifre-d.43.25.17,24790,24890,3732,3749,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00058,82467,82541,13903,13919,ref-sifre-d.00043.00025.00001,ref-sifre-d.00043.00025.00017,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,נאמר כאן אף ונאמר להלן אף חרי מה חרי אף האמור להלן חרב אף חרי האמור כאן ,ref-sifre-d
10485,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,ref-sifre-d.62.4.5-ref-sifre-d.62.4.24,24790,24890,3732,3749,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00058,110105,110200,18478,18495,ref-sifre-d.00062.00004.00005,ref-sifre-d.00062.00004.00024,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,נאמר כאן לשום את שמו ונאמר להלן ושמו את שמי מה שמי האמור להלן בלשון הקדש אף שמי האמור כאן ,ref-sifre-d
10486,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.61,ref-sifre-d.64.2.2-ref-sifre-d.64.3.1,24790,24907,3732,3752,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00061,111804,111891,18763,18779,ref-sifre-d.00064.00002.00002,ref-sifre-d.00064.00003.00001,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן בכהן כשר ובכלי ,נאמר כאן שמחה ונאמר להן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן שלמים בכל ,ref-sifre-d
10487,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,ref-sifre-d.69.1.2-ref-sifre-d.69.1.16,24790,24890,3732,3749,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00058,114083,114162,19147,19161,ref-sifre-d.00069.00001.00002,ref-sifre-d.00069.00001.00016,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,נאמרה כאן שמחה ונאמרה להלן שמחה מה שמחה האמורה להלן שלמים אף שמחה האמורה כאן ,ref-sifre-d
10488,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,ref-sifre-d.86.6.4-ref-sifre-d.86.6.18,24790,24890,3732,3749,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00058,131038,131119,21956,21970,ref-sifre-d.00086.00006.00004,ref-sifre-d.00086.00006.00018,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,נאמרה כאן הדחה ונאמרה להלן הדחה מה הדחה האמורה להלן בסקילה אף הדחה האמורה כאן ,ref-sifre-d
10489,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,ref-sifre-d.90.2.4-ref-sifre-d.90.2.19,24790,24890,3732,3749,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00058,133022,133105,22305,22320,ref-sifre-d.00090.00002.00004,ref-sifre-d.00090.00002.00019,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,נאמר כאן הדחה ונאמר להלן הדחה מה הדחה האמורה להלן כאן בסקילה אף הדחה האמורה כאן ,ref-sifre-d
10490,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.53,ref-sifre-d.103.3.7-ref-sifre-d.103.3.19,24790,24864,3732,3744,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00053,141103,141160,23660,23671,ref-sifre-d.00103.00003.00007,ref-sifre-d.00103.00003.00019,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי ,נאמר כאן נשר ונאמר להלן נשר מה נשר האמור להלן עשה את כל ,ref-sifre-d
10491,ref-sifra.2.04-00.4.41-ref-sifra.2.04-00.4.58,ref-sifre-d.107.18.9-ref-sifre-d.107.18.25,24790,24890,3732,3749,ref-sifra.00002.04-00.00004.00041,ref-sifra.00002.04-00.00004.00058,147570,147656,24727,24743,ref-sifre-d.00107.00018.00009,ref-sifre-d.00107.00018.00025,נאמר כאן כיהון' ונאמר להלן כיהון' מה כיהון האמור להלן בכהן כשר ובכלי שרת אף כיהון' האמור כאן ,נאמר כאן שמחה ונאמר להלן שמחה מה שמחה האמורה כאן להלן שלמים אף שמחה האמורה להלן כאן ,ref-sifre-d
