,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
3316,ref-sifre-d.43.17.13-ref-sifre-d.43.17.20,ref-bible.0207.46.7.11-ref-bible.0207.46.7.18,80421,80461,13556,13563,ref-sifre-d.00043.00017.00013,ref-sifre-d.00043.00017.00020,840556,840596,142546,142553,ref-bible.00207.00046.00007.00011,ref-bible.00207.00046.00007.00018,אף יצעק אליו ולא יענה מצרתו לא יושיענו ,אף יצעק אליו ולא יענה מצרתו לא יושיענו ,ref-bible
3317,ref-sifre-d.43.18.41-ref-sifre-d.43.18.51,ref-bible.0101.4.26.2-ref-bible.0101.4.26.13,80659,80706,13600,13609,ref-sifre-d.00043.00018.00041,ref-sifre-d.00043.00018.00051,7372,7420,1311,1319,ref-bible.00101.00004.00026.00002,ref-bible.00101.00004.00026.00013,גם הוא יולד בן ויקרא שמו אנוש אז הוחל לקרוא בשם ,גם הוא ילד בן ויקרא_את_שמו אנוש אז הוחל לקרא בשם ,ref-bible
3318,ref-sifre-d.43.22.1-ref-sifre-d.43.22.19,ref-bible.0102.32.8.11-ref-bible.0102.32.8.16,81381,81484,13732,13748,ref-sifre-d.00043.00022.00001,ref-sifre-d.00043.00022.00019,170630,170664,29932,29937,ref-bible.00102.00032.00008.00011,ref-bible.00102.00032.00008.00016,והשתחויתם להם להם אתם משתחוים לי אין אתם משתחוים וכן_הוא_אומר וישתחוו לו ויזבחו לו אחרים אומרים אלו ,וישתחוו לו ויזבחו לו ויאמרו אלה ,ref-bible
3319,ref-sifre-d.43.22.5-ref-sifre-d.43.22.14,ref-bible.0101.27.29.3-ref-bible.0101.27.29.13,81404,81456,13736,13743,ref-sifre-d.00043.00022.00005,ref-sifre-d.00043.00022.00014,50987,51048,9033,9043,ref-bible.00101.00027.00029.00003,ref-bible.00101.00027.00029.00013,משתחוים לי אין אתם משתחוים וכן_הוא_אומר וישתחוו לו ,וישתחו וישתחוו לך לאמים הוה גביר לאחיך וישתחוו לך בני אמך ,ref-bible
3320,ref-sifre-d.43.22.47-ref-sifre-d.43.22.52,ref-bible.0102.22.19.1-ref-bible.0102.22.19.6,81614,81645,13768,13773,ref-sifre-d.00043.00022.00047,ref-sifre-d.00043.00022.00052,149576,149609,26388,26393,ref-bible.00102.00022.00019.00001,ref-bible.00102.00022.00019.00006,זובח לאלהים יחרם בלתי לה' לבדו ,זבח לאלהים יחרם בלתי ליהוה לבדו ,ref-bible
3321,ref-sifre-d.43.22.66-ref-sifre-d.43.22.86,ref-bible.0313.29.7.1-ref-bible.0313.29.7.16,81709,81825,13782,13801,ref-sifre-d.00043.00022.00066,ref-sifre-d.00043.00022.00086,1568421,1568508,269055,269069,ref-bible.00313.00029.00007.00001,ref-bible.00313.00029.00007.00016,גם סגרו דלתי האולם ויכבו את הנרות וקטורת לא הקטירו מקטירים היו לדבר אחר בקודש לא העלו בחולין העלו לאלהי ישראל ,גם סגרו דלתות האולם ויכבו את הנרות וקטרת לא הקטירו ועלה לא העלו בקדש לאלהי ישראל ,ref-bible
3322,ref-sifre-d.43.24.34-ref-sifre-d.43.24.43,ref-bible.0306.4.11.1-ref-bible.0306.4.11.7,82423,82466,13896,13902,ref-sifre-d.00043.00024.00034,ref-sifre-d.00043.00024.00043,1353957,1353986,232782,232787,ref-bible.00306.00004.00011.00001,ref-bible.00306.00004.00011.00007,כלים וכן_הוא_אומר כלה את חמתו שפך חרון אפו ,כלה יהוה את חמתו שפך חרון אפו ,ref-bible
3323,ref-sifre-d.43.27.20-ref-sifre-d.43.28.5,ref-bible.0103.26.19.5-ref-bible.0103.26.20.8,83092,83208,14011,14027,ref-sifre-d.00043.00027.00020,ref-sifre-d.00043.00028.00005,247904,247985,42703,42715,ref-bible.00103.00026.00019.00005,ref-bible.00103.00026.00020.00008,ונתתי את שמיכם כברזל או_אינו_אלא בית השלחין יהיה עושה פירות תלמוד לומר ואת ארצכם כנחושה והאדמה לא תתן את יבולה ,ונתתי את שמיכם כברזל ואת ארצכם כנחשה ותם לריק כחכם ולא תתן ארצכם את יבולה ,ref-bible
3324,ref-sifre-d.43.28.37-ref-sifre-d.43.29.12,ref-bible.0105.11.17.5-ref-bible.0105.11.17.21,83358,83446,14055,14067,ref-sifre-d.00043.00028.00037,ref-sifre-d.00043.00029.00012,363447,363532,60828,60841,ref-bible.00105.00011.00017.00005,ref-bible.00105.00011.00017.00021,על ראשך נחשת והארץ אשר תחתיך ברזל דבר אחר וחרה_אף_ה'_בכם ועצר את השמים ולא יהי' מטר ,ועצר את השמים ולא יהיה מטר והאדמה לא תתן את יבולה ואבדתם מהרה מעל הארץ הטבה אשר ,ref-bible
3325,ref-sifre-d.43.29.30-ref-sifre-d.43.29.43,ref-bible.0105.29.27.1-ref-bible.0105.29.27.14,83533,83609,14085,14097,ref-sifre-d.00043.00029.00030,ref-sifre-d.00043.00029.00043,400410,400486,66985,66997,ref-bible.00105.00029.00027.00001,ref-bible.00105.00029.00027.00014,ויתשם ה' מעל אדמתם באף ובחימה ובקצף גדול וישליכם אל ארץ אחרת כיום הזה ,ויתשם יהוה מעל אדמתם באף ובחמה ובקצף גדול וישלכם אל ארץ אחרת כיום הזה ,ref-bible
3326,ref-sifre-d.43.29.41-ref-sifre-d.43.29.50,ref-bible.0313.23.14.9-ref-bible.0313.23.14.20,83594,83643,14095,14104,ref-sifre-d.00043.00029.00041,ref-sifre-d.00043.00029.00050,1556815,1556881,267193,267204,ref-bible.00313.00023.00014.00009,ref-bible.00313.00023.00014.00020,אחרת כיום הזה ואומר והיה כי יאמר אליך אנה נצא ,ויאמר אלהם הוציאוה אל מבית השדרות והבא אחריה יומת בחרב כי אמר ,ref-bible
3327,ref-sifre-d.43.29.45-ref-sifre-d.43.29.64,ref-bible.0208.15.2.1-ref-bible.0208.15.2.23,83617,83718,14099,14116,ref-sifre-d.00043.00029.00045,ref-sifre-d.00043.00029.00064,894432,894550,152078,152096,ref-bible.00208.00015.00002.00001,ref-bible.00208.00015.00002.00023,והיה כי יאמר אליך אנה נצא ואמרת כה_אמר_ה' אלהים אשר לחרב לחרב ואשר לרעב לרעב ואשר לשבי לשבי ,והיה כי יאמרו אליך אנה נצא ואמרת_אליהם_כה_אמר_יהוה אשר למות למות ואשר לחרב לחרב ואשר לרעב לרעב ואשר לשבי לשבי ,ref-bible
3328,ref-sifre-d.43.29.47-ref-sifre-d.43.29.58,ref-bible.0209.33.27.2-ref-bible.0209.33.27.14,83626,83682,14101,14110,ref-sifre-d.00043.00029.00047,ref-sifre-d.00043.00029.00058,1044412,1044469,176639,176647,ref-bible.00209.00033.00027.00002,ref-bible.00209.00033.00027.00014,יאמר אליך אנה נצא ואמרת כה_אמר_ה' אלהים אשר לחרב לחרב ,תאמר אלהם כה_אמר_אדני_יהוה חי אני אם לא אשר בחרבות בחרב ,ref-bible
3329,ref-sifre-d.43.29.56-ref-sifre-d.43.29.64,ref-bible.0208.43.11.7-ref-bible.0208.43.11.15,83667,83718,14108,14116,ref-sifre-d.00043.00029.00056,ref-sifre-d.00043.00029.00064,956107,956156,161997,162005,ref-bible.00208.00043.00011.00007,ref-bible.00208.00043.00011.00015,אשר לחרב לחרב ואשר לרעב לרעב ואשר לשבי לשבי ,אשר למות למות ואשר לשבי לשבי ואשר לחרב לחרב ,ref-bible
3330,ref-sifre-d.43.29.69-ref-sifre-d.43.29.88,ref-bible.0212.7.17.5-ref-bible.0212.7.17.24,83736,83850,14119,14138,ref-sifre-d.00043.00029.00069,ref-sifre-d.00043.00029.00088,1105898,1106009,187046,187065,ref-bible.00212.00007.00017.00005,ref-bible.00212.00007.00017.00024,אשתך בעיר תזנה ובניך ובנותיך בחרב יפולו ואדמתך בחבל תחולק ואתה על אדמת טמאה תמות וישראל גלה יגלה מעל אדמתו ,אשתך בעיר תזנה ובניך ובנתיך בחרב יפלו ואדמתך בחבל תחלק ואתה על אדמה טמאה תמות וישראל גלה יגלה מעל אדמתו ,ref-bible
3331,ref-sifre-d.43.29.83-ref-sifre-d.43.29.90,ref-bible.0212.7.11.6-ref-bible.0212.7.12.3,83819,83860,14133,14140,ref-sifre-d.00043.00029.00083,ref-sifre-d.00043.00029.00090,1105500,1105553,186970,186979,ref-bible.00212.00007.00011.00006,ref-bible.00212.00007.00012.00003,תמות וישראל גלה יגלה מעל אדמתו ואומר אל ,ימות ירבעם וישראל גלה יגלה מעל אדמתו ויאמר אמציה אל ,ref-bible
3332,ref-sifre-d.43.29.90-ref-sifre-d.43.29.106,ref-bible.0208.22.10.1-ref-bible.0208.22.10.17,83858,83934,14140,14154,ref-sifre-d.00043.00029.00090,ref-sifre-d.00043.00029.00106,906862,906935,154158,154172,ref-bible.00208.00022.00010.00001,ref-bible.00208.00022.00010.00017,אל תבכו למת ואל תנודו לו בכו בכה להולך כי לא ישוב עוד וראה את ארץ מולדתו ,אל תבכו למת ואל תנדו לו בכו בכו להלך כי לא ישוב עוד וראה את ארץ מולדתו ,ref-bible
3333,ref-sifre-d.43.29.90-ref-sifre-d.43.29.97,ref-bible.0215.1.10.2-ref-bible.0215.1.10.6,83858,83892,14140,14147,ref-sifre-d.00043.00029.00090,ref-sifre-d.00043.00029.00097,1114237,1114257,188482,188486,ref-bible.00215.00001.00010.00002,ref-bible.00215.00001.00010.00006,אל תבכו למת ואל תנודו לו בכו בכה ,אל תגידו בכו אל תבכו ,ref-bible
3334,ref-sifre-d.43.29.114-ref-sifre-d.43.29.120,ref-bible.0208.22.19.1-ref-bible.0208.22.19.7,83967,84008,14162,14168,ref-sifre-d.00043.00029.00114,ref-sifre-d.00043.00029.00120,907563,907604,154285,154291,ref-bible.00208.00022.00019.00001,ref-bible.00208.00022.00019.00007,קבורת חמור יקבר סחוב והשלך מהלאה לשערי ,קבורת חמור יקבר סחוב והשלך מהלאה לשערי ,ref-bible
