,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
11959,ref-t.3.1.6.4.9-ref-t.3.1.6.4.23,ref-bible.0312.4.25.6-ref-bible.0312.4.27.9,522159,522231,81624,81635,ref-t.00003.00001.00006.00004.00009,ref-t.00003.00001.00006.00004.00023,1463601,1463691,251824,251841,ref-bible.00312.00004.00025.00006,ref-bible.00312.00004.00027.00009,ובנו אחיו ובן אחיו הרי_אילו_חייבין עליה אבי אביו ואבי אמו בן בנו ובן ,בנו ובני משמע חמואל בנו זכור בנו שמעי בנו ולשמעי בנים ששה עשר ובנות שש ולאחיו אין בנים ,ref-bible
11960,ref-t.3.1.6.7.117-ref-t.3.1.6.7.125,ref-bible.0105.25.7.1-ref-bible.0105.25.7.9,524376,524423,81984,81990,ref-t.00003.00001.00006.00007.00117,ref-t.00003.00001.00006.00007.00125,388805,388850,65126,65132,ref-bible.00105.00025.00007.00001,ref-bible.00105.00025.00007.00009,ואם לא יחפץ האיש לקחת את יבמתו הראויה ליבום ,ואם לא יחפץ האיש לקחת את יבמתו ועלתה יבמתו ,ref-bible
11961,ref-t.3.1.8.5.28-ref-t.3.1.8.5.34,ref-bible.0101.16.3.9-ref-bible.0101.16.3.15,528449,528483,82662,82668,ref-t.00003.00001.00008.00005.00028,ref-t.00003.00001.00008.00005.00034,25141,25175,4373,4379,ref-bible.00101.00016.00003.00009,ref-bible.00101.00016.00003.00015,מקץ עשר שנים לשבת אברם בארץ כנען ,מקץ עשר שנים לשבת אברם בארץ כנען ,ref-bible
11962,ref-t.3.1.8.7.5-ref-t.3.1.8.7.41,ref-bible.0101.9.6.1-ref-bible.0101.9.7.3,528879,529055,82739,82768,ref-t.00003.00001.00008.00007.00005,ref-t.00003.00001.00008.00007.00041,14403,14474,2476,2489,ref-bible.00101.00009.00006.00001,ref-bible.00101.00009.00007.00003,השופך דמות הרי זה מבטל דמות שנ' שופך דם האדם באדם דמו ישפך ר'_לעזר_בן_עזריה או' כל שאינו עוסק בפריה ורביה הרי זה שופך דמים ומבטל את הדמות שנ' כי בצלם אלים עשה את האדם ,שפך דם האדם באדם דמו ישפך כי בצלם אלהים עשה את האדם ואתם פרו ורבו ,ref-bible
11963,ref-t.3.1.9.1.102-ref-t.3.1.9.1.115,ref-bible.0202.14.9.6-ref-bible.0202.14.9.15,529855,529933,82904,82917,ref-t.00003.00001.00009.00001.00102,ref-t.00003.00001.00009.00001.00115,498260,498311,83290,83299,ref-bible.00202.00014.00009.00006,ref-bible.00202.00014.00009.00015,שינתנו לה הניח לה בנים אילו ואילו אוכלין הניחה מעוברת אילו ואילו אין אוכלין ,ואכל וילך אל אביו ואל אמו ויתן להם ויאכלו ולא ,ref-bible
11964,ref-t.3.1.9.2.6-ref-t.3.1.9.2.26,ref-bible.0203.17.9.6-ref-bible.0203.17.9.17,530232,530341,82970,82990,ref-t.00003.00001.00009.00002.00006,ref-t.00003.00001.00009.00002.00026,552221,552294,92649,92660,ref-bible.00203.00017.00009.00006,ref-bible.00203.00017.00009.00017,לו עבדי מלוג ועבדי צאן ברזל מת והניחה כמות שהוא עבדי מלוג אינן אוכלין כדרך שאינה אוכלת עבדי צאן ברזל אין ,והיינו לכם לעבדים ואם אני אוכל לו והכיתיו והייתם לנו לעבדים ועבדתם ,ref-bible
11965,ref-t.3.1.10.5.1-ref-t.3.1.10.5.4,ref-bible.0103.22.24.1-ref-bible.0103.22.24.4,533697,533720,83518,83521,ref-t.00003.00001.00010.00005.00001,ref-t.00003.00001.00010.00005.00004,237979,238006,41095,41098,ref-bible.00103.00022.00024.00001,ref-bible.00103.00022.00024.00004,מעוך וכתות נתוק וכרות ,ומעוך וכתות ונתוק וכרות ,ref-bible
11966,ref-t.3.1.12.1.7-ref-t.3.1.12.1.27,ref-bible.0103.18.7.6-ref-bible.0103.18.8.8,539635,539728,84444,84460,ref-t.00003.00001.00012.00001.00007,ref-t.00003.00001.00012.00001.00027,229305,229367,39546,39558,ref-bible.00103.00018.00007.00006,ref-bible.00103.00018.00008.00008,אביו שנ' ערות אשת אביך לא תגלה ערות אביך היא ולהלן הוא אומ' לא יקח איש את אשת אביו ולא יגלה ,תגלה אמך הוא לא תגלה ערותה ערות אשת אביך לא תגלה ערות אביך הוא ,ref-bible
11967,ref-t.3.1.12.1.9-ref-t.3.1.12.1.29,ref-bible.0103.18.11.1-ref-bible.0103.18.12.7,539644,539737,84446,84462,ref-t.00003.00001.00012.00001.00009,ref-t.00003.00001.00012.00001.00029,229483,229566,39586,39602,ref-bible.00103.00018.00011.00001,ref-bible.00103.00018.00012.00007,ערות אשת אביך לא תגלה ערות אביך היא ולהלן הוא אומ' לא יקח איש את אשת אביו ולא יגלה כנף אביו ,ערות בת אשת אביך מולדת אביך אחותך הוא לא תגלה ערותה ערות אחות אביך לא תגלה שאר אביך ,ref-bible
11968,ref-t.3.1.12.1.9-ref-t.3.1.12.1.27,ref-bible.0103.18.16.1-ref-bible.0103.18.17.5,539644,539728,84446,84460,ref-t.00003.00001.00012.00001.00009,ref-t.00003.00001.00012.00001.00027,229699,229757,39633,39645,ref-bible.00103.00018.00016.00001,ref-bible.00103.00018.00017.00005,ערות אשת אביך לא תגלה ערות אביך היא ולהלן הוא אומ' לא יקח איש את אשת אביו ולא יגלה ,ערות אשת אחיך לא תגלה ערות אחיך הוא ערות אשה ובתה לא תגלה ,ref-bible
11969,ref-t.3.1.12.1.12-ref-t.3.1.12.1.31,ref-bible.0105.23.1.2-ref-bible.0105.23.2.1,539658,539748,84449,84464,ref-t.00003.00001.00012.00001.00012,ref-t.00003.00001.00012.00001.00031,385111,385152,64460,64467,ref-bible.00105.00023.00001.00002,ref-bible.00105.00023.00002.00001,לא תגלה ערות אביך היא ולהלן הוא אומ' לא יקח איש את אשת אביו ולא יגלה כנף אביו ואו' ולו ,יקח איש את אשת אביו ולא יגלה כנף אביו לא ,ref-bible
