,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
8302,ref-bible.0102.15.27.1-ref-bible.0102.15.27.7,ref-mek.4.2.1.1-ref-mek.4.2.1.7,136725,136761,24095,24100,ref-bible.00102.00015.00027.00001,ref-bible.00102.00015.00027.00007,183876,183912,30141,30146,ref-mek.00004.00002.00001.00001,ref-mek.00004.00002.00001.00007,ויבאו אילמה ושם שתים עשרה עינת מים ,ויבאו אלימה ושם שתים עשרה עינת מים ,ref-mek
8303,ref-bible.0102.15.27.4-ref-bible.0102.15.27.13,ref-mek.4.2.1.65-ref-mek.4.2.1.80,136743,136794,24098,24105,ref-bible.00102.00015.00027.00004,ref-bible.00102.00015.00027.00013,184219,184303,30195,30206,ref-mek.00004.00002.00001.00065,ref-mek.00004.00002.00001.00080,שתים עשרה עינת מים ושבעים תמרים ויחנו שם על המים ,שנים עשר שבטי יעקב ושבעים תמרים כנגד שבעים זקנים ומה_תלמוד_לומר ויחנו שם על המים ,ref-mek
8304,ref-bible.0102.16.3.1-ref-bible.0102.16.3.7,ref-mek.4.2.4.1-ref-mek.4.2.4.7,136969,137004,24126,24131,ref-bible.00102.00016.00003.00001,ref-bible.00102.00016.00003.00007,185309,185345,30376,30381,ref-mek.00004.00002.00004.00001,ref-mek.00004.00002.00004.00007,ויאמרו אלהם בני ישראל מי יתן מותנו ,ויאמרו אליהם בני ישראל מי יתן מותנו ,ref-mek
8305,ref-bible.0102.16.3.19-ref-bible.0102.16.3.30,ref-mek.4.2.4.76-ref-mek.4.2.4.97,137066,137124,24142,24152,ref-bible.00102.00016.00003.00019,ref-bible.00102.00016.00003.00030,185719,185829,30443,30462,ref-mek.00004.00002.00004.00076,ref-mek.00004.00002.00004.00097,כי הוצאתם אתנו אל המדבר הזה להמית את כל הקהל הזה ברעב ,כי הוצאתם אותנו אל המדבר אמרו להם הוצאתם אותנו אל המדבר הזה תוהו שאין בו כלום להמית את כל הקהל הזה ברעב ,ref-mek
8306,ref-bible.0102.16.3.30-ref-bible.0102.16.4.9,ref-mek.2.5.2.92-ref-mek.2.5.2.99,137119,137172,24152,24158,ref-bible.00102.00016.00003.00030,ref-bible.00102.00016.00004.00009,114548,114596,18324,18331,ref-mek.00002.00005.00002.00092,ref-mek.00002.00005.00002.00099,ברעב ויאמר_יהוה_אל_משה הנני ממטיר לכם לחם מן השמים ,הרעיב האכילו שנאמר הנני ממטיר לכם לחם מן השמים ,ref-mek
8307,ref-bible.0102.16.4.5-ref-bible.0102.16.4.9,ref-mek.4.2.2.120-ref-mek.4.2.2.124,137144,137172,24154,24158,ref-bible.00102.00016.00004.00005,ref-bible.00102.00016.00004.00009,185008,185036,30326,30330,ref-mek.00004.00002.00002.00120,ref-mek.00004.00002.00002.00124,הנני ממטיר לכם לחם מן השמים ,הנני ממטיר לכם לחם מן השמים ,ref-mek
8308,ref-bible.0102.16.4.5-ref-bible.0102.16.4.13,ref-mek.4.3.1.104-ref-mek.4.3.1.117,137144,137190,24154,24161,ref-bible.00102.00016.00004.00005,ref-bible.00102.00016.00004.00013,186549,186622,30573,30585,ref-mek.00004.00003.00001.00104,ref-mek.00004.00003.00001.00117,הנני ממטיר לכם לחם מן השמים ויצא העם ולקטו ,הנני ממטיר לכם לחם מן השמים וכתיב ותעל שכבת הטל וגו ויצא העם ולקטו ,ref-mek
8309,ref-bible.0102.16.4.17-ref-bible.0102.16.4.21,ref-mek.4.3.1.188-ref-mek.4.3.1.192,137205,137234,24163,24167,ref-bible.00102.00016.00004.00017,ref-bible.00102.00016.00004.00021,186989,187018,30640,30644,ref-mek.00004.00003.00001.00188,ref-mek.00004.00003.00001.00192,למען אנסנו הילך בתורתי אם לא ,למען אנסנו הילך בתורתי אם לא ,ref-mek
8310,ref-bible.0102.16.5.1-ref-bible.0102.16.5.9,ref-mek.6.1.2.407-ref-mek.6.1.2.415,137235,137284,24168,24175,ref-bible.00102.00016.00005.00001,ref-bible.00102.00016.00005.00009,238104,238153,39180,39187,ref-mek.00006.00001.00002.00407,ref-mek.00006.00001.00002.00415,והיה ביום הששי והכינו את אשר יביאו והיה משנה ,והיה ביום הששי והכינו את אשר יביאו והיה משנה ,ref-mek
8311,ref-bible.0102.16.10.1-ref-bible.0102.16.10.11,ref-mek.4.3.7.1-ref-mek.4.3.7.18,137679,137732,24241,24248,ref-bible.00102.00016.00010.00001,ref-bible.00102.00016.00010.00011,188470,188563,30877,30889,ref-mek.00004.00003.00007.00001,ref-mek.00004.00003.00007.00018,ויהי כדבר אהרן אל כל_עדת_בני_ישראל ויפנו אל המדבר ,ויהי כדבר אהרן מה_תלמוד_לומר ויהי מלמד שכשם שגזר הקדוש_ברוך_הוא כן היה ויפנו אל המדבר ,ref-mek
8312,ref-bible.0102.16.12.6-ref-bible.0102.16.12.12,ref-mek.4.4.1.18-ref-mek.4.4.1.24,137809,137844,24258,24264,ref-bible.00102.00016.00012.00006,ref-bible.00102.00016.00012.00012,189076,189112,30976,30982,ref-mek.00004.00004.00001.00018,ref-mek.00004.00004.00001.00024,דבר אלהם לאמר בין הערבים תאכלו בשר ,לומר דבר אליהם בין הערבים תאכלו בשר ,ref-mek
8313,ref-bible.0102.16.13.1-ref-bible.0102.16.13.7,ref-mek.4.4.2.1-ref-mek.4.4.2.15,137889,137928,24270,24275,ref-bible.00102.00016.00013.00001,ref-bible.00102.00016.00013.00007,189382,189463,31031,31044,ref-mek.00004.00004.00002.00001,ref-mek.00004.00004.00002.00015,ויהי בערב ותעל השלו ותכס את המחנה ,ויהי בערב ותעל השלו מכאן אתה למד שבפנים חשכות ניתן להם השליו ותכס את המחנה ,ref-mek
8314,ref-bible.0102.16.13.8-ref-bible.0102.16.14.3,ref-mek.4.4.2.295-ref-mek.4.4.2.303,137929,137978,24276,24284,ref-bible.00102.00016.00013.00008,ref-bible.00102.00016.00014.00003,190957,191009,31279,31287,ref-mek.00004.00004.00002.00295,ref-mek.00004.00004.00002.00303,ובבקר היתה שכבת הטל סביב למחנה ותעל שכבת הטל ,ובבקר היתה שכבת הטל לענין שאמרנו ותעל שכבת הטל ,ref-mek
8315,ref-bible.0102.16.13.10-ref-bible.0102.16.14.9,ref-mek.4.4.3.15-ref-mek.4.4.3.34,137941,138007,24278,24289,ref-bible.00102.00016.00013.00010,ref-bible.00102.00016.00014.00009,191241,191345,31329,31341,ref-mek.00004.00004.00003.00015,ref-mek.00004.00004.00003.00034,שכבת הטל סביב למחנה ותעל שכבת הטל והנה על פני המדבר דק מחספס ,שהוא דק מחוספס מלמד שהיה יורד כגליד על הארץ דברי_ר'_יהושע_ר'_אליעזר_המודעי_אומר ותעל שכבת הטל עלתה ,ref-mek
8316,ref-bible.0102.16.17.5-ref-bible.0102.16.20.4,ref-mek.4.5.3.4-ref-mek.4.5.3.26,138248,138395,24324,24347,ref-bible.00102.00016.00017.00005,ref-bible.00102.00016.00020.00004,193307,193433,31679,31699,ref-mek.00004.00005.00003.00004,ref-mek.00004.00005.00003.00026,וילקטו המרבה והממעיט וימדו בעמר ולא העדיף המרבה והממעיט לא החסיר איש לפי אכלו לקטו ויאמר_משה_אלהם איש אל יותר ממנו_עד_בקר ולא שמעו אל משה ,וילקטו המרבה וההמעיט וימודו בעומר ולא העדיף המרבה והממעיט לא החסיר וגו' ויאמר איש אל יותר ממנו_עד_בקר ולא שמעו אל משה ,ref-mek
8317,ref-bible.0102.16.20.4-ref-bible.0102.16.20.12,ref-mek.4.5.3.35-ref-mek.4.5.3.45,138392,138441,24347,24353,ref-bible.00102.00016.00020.00004,ref-bible.00102.00016.00020.00012,193484,193551,31708,31718,ref-mek.00004.00005.00003.00035,ref-mek.00004.00005.00003.00045,משה ויותרו אנשים ממנו_עד_בקר וירם תולעים ויבאש ,אנשים טובים לא הותירו אנשים שאינן טובים הותירו וירם תולעים ויבאש ,ref-mek
8318,ref-bible.0102.16.20.12-ref-bible.0102.16.21.4,ref-mek.4.5.3.61-ref-mek.4.5.4.4,138435,138481,24353,24360,ref-bible.00102.00016.00020.00012,ref-bible.00102.00016.00021.00004,193636,193726,31734,31749,ref-mek.00004.00005.00003.00061,ref-mek.00004.00005.00004.00004,ויבאש ויקצף עלהם משה וילקטו אתו בבקר בבקר ,הבאיש וגו' ויקצוף עליהם משה כעס עליהם ואמר להם מפני מה עשיתם כן וילקטו אותו בבקר בבקר ,ref-mek
