,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
7695,ref-sifre-d.302.1.6-ref-sifre-d.302.1.19,ref-sifra.7.03-05.1.75-ref-sifra.7.03-05.1.90,288148,288209,48312,48325,ref-sifre-d.00302.00001.00006,ref-sifre-d.00302.00001.00019,335773,335847,50160,50175,ref-sifra.00007.03-05.00001.00075,ref-sifra.00007.03-05.00001.00090,נאמר כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור ,נאמר כאן בשר חי ולהלן נאמר בשר חי מה בשר חי האמור להלן בכעדשה אף האמור ,ref-sifra
7696,ref-sifre-d.302.1.7-ref-sifre-d.302.1.30,ref-sifra.2.08-10.1.9-ref-sifra.2.08-10.2.9,288153,288255,48313,48336,ref-sifre-d.00302.00001.00007,ref-sifre-d.00302.00001.00030,46302,46363,6957,6968,ref-sifra.00002.08-10.00001.00009,ref-sifra.00002.08-10.00002.00009,כאן קץ ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור להלן חג המצות אף כאן ,האמור בכל המנחות כאן  מה סלת האמורה להלן מן החטין אף כאן ,ref-sifra
7697,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.2.04-00.10.7-ref-sifra.2.04-00.10.20,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,26343,26414,3970,3983,ref-sifra.00002.04-00.00010.00007,ref-sifra.00002.04-00.00010.00020,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,ונאמר להלן סביב מה סביב האמור להלן הפסק ארבע מתנות אף סביב האמור כאן ,ref-sifra
7698,ref-sifre-d.302.1.9-ref-sifre-d.302.1.25,ref-sifra.2.07-00.5.14-ref-sifra.2.07-00.5.30,288160,288233,48315,48331,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00025,40882,40974,6156,6172,ref-sifra.00002.07-00.00005.00014,ref-sifra.00002.07-00.00005.00030,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי מה קץ האמור ,ונאמר להלן מליקה מה מליקה האמורה להלן ממול העורף אף כאן ממול העורף אי מה מליקה האמורה ,ref-sifra
7699,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.2.09-00.12.14-ref-sifra.2.09-00.12.26,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,51056,51130,7689,7701,ref-sifra.00002.09-00.00012.00014,ref-sifra.00002.09-00.00012.00026,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,ונאמר להלן אזכרה' מה אזכרה' האמורה להלן מלא הקומץ אף אזכרה' האמורה כאן ,ref-sifra
7700,ref-sifre-d.302.1.9-ref-sifre-d.302.1.22,ref-sifra.4.04-08.4.56-ref-sifra.4.04-08.4.74,288160,288220,48315,48328,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00022,185654,185752,26823,26841,ref-sifra.00004.04-08.00004.00056,ref-sifra.00004.04-08.00004.00074,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי ,ונאמר להלן לכפר בקדש מה לכפר בקדש האמור להלן שכבר כפר אף לכפר בקדש האמור כאן שכבר כפר ואם ,ref-sifra
7701,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.5.1.40.18-ref-sifra.5.1.40.30,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,252548,252619,37201,37213,ref-sifra.00005.00001.00040.00018,ref-sifra.00005.00001.00040.00030,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,ונאמר להלן פריעה' מה פריעה האמורה להלן גידול שער אף פריעה האמורה כאן ,ref-sifra
7702,ref-sifre-d.302.1.9-ref-sifre-d.302.1.22,ref-sifra.5.03-05.3.7-ref-sifra.5.03-05.3.22,288160,288220,48315,48328,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00022,271400,271473,40142,40156,ref-sifra.00005.03-05.00003.00007,ref-sifra.00005.03-05.00003.00022,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן רגל אי ,ונאמר להלן איה' מה איה האמור להלן עשה את הדאה מין איה אף איה האמור כאן ,ref-sifra
7703,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.11.04-00.3.80-ref-sifra.11.04-00.3.91,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,509023,509092,77662,77673,ref-sifra.00011.04-00.00003.00080,ref-sifra.00011.04-00.00003.00091,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,האמורה להלן למולך ומה העברה האמורה להלן באש אף העברה האמורה כאן ,ref-sifra
7704,ref-sifre-d.302.1.9-ref-sifre-d.302.1.20,ref-sifra.11.04-10.10.38-ref-sifra.11.04-10.10.52,288160,288213,48315,48326,ref-sifre-d.00302.00001.00009,ref-sifre-d.00302.00001.00020,516498,516577,78834,78848,ref-sifra.00011.04-10.00010.00038,ref-sifra.00011.04-10.00010.00052,ונאמר להלן קץ מה קץ האמור להלן רגל אף קץ האמור כאן ,ונאמר להלן דמיהם בם מה דמיהם בם האמורים להלן בסקילה אף דמיהם בם האמורים כאן ,ref-sifra
