,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
12768,ref-bible.0104.11.6.1-ref-bible.0104.11.6.9,ref-sifre-n.87.1.115-ref-sifre-n.88.1.5,279481,279523,47088,47096,ref-bible.00104.00011.00006.00001,ref-bible.00104.00011.00006.00009,121438,121513,18660,18673,ref-sifre-n.00087.00001.00115,ref-sifre-n.00088.00001.00005,ועתה נפשנו יבשה אין כל בלתי אל המן עינינו ,בלתי אל המן עינינו אין לנו אלא מן בשחר ומן בערב ועתה נפשינו יבשה אין כל ,ref-sifre-n
12769,ref-bible.0104.11.6.7-ref-bible.0104.11.7.7,ref-sifre-n.88.1.99-ref-sifre-n.88.1.108,279510,279561,47094,47103,ref-bible.00104.00011.00006.00007,ref-bible.00104.00011.00007.00007,121957,122011,18756,18765,ref-sifre-n.00088.00001.00099,ref-sifre-n.00088.00001.00108,אל המן עינינו והמן כזרע גד הוא ועינו כעין הבדלח ,אלו מתרעמים עלי והמן כזרע גד הוא ועינו כעין הבדולח ,ref-sifre-n
12770,ref-bible.0104.11.6.7-ref-bible.0104.11.7.7,ref-sifre-n.88.1.491-ref-sifre-n.88.1.500,279510,279561,47094,47103,ref-bible.00104.00011.00006.00007,ref-bible.00104.00011.00007.00007,123932,123986,19114,19123,ref-sifre-n.00088.00001.00491,ref-sifre-n.00088.00001.00500,אל המן עינינו והמן כזרע גד הוא ועינו כעין הבדלח ,אלו מתרעמים עלי והמן כזרע גד הוא ועינו כעין הבדולח ,ref-sifre-n
12771,ref-bible.0104.11.7.4-ref-bible.0104.11.8.3,ref-sifre-n.88.1.507-ref-sifre-n.89.1.3,279539,279577,47100,47106,ref-bible.00104.00011.00007.00004,ref-bible.00104.00011.00008.00003,124023,124059,19130,19136,ref-sifre-n.00088.00001.00507,ref-sifre-n.00089.00001.00003,הוא ועינו כעין הבדלח שטו העם ולקטו ,ההוא טוב שם הבדולח שטו העם ולקטו ,ref-sifre-n
12772,ref-bible.0104.11.9.8-ref-bible.0104.11.10.6,ref-sifre-n.89.1.542-ref-sifre-n.90.1.6,279698,279735,47129,47134,ref-bible.00104.00011.00009.00008,ref-bible.00104.00011.00010.00006,126920,126971,19632,19639,ref-sifre-n.00089.00001.00542,ref-sifre-n.00090.00001.00006,עליו וישמע משה את העם בכה למשפחתיו ,עלייה שלא לשמה וישמע משה את העם בוכה למשפחותיו ,ref-sifre-n
12773,ref-bible.0104.11.11.16-ref-bible.0104.11.12.9,ref-sifre-n.91.1.2-ref-sifre-n.91.1.9,279856,279916,47154,47164,ref-bible.00104.00011.00011.00016,ref-bible.00104.00011.00012.00009,127435,127472,19721,19727,ref-sifre-n.00091.00001.00002,ref-sifre-n.00091.00001.00009,כל העם הזה עלי האנכי הריתי את_כל_העם הזה אם אנכי ילדתיהו ,הריתי את כל העם הזה אם אנכי ילדתיהו ,ref-sifre-n
12774,ref-bible.0104.11.15.1-ref-bible.0104.11.15.15,ref-sifre-n.84.4.164-ref-sifre-n.84.4.178,280110,280177,47202,47213,ref-bible.00104.00011.00015.00001,ref-bible.00104.00011.00015.00015,114899,114971,17561,17574,ref-sifre-n.00084.00004.00164,ref-sifre-n.00084.00004.00178,ואם ככה את עשה לי הרגני נא הרג אם מצאתי_חן_בעיניך ואל אראה ברעתי ,ואם ככה את עושה לי הרגני נא הרוג ואם מצאתי חן בעיניך ואל אראה ברעתי ,ref-sifre-n
12775,ref-bible.0104.11.15.1-ref-bible.0104.11.15.8,ref-sifre-n.91.1.73-ref-sifre-n.91.1.80,280110,280141,47202,47208,ref-bible.00104.00011.00015.00001,ref-bible.00104.00011.00015.00008,127775,127806,19781,19787,ref-sifre-n.00091.00001.00073,ref-sifre-n.00091.00001.00080,ואם ככה את עשה לי הרגני נא הרג ,אם ככה את עושה לי הרגני נא הרוג ,ref-sifre-n
12776,ref-bible.0104.11.15.1-ref-bible.0104.11.16.8,ref-sifre-n.91.1.133-ref-sifre-n.92.1.8,280110,280214,47202,47218,ref-bible.00104.00011.00015.00001,ref-bible.00104.00011.00016.00008,128082,128211,19831,19853,ref-sifre-n.00091.00001.00133,ref-sifre-n.00092.00001.00008,ואם ככה את עשה לי הרגני נא הרג אם מצאתי_חן_בעיניך ואל אראה ברעתי ויאמר_יהוה_אל_משה אספה לי שבעים איש ,אם ככה את עושה לי הרגני נא הרוג הא יפה לי להורגני תחילה ואל אראה בפורענות העתידה לבוא עליהם ויאמר_ה'_אל_משה אספה לי שבעים איש ,ref-sifre-n
12777,ref-bible.0104.11.16.5-ref-bible.0104.11.16.10,ref-sifre-n.86.1.235-ref-sifre-n.86.1.240,280197,280227,47215,47220,ref-bible.00104.00011.00016.00005,ref-bible.00104.00011.00016.00010,120155,120185,18441,18446,ref-sifre-n.00086.00001.00235,ref-sifre-n.00086.00001.00240,אספה לי שבעים איש מזקני ישראל ,אספה לי שבעים איש מזקני ישראל ,ref-sifre-n
12778,ref-bible.0104.11.16.11-ref-bible.0104.11.16.19,ref-sifre-n.92.1.278-ref-sifre-n.92.1.284,280228,280271,47221,47229,ref-bible.00104.00011.00016.00011,ref-bible.00104.00011.00016.00019,129628,129656,20085,20091,ref-sifre-n.00092.00001.00278,ref-sifre-n.00092.00001.00284,אשר ידעת כי הם זקני העם ושטריו ולקחת אתם ,אשר ידעת כי הם זקני העם אתה ,ref-sifre-n
12779,ref-bible.0104.11.17.1-ref-bible.0104.11.17.7,ref-sifre-n.93.1.8-ref-sifre-n.93.1.14,280300,280339,47234,47240,ref-bible.00104.00011.00017.00001,ref-bible.00104.00011.00017.00007,130418,130456,20221,20227,ref-sifre-n.00093.00001.00008,ref-sifre-n.00093.00001.00014,וירדתי ודברתי עמך שם ואצלתי מן הרוח ,וירדתי עמך ולא עמהם ואצלתי מן הרוח ,ref-sifre-n
12780,ref-bible.0104.11.17.12-ref-bible.0104.11.18.5,ref-sifre-n.93.1.58-ref-sifre-n.94.1.5,280362,280429,47245,47257,ref-bible.00104.00011.00017.00012,ref-bible.00104.00011.00018.00005,130668,130717,20263,20271,ref-sifre-n.00093.00001.00058,ref-sifre-n.00094.00001.00005,ונשאו אתך במשא העם ולא תשא אתה לבדך ואל העם תאמר התקדשו למחר ,ונשאו אתך במשא העם ואל העם תאמר התקדשו למחר ,ref-sifre-n
12781,ref-bible.0104.11.21.14-ref-bible.0104.11.22.6,ref-sifre-n.95.1.33-ref-sifre-n.95.1.43,280780,280834,47326,47336,ref-bible.00104.00011.00021.00014,ref-bible.00104.00011.00022.00006,131431,131482,20393,20403,ref-sifre-n.00095.00001.00033,ref-sifre-n.00095.00001.00043,אתן להם ואכלו חדש ימים הצאן ובקר ישחט להם ומצא להם ,ישחט להם ומצא להם אפילו אתה מכניס להם כל צאן ובקר ,ref-sifre-n
12782,ref-bible.0104.11.27.6-ref-bible.0104.11.27.9,ref-sifre-n.95.2.214-ref-sifre-n.95.2.219,281297,281323,47417,47420,ref-bible.00104.00011.00027.00006,ref-bible.00104.00011.00027.00009,133437,133475,20752,20756,ref-sifre-n.00095.00002.00214,ref-sifre-n.00095.00002.00219,אלדד ומידד מתנבאים במחנה ,באלדד ומידד הוא אומר ויתנבאו במחנה ,ref-sifre-n
12783,ref-bible.0104.11.28.1-ref-bible.0104.11.29.1,ref-sifre-n.96.1.24-ref-sifre-n.96.1.38,281324,281386,47421,47430,ref-bible.00104.00011.00028.00001,ref-bible.00104.00011.00029.00001,133671,133738,20786,20797,ref-sifre-n.00096.00001.00024,ref-sifre-n.00096.00001.00038,ויען יהושע_בן_נון משרת משה מבחריו ויאמר אדני משה כלאם ויאמר ,ויען יהושע_בן_נון משרת משה הא לא היה ראשון יהושע אדני משה כלאם אמר ,ref-sifre-n
12784,ref-bible.0104.11.28.11-ref-bible.0104.11.29.6,ref-sifre-n.96.1.61-ref-sifre-n.96.1.67,281375,281407,47429,47435,ref-bible.00104.00011.00028.00011,ref-bible.00104.00011.00029.00006,133858,133891,20818,20824,ref-sifre-n.00096.00001.00061,ref-sifre-n.00096.00001.00067,כלאם ויאמר לו משה המקנא אתה לי ,הכלא ויאמר לו משה המקנא אתה לי ,ref-sifre-n
12785,ref-bible.0104.11.29.7-ref-bible.0104.11.30.4,ref-sifre-n.96.1.83-ref-sifre-n.96.1.93,281408,281481,47436,47450,ref-bible.00104.00011.00029.00007,ref-bible.00104.00011.00030.00004,133962,134008,20838,20847,ref-sifre-n.00096.00001.00083,ref-sifre-n.00096.00001.00093,ומי יתן כל עם יהוה נביאים כי יתן יהוה את רוחו עליהם ויאסף משה אל המחנה ,מי יתן את כל עם ה' נביאים ויאסף משה אל המחנה ,ref-sifre-n
12786,ref-bible.0104.11.31.1-ref-bible.0104.11.31.16,ref-sifre-n.97.1.1-ref-sifre-n.97.1.33,281499,281578,47454,47469,ref-bible.00104.00011.00031.00001,ref-bible.00104.00011.00031.00016,134070,134246,20858,20889,ref-sifre-n.00097.00001.00001,ref-sifre-n.00097.00001.00033,ורוח נסע מאת יהוה ויגז שלוים מן הים ויטש על המחנה כדרך יום כה וכדרך יום ,ורוח נסע מאת ה' מלמד שהיתה פורחת כגזים האלו של צמר ויגז שלוים מן הים יש אומרים הרגה בירידתה יותר ממה שהרגה באכילתה ויטוש על המחנה כדרך יום כה כלפי צפון וכדרך יום ,ref-sifre-n
12787,ref-bible.0104.11.31.12-ref-bible.0104.11.31.23,ref-sifre-n.97.1.40-ref-sifre-n.97.1.52,281555,281617,47465,47475,ref-bible.00104.00011.00031.00012,ref-bible.00104.00011.00031.00023,134274,134339,20894,20905,ref-sifre-n.00097.00001.00040,ref-sifre-n.00097.00001.00052,כדרך יום כה וכדרך יום כה סביבות המחנה וכאמתים על פני הארץ ,כדרך יום כה מלמעלן וכדרך יום כה מלמטן וכאמתים על פני כל הארץ ,ref-sifre-n
12788,ref-bible.0104.11.32.18-ref-bible.0104.11.32.22,ref-sifre-n.98.1.53-ref-sifre-n.98.1.62,281712,281742,47491,47495,ref-bible.00104.00011.00032.00018,ref-bible.00104.00011.00032.00022,134706,134770,20967,20976,ref-sifre-n.00098.00001.00053,ref-sifre-n.00098.00001.00062,וישטחו להם שטוח סביבות המחנה ,וישטחו להם שטוח מלמד שהיתה עשויה משטיחים משטיחים סביבות המחנה ,ref-sifre-n
12789,ref-bible.0104.11.34.6-ref-bible.0104.12.1.4,ref-sifre-n.98.1.126-ref-sifre-n.99.1.4,281843,281954,47514,47531,ref-bible.00104.00011.00034.00006,ref-bible.00104.00012.00001.00004,135108,135308,21038,21068,ref-sifre-n.00098.00001.00126,ref-sifre-n.00099.00001.00004,קברות התאוה כי שם קברו את העם המתאוים מקברות התאוה נסעו העם חצרות ויהיו בחצרות ותדבר מרים ואהרן במשה ,קברות התאוה יכול שהיה שמו מקודם תלמוד_לומר_כי שם קברו את העם המתאוים על מה שאירע נקרא ולא היה שמו מקודם מקברות התאוה נסעו העם חצירות הרי זו היתה בשעה שנצטרעה מרים ותדבר מרים ואהרן במשה ,ref-sifre-n
12790,ref-bible.0104.12.1.5-ref-bible.0104.12.1.14,ref-sifre-n.99.1.401-ref-sifre-n.99.1.417,281955,281999,47532,47541,ref-bible.00104.00012.00001.00005,ref-bible.00104.00012.00001.00014,137370,137447,21415,21425,ref-sifre-n.00099.00001.00401,ref-sifre-n.00099.00001.00417,על אדות האשה הכשית אשר לקח כי אשה כשית לקח ,"כי אשה כושית לקח למה_נאמר_לפי_שהוא_אומר על אודות הכושית אלא מה ת""ל כושית לקח ",ref-sifre-n
12791,ref-bible.0104.12.1.7-ref-bible.0104.12.2.7,ref-sifre-n.99.1.447-ref-sifre-n.100.1.5,281963,282035,47534,47548,ref-bible.00104.00012.00001.00007,ref-bible.00104.00012.00002.00007,137600,137641,21454,21461,ref-sifre-n.00099.00001.00447,ref-sifre-n.00100.00001.00005,האשה הכשית אשר לקח כי אשה כשית לקח ויאמרו הרק אך במשה דבר יהוה הלא ,אשה כושית לקח ויאמרו הרק אך במשה והלא ,ref-sifre-n
12792,ref-bible.0104.12.2.9-ref-bible.0104.12.3.4,ref-sifre-n.100.1.46-ref-sifre-n.101.1.5,282039,282078,47550,47557,ref-bible.00104.00012.00002.00009,ref-bible.00104.00012.00003.00004,137838,137916,21496,21511,ref-sifre-n.00100.00001.00046,ref-sifre-n.00101.00001.00005,בנו דבר וישמע יהוה והאיש משה ענו עניו ,בו שנאמר וישמע ה' והאיש משה אלא שכבש משה על הדבר והאיש משה עניו מאד עניו ,ref-sifre-n
12793,ref-bible.0104.12.4.10-ref-bible.0104.12.4.16,ref-sifre-n.102.1.15-ref-sifre-n.102.1.21,282154,282189,47568,47572,ref-bible.00104.00012.00004.00010,ref-bible.00104.00012.00004.00016,138570,138605,21633,21637,ref-sifre-n.00102.00001.00015,ref-sifre-n.00102.00001.00021,צאו שלשתכם אל_אהל_מועד ויצאו שלשתם ,צאו שלשתכם אל_אהל_מועד מלמד ששלשתם ,ref-sifre-n
12794,ref-bible.0104.12.6.4-ref-bible.0104.12.6.11,ref-sifre-n.103.1.53-ref-sifre-n.103.1.61,282275,282317,47588,47595,ref-bible.00104.00012.00006.00004,ref-bible.00104.00012.00006.00011,140023,140069,21877,21885,ref-sifre-n.00103.00001.00053,ref-sifre-n.00103.00001.00061,דברי אם יהיה נביאכם יהוה במראה אליו אתודע ,דברי חבירו אם יהיה נביאכם ה' במראה אליו אתודע ,ref-sifre-n
12795,ref-bible.0104.12.6.10-ref-bible.0104.12.8.8,ref-sifre-n.103.1.90-ref-sifre-n.103.1.97,282307,282402,47594,47613,ref-bible.00104.00012.00006.00010,ref-bible.00104.00012.00008.00008,140204,140240,21912,21919,ref-sifre-n.00103.00001.00090,ref-sifre-n.00103.00001.00097,אליו אתודע בחלום אדבר בו לא כן עבדי משה בכל ביתי נאמן הוא פה אל פה אדבר בו ומראה ולא בחידת ,פה אל פה אדבר בו במראה ולא בחידות ,ref-sifre-n
12796,ref-bible.0104.12.6.13-ref-bible.0104.12.8.17,ref-sifre-n.103.1.341-ref-sifre-n.103.1.355,282325,282453,47597,47622,ref-bible.00104.00012.00006.00013,ref-bible.00104.00012.00008.00017,141496,141572,22130,22144,ref-sifre-n.00103.00001.00341,ref-sifre-n.00103.00001.00355,אדבר בו לא כן עבדי משה בכל ביתי נאמן הוא פה אל פה אדבר בו ומראה ולא בחידת ותמנת יהוה יביט ומדוע לא יראתם לדבר בעבדי במשה ,"הוה באה ומדוע לא יראתם אין ת""ל בעבדי במשה אלא שדברתם בי דברתם בעבדי משה ",ref-sifre-n
