,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
15035,ref-y.2.10.1.12.8.34-ref-y.2.10.1.12.8.45,ref-bible.0208.12.8.1-ref-bible.0208.12.9.4,1885374,1885431,281485,281496,ref-y.00002.00010.00001.00012.00008.00034,ref-y.00002.00010.00001.00012.00008.00045,889785,889860,151288,151301,ref-bible.00208.00012.00008.00001,ref-bible.00208.00012.00009.00004,"העיט צבוע נחלתי לי מ""ד נחלה זו שילה היתה לי נחלתי כאריה ",היתה לי נחלתי כאריה ביער נתנה עלי בקולה על כן שנאתיה העיט צבוע נחלתי לי ,ref-bible
15036,ref-y.2.10.1.12.8.142-ref-y.2.10.1.12.8.149,ref-bible.0219.2.9.1-ref-bible.0219.2.9.8,1885992,1886036,281585,281592,ref-y.00002.00010.00001.00012.00008.00142,ref-y.00002.00010.00001.00012.00008.00149,1129831,1129875,191261,191268,ref-bible.00219.00002.00009.00001,ref-bible.00219.00002.00009.00008,גדול יהיה כבוד הבית הזה האחרון מן הראשון ,גדול יהיה כבוד הבית הזה האחרון מן הראשון ,ref-bible
15037,ref-y.2.10.2.1.2.34-ref-y.2.10.2.1.2.46,ref-bible.0221.1.11.2-ref-bible.0221.1.11.7,1886384,1886444,281649,281661,ref-y.00002.00010.00002.00001.00002.00034,ref-y.00002.00010.00002.00001.00002.00046,1148571,1148600,194376,194381,ref-bible.00221.00001.00011.00002,ref-bible.00221.00001.00011.00007,ממזרח שמש עד מבואו מחולל שם יי' מהולל שם יי' ממזרח שמש ועד ,ממזרח שמש ועד מבואו גדול שמי ,ref-bible
15038,ref-y.2.10.2.4.1.33-ref-y.2.10.2.4.1.54,ref-bible.0308.9.26.10-ref-bible.0308.9.26.23,1890220,1890327,282226,282243,ref-y.00002.00010.00002.00004.00001.00033,ref-y.00002.00010.00002.00004.00001.00054,1371110,1371171,235782,235792,ref-bible.00308.00009.00026.00010,ref-bible.00308.00009.00026.00023,"על כן על_כל_דברי האיגרת הזאת מ""ד מאיש יהודי ומה ראו על כבה מאן דאמ' מאחר הדברי' האלה ומה הגיע אליהם ",על כן על כל דברי האגרת הזאת ומה ראו על ככה ומה הגיע אליהם ,ref-bible
15039,ref-y.2.10.2.4.1.64-ref-y.2.10.2.4.1.81,ref-bible.0308.10.2.1-ref-bible.0308.10.2.10,1890369,1890472,282247,282264,ref-y.00002.00010.00002.00004.00001.00064,ref-y.00002.00010.00002.00004.00001.00081,1371855,1371911,235905,235914,ref-bible.00308.00010.00002.00001,ref-bible.00308.00010.00002.00010,"כולה וכל מעשה תוקפו וגבורתו מ""ד מאיש יהודי ופרשת גדולת מרדכי ומ""ד מאחר הדברים האלה אשר גדלו המלך ",וכל מעשה תקפו וגבורתו ופרשת גדלת מרדכי אשר גדלו המלך ,ref-bible
15040,ref-y.2.10.2.4.3.96-ref-y.2.10.2.4.3.113,ref-bible.0301.48.14.1-ref-bible.0301.48.15.8,1891393,1891498,282393,282409,ref-y.00002.00010.00002.00004.00003.00096,ref-y.00002.00010.00002.00004.00003.00113,1184109,1184201,200943,200958,ref-bible.00301.00048.00014.00001,ref-bible.00301.00048.00015.00008,שיתו ליבכם לחילה לחולה כתיב והצדיקים מראין אותו באצבע ואומרי' כי זה אלהים אלהינו עולם ועד הוא ינהגנו ,שיתו לבכם לחילה פסגו ארמנותיה למען תספרו לדור אחרון כי זה אלהים אלהינו עולם ועד הוא ינהגנו ,ref-bible
15041,ref-y.2.10.2.4.3.134-ref-y.2.10.2.4.3.141,ref-bible.0301.48.15.1-ref-bible.0301.48.15.8,1891626,1891664,282429,282435,ref-y.00002.00010.00002.00004.00003.00134,ref-y.00002.00010.00002.00004.00003.00141,1184163,1184201,200952,200958,ref-bible.00301.00048.00015.00001,ref-bible.00301.00048.00015.00008,כי זה אלהים אלהינו עולם ועד הוא ינהגנו ,כי זה אלהים אלהינו עולם ועד הוא ינהגנו ,ref-bible
15042,ref-y.2.10.2.5.3.9-ref-y.2.10.2.5.3.15,ref-bible.0308.9.1.17-ref-bible.0308.9.1.23,1892973,1893013,282631,282637,ref-y.00002.00010.00002.00005.00003.00009,ref-y.00002.00010.00002.00005.00003.00015,1368846,1368884,235401,235407,ref-bible.00308.00009.00001.00017,ref-bible.00308.00009.00001.00023,ביום אשר סיברו אויבי היהודים לשלוט בהם ,ביום אשר שברו איבי היהודים לשלוט בהם ,ref-bible
15043,ref-y.2.10.2.5.6.75-ref-y.2.10.2.5.6.81,ref-bible.0308.9.1.17-ref-bible.0308.9.1.23,1893894,1893933,282783,282789,ref-y.00002.00010.00002.00005.00006.00075,ref-y.00002.00010.00002.00005.00006.00081,1368846,1368884,235401,235407,ref-bible.00308.00009.00001.00017,ref-bible.00308.00009.00001.00023,ביום אשר שברו אויבי היהודים לשלוט בהם ,ביום אשר שברו איבי היהודים לשלוט בהם ,ref-bible
15044,ref-y.2.10.2.5.6.85-ref-y.2.10.2.5.6.91,ref-bible.0301.118.24.1-ref-bible.0301.118.24.7,1893954,1893987,282793,282799,ref-y.00002.00010.00002.00005.00006.00085,ref-y.00002.00010.00002.00005.00006.00091,1236189,1236223,210499,210505,ref-bible.00301.00118.00024.00001,ref-bible.00301.00118.00024.00007,זה היום עשה יי' נגילה ונשמחה בו ,זה היום עשה יהוה נגילה ונשמחה בו ,ref-bible
15045,ref-y.2.10.3.1.3.156-ref-y.2.10.3.1.3.164,ref-bible.0206.8.4.9-ref-bible.0206.8.4.17,1897862,1897901,283403,283410,ref-y.00002.00010.00003.00001.00003.00156,ref-y.00002.00010.00003.00001.00003.00164,730695,730733,123661,123668,ref-bible.00206.00008.00004.00009,ref-bible.00206.00008.00004.00017,ספרה נא לי את כל הגדולות אשר עשה אלישע ,ספרה נא לי את כל הגדלות אשר עשה אלישע ,ref-bible
15046,ref-y.2.10.3.6.2.55-ref-y.2.10.3.6.2.63,ref-bible.0301.36.8.1-ref-bible.0301.36.8.9,1906925,1906970,284794,284802,ref-y.00002.00010.00003.00006.00002.00055,ref-y.00002.00010.00003.00006.00002.00063,1174867,1174912,199217,199225,ref-bible.00301.00036.00008.00001,ref-bible.00301.00036.00008.00009,מה יקר חסרך אלהים ובני אדם בצל כנפיך יחסיון ,מה יקר חסדך אלהים ובני אדם בצל כנפיך יחסיון ,ref-bible
15047,ref-y.2.10.3.6.2.64-ref-y.2.10.3.6.2.73,ref-bible.0207.51.16.7-ref-bible.0207.51.16.14,1906971,1907028,284803,284812,ref-y.00002.00010.00003.00006.00002.00064,ref-y.00002.00010.00003.00006.00002.00073,847447,847490,143812,143819,ref-bible.00207.00051.00016.00007,ref-bible.00207.00051.00016.00014,לנטוע שמים וליסוד ארץ אילו הקרבנו' ולאכר לציון עמי אתה ,לנטע שמים וליסד ארץ ולאמר לציון עמי אתה ,ref-bible
15048,ref-y.2.10.3.6.2.117-ref-y.2.10.3.6.2.132,ref-bible.0220.8.16.4-ref-bible.0220.8.16.13,1907247,1907326,284848,284859,ref-y.00002.00010.00003.00006.00002.00117,ref-y.00002.00010.00003.00006.00002.00132,1139688,1139734,192860,192867,ref-bible.00220.00008.00016.00004,ref-bible.00220.00008.00016.00013,נעשה אמת נעשה אמת נעשה השלום אמר_ר'_מנא ושלשתן_בפסוק_אחד אמת ומשפט שלום שפטו ,תעשו דברו אמת איש_את_רעהו אמת ומשפט שלום שפטו ,ref-bible
15049,ref-y.2.10.3.7.4.63-ref-y.2.10.3.7.4.75,ref-bible.0310.8.5.12-ref-bible.0310.8.6.6,1909531,1909601,285196,285205,ref-y.00002.00010.00003.00007.00004.00063,ref-y.00002.00010.00003.00007.00004.00075,1408162,1408217,242201,242209,ref-bible.00310.00008.00005.00012,ref-bible.00310.00008.00006.00006,וכפתחו עמדו כל העם ומה_כתיב_בתריה ויברך עזרא את יי' האלהים הגדול ,וכפתחו עמדו כל העם ויברך עזרא את יהוה האלהים הגדול ,ref-bible
15050,ref-y.2.10.3.7.4.185-ref-y.2.10.3.7.4.196,ref-bible.0310.9.32.1-ref-bible.0310.9.32.12,1910213,1910284,285300,285311,ref-y.00002.00010.00003.00007.00004.00185,ref-y.00002.00010.00003.00007.00004.00196,1412666,1412738,242955,242966,ref-bible.00310.00009.00032.00001,ref-bible.00310.00009.00032.00012,ועתה אלהינו האל הגדול הגבור והנורא שומר חברית והחסד אל ימעט לפניך ,ועתה אלהינו האל הגדול הגבור והנורא שומר הברית והחסד אל ימעט לפניך ,ref-bible
15051,ref-y.2.10.3.7.4.186-ref-y.2.10.3.7.4.193,ref-bible.0310.1.5.4-ref-bible.0310.1.5.11,1910219,1910270,285301,285308,ref-y.00002.00010.00003.00007.00004.00186,ref-y.00002.00010.00003.00007.00004.00193,1393471,1393519,239635,239642,ref-bible.00310.00001.00005.00004,ref-bible.00310.00001.00005.00011,אלהינו האל הגדול הגבור והנורא שומר חברית והחסד ,אלהי השמים האל הגדול והנורא שמר הברית וחסד ,ref-bible
15052,ref-y.2.10.4.4.5.41-ref-y.2.10.4.4.5.46,ref-bible.0101.42.5.1-ref-bible.0101.42.5.6,1913109,1913143,285777,285781,ref-y.00002.00010.00004.00004.00005.00041,ref-y.00002.00010.00004.00004.00005.00046,85699,85732,15359,15363,ref-bible.00101.00042.00005.00001,ref-bible.00101.00042.00005.00006,ויבאו בני ישראל לשבור בתוך הבאים ,ויבאו בני ישראל לשבר בתוך הבאים ,ref-bible
15053,ref-y.2.10.4.10.6.1-ref-y.2.10.4.10.6.8,ref-bible.0103.18.21.1-ref-bible.0103.18.21.6,1918526,1918564,286636,286643,ref-y.00002.00010.00004.00010.00006.00001,ref-y.00002.00010.00004.00010.00006.00008,229951,229983,39686,39691,ref-bible.00103.00018.00021.00001,ref-bible.00103.00018.00021.00006,מזרעך לא תתן להעביר למולך מן זרעך לא ,ומזרעך לא תתן להעביר למלך ולא ,ref-bible
15054,ref-y.2.10.4.11.1.4-ref-y.2.10.4.11.1.22,ref-bible.0303.15.18.1-ref-bible.0303.15.19.8,1918675,1918762,286661,286678,ref-y.00002.00010.00004.00011.00001.00004,ref-y.00002.00010.00004.00011.00001.00022,1306259,1306330,223763,223776,ref-bible.00303.00015.00018.00001,ref-bible.00303.00015.00019.00008,אשר חכמים יגידו לא כחדו מאבותם מה שכר נטלו על כך להם לבדם נתנה הארץ ולא עבר זר בתוכ' ,אשר חכמים יגידו ולא כחדו מאבותם להם לבדם נתנה הארץ ולא עבר זר בתוכם ,ref-bible
15055,ref-y.2.10.4.11.1.55-ref-y.2.10.4.11.1.61,ref-bible.0102.32.25.2-ref-bible.0102.32.25.12,1918918,1918952,286704,286710,ref-y.00002.00010.00004.00011.00001.00055,ref-y.00002.00010.00004.00011.00001.00061,171973,172023,30167,30175,ref-bible.00102.00032.00025.00002,ref-bible.00102.00032.00025.00012,משה עד כי פרעה אחרן לשמצה בקמיהם ,משה את העם כי פרע הוא כי פרעה אהרן לשמצה בקמיהם ,ref-bible
15056,ref-y.2.10.4.11.1.70-ref-y.2.10.4.11.1.78,ref-bible.0102.32.35.4-ref-bible.0102.32.35.11,1918982,1919016,286716,286722,ref-y.00002.00010.00004.00011.00001.00070,ref-y.00002.00010.00004.00011.00001.00078,172738,172770,30299,30305,ref-bible.00102.00032.00035.00004,ref-bible.00102.00032.00035.00011,עמא על אשר עשו את את העגל אשר עשה ,העם על אשר עשו את העגל אשר עשה ,ref-bible
15057,ref-y.2.12.1.1.4.68-ref-y.2.12.1.1.4.81,ref-bible.0204.20.17.8-ref-bible.0204.20.18.3,1922617,1922695,287287,287299,ref-y.00002.00012.00001.00001.00004.00068,ref-y.00002.00012.00001.00001.00004.00081,634583,634642,107242,107253,ref-bible.00204.00020.00017.00008,ref-bible.00204.00020.00018.00003,לומר ואמר ואמרה ותנינן חרש שדיברו חכמי' בכל מקום שאינו לא שומע ולא מדב' ,אני ותאמר לו שמע דברי אמתך ויאמר שמע אנכי ותאמר לאמר דבר ,ref-bible
15058,ref-y.2.12.1.1.11.5-ref-y.2.12.1.1.11.14,ref-bible.0102.23.17.1-ref-bible.0102.23.17.9,1925148,1925194,287697,287704,ref-y.00002.00012.00001.00001.00011.00005,ref-y.00002.00012.00001.00001.00011.00014,151105,151147,26681,26689,ref-bible.00102.00023.00017.00001,ref-bible.00102.00023.00017.00009,שלש פעמים בשנה יראה כל זכורך את שאין לו אדון ,שלש פעמים בשנה יראה כל זכורך אל פני האדן ,ref-bible
15059,ref-y.2.12.1.1.11.5-ref-y.2.12.1.1.11.14,ref-bible.0102.34.23.1-ref-bible.0102.34.23.9,1925148,1925194,287697,287704,ref-y.00002.00012.00001.00001.00011.00005,ref-y.00002.00012.00001.00001.00011.00014,176177,176219,30878,30885,ref-bible.00102.00034.00023.00001,ref-bible.00102.00034.00023.00009,שלש פעמים בשנה יראה כל זכורך את שאין לו אדון ,שלש פעמים בשנה יראה כל זכורך את פני האדן ,ref-bible
15060,ref-y.2.12.1.1.11.5-ref-y.2.12.1.1.11.10,ref-bible.0105.16.16.1-ref-bible.0105.16.16.6,1925148,1925177,287697,287702,ref-y.00002.00012.00001.00001.00011.00005,ref-y.00002.00012.00001.00001.00011.00010,373967,373997,62498,62503,ref-bible.00105.00016.00016.00001,ref-bible.00105.00016.00016.00006,שלש פעמים בשנה יראה כל זכורך ,שלוש פעמים בשנה יראה כל זכורך ,ref-bible
15061,ref-y.2.12.1.1.11.36-ref-y.2.12.1.1.11.46,ref-bible.0102.23.16.15-ref-bible.0102.23.17.9,1925301,1925351,287723,287732,ref-y.00002.00012.00001.00001.00011.00036,ref-y.00002.00012.00001.00001.00011.00046,151096,151147,26679,26689,ref-bible.00102.00023.00016.00015,ref-bible.00102.00023.00017.00009,מן הדא שלש פעמי' בשנה יראה כל זכורך את פני האדון ,מן השדה שלש פעמים בשנה יראה כל זכורך אל פני האדן ,ref-bible
15062,ref-y.2.12.1.1.11.38-ref-y.2.12.1.1.11.46,ref-bible.0102.34.23.1-ref-bible.0102.34.23.9,1925308,1925351,287725,287732,ref-y.00002.00012.00001.00001.00011.00038,ref-y.00002.00012.00001.00001.00011.00046,176177,176219,30878,30885,ref-bible.00102.00034.00023.00001,ref-bible.00102.00034.00023.00009,שלש פעמי' בשנה יראה כל זכורך את פני האדון ,שלש פעמים בשנה יראה כל זכורך את פני האדן ,ref-bible
