,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
3405,ref-mek.6.2.2.93-ref-mek.6.2.2.106,ref-bible.0102.19.4.6-ref-bible.0102.19.4.12,239622,239697,39442,39454,ref-mek.00006.00002.00002.00093,ref-mek.00006.00002.00002.00106,143157,143192,25193,25199,ref-bible.00102.00019.00004.00006,ref-bible.00102.00019.00004.00012,על דיבור ודיבור ואביא אתכם לבית הבחירה דבר אחר ואשא אתכם על כנפי נשרים ,ואשא אתכם על כנפי נשרים ואבא אתכם ,ref-bible
3406,ref-mek.6.2.2.173-ref-mek.6.2.2.179,ref-bible.0105.1.31.1-ref-bible.0105.1.31.7,240060,240094,39520,39526,ref-mek.00006.00002.00002.00173,ref-mek.00006.00002.00002.00179,339600,339636,56945,56951,ref-bible.00105.00001.00031.00001,ref-bible.00105.00001.00031.00007,ובמדבר אשר ראית אשר נשאך ה' אלהיך ,ובמדבר אשר ראית אשר נשאך יהוה אלהיך ,ref-bible
3407,ref-mek.6.2.2.175-ref-mek.6.2.3.5,ref-bible.0102.19.4.2-ref-bible.0102.19.5.5,240072,240124,39522,39532,ref-mek.00006.00002.00002.00175,ref-mek.00006.00002.00003.00005,143133,143222,25189,25205,ref-bible.00102.00019.00004.00002,ref-bible.00102.00019.00005.00005,ראית אשר נשאך ה' אלהיך וגו' ועתה אם שמע תשמע בקולי ,ראיתם אשר עשיתי למצרים ואשא אתכם על כנפי נשרים ואבא אתכם אלי ועתה אם שמוע תשמעו בקלי ,ref-bible
3408,ref-mek.6.2.3.2-ref-mek.6.2.3.14,ref-bible.0208.17.23.7-ref-bible.0208.17.24.4,240106,240171,39529,39541,ref-mek.00006.00002.00003.00002,ref-mek.00006.00002.00003.00014,899494,899562,152951,152962,ref-bible.00208.00017.00023.00007,ref-bible.00208.00017.00024.00004,אם שמע תשמע בקולי ועתה קבלו עליכם שכל התחלות קשות אם שמע תשמעו ,ויקשו את ערפם לבלתי שומע שמוע ולבלתי קחת מוסר והיה אם שמע תשמעון ,ref-bible
3409,ref-mek.6.2.4.59-ref-mek.6.2.4.77,ref-bible.0301.45.17.1-ref-bible.0301.45.18.3,240975,241074,39677,39694,ref-mek.00006.00002.00004.00059,ref-mek.00006.00002.00004.00077,1182638,1182698,200665,200675,ref-bible.00301.00045.00017.00001,ref-bible.00301.00045.00018.00003,תחת אבותיך יהיו בניך אי בנים יכול יהו דווים וסגופים תלמוד לומר תשיתמו שרים בכל הארץ אי שרים יכול ,תחת אבתיך יהיו בניך תשיתמו לשרים בכל הארץ אזכירה שמך בכל ,ref-bible
3410,ref-mek.6.2.5.1-ref-mek.6.2.5.12,ref-bible.0102.19.7.1-ref-bible.0102.19.7.7,241721,241788,39800,39811,ref-mek.00006.00002.00005.00001,ref-mek.00006.00002.00005.00012,143354,143394,25228,25234,ref-bible.00102.00019.00007.00001,ref-bible.00102.00019.00007.00007,ויבא משה ויקרא לזקני העם מגיד שמשה חלק כבוד לזקנים וישם לפניהם ,ויבא משה ויקרא לזקני העם וישם לפניהם ,ref-bible
3411,ref-mek.6.2.6.14-ref-mek.6.2.6.28,ref-bible.0102.19.8.2-ref-bible.0102.19.8.16,241927,241989,39838,39849,ref-mek.00006.00002.00006.00014,ref-mek.00006.00002.00006.00028,143434,143501,25240,25251,ref-bible.00102.00019.00008.00002,ref-bible.00102.00019.00008.00016,כלם לב אחד ואמרו כל אשר_דבר_ה' נעשה וישב משה את דברי העם אל ,כל העם יחדו ויאמרו כל אשר_דבר_יהוה נעשה וישב משה את דברי העם אל ,ref-bible
3412,ref-mek.6.2.6.16-ref-mek.6.2.6.32,ref-bible.0202.6.16.4-ref-bible.0202.6.18.1,241934,242006,39840,39853,ref-mek.00006.00002.00006.00016,ref-mek.00006.00002.00006.00032,477139,477241,79601,79617,ref-bible.00202.00006.00016.00004,ref-bible.00202.00006.00018.00001,אחד ואמרו כל אשר_דבר_ה' נעשה וישב משה את דברי העם אל ה' וכי צריך היה ,כי אהיה עמך והכית את מדין כאיש אחד ויאמר אליו אם_נא_מצאתי_חן_בעיניך ועשית לי אות שאתה מדבר עמי אל ,ref-bible
3413,ref-mek.6.2.7.18-ref-mek.6.2.7.38,ref-bible.0102.20.19.1-ref-bible.0102.20.19.10,242267,242374,39901,39916,ref-mek.00006.00002.00007.00018,ref-mek.00006.00002.00007.00038,145745,145795,25635,25644,ref-bible.00102.00020.00019.00001,ref-bible.00102.00020.00019.00010,"אל הערפל בעבור ישמע העם בדברי עמך ר'_יהודה_אומר_מנין_אתה_אומר שאמר הקב""ה למשה הריני אומר לך דבר ואתה ",ויאמרו אל משה דבר אתה עמנו ונשמעה ואל ידבר עמנו ,ref-bible
3414,ref-mek.6.2.7.74-ref-mek.6.2.7.86,ref-bible.0204.14.8.5-ref-bible.0204.14.9.6,242562,242625,39949,39961,ref-mek.00006.00002.00007.00074,ref-mek.00006.00002.00007.00086,615365,615426,103822,103832,ref-bible.00204.00014.00008.00005,ref-bible.00204.00014.00009.00006,לך מראש ההר ואתה עולה שנאמר ויקרא ה' למשה אל ראש ההר ויעל ,לכי לביתך ואני אצוה עליך ותאמר האשה התקועית אל המלך עלי ,ref-bible
