,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
11815,ref-m.04.07.2.9.25-ref-m.04.07.2.9.30,ref-bible.0101.15.13.12-ref-bible.0101.15.13.17,570533,570565,88931,88936,ref-m.00004.00007.00002.00009.00025,ref-m.00004.00007.00002.00009.00030,24469,24500,4249,4254,ref-bible.00101.00015.00013.00012,ref-bible.00101.00015.00013.00017,ועבדום וענו אותם ארבע מאות שנה ,ועבדום וענו אתם ארבע מאות שנה ,ref-bible
11816,ref-m.04.07.2.10.42-ref-m.04.07.3.1.1,ref-bible.0207.66.23.1-ref-bible.0207.66.23.9,570796,570886,88969,88982,ref-m.00004.00007.00002.00010.00042,ref-m.00004.00007.00003.00001.00001,866158,866203,147211,147219,ref-bible.00207.00066.00023.00001,ref-bible.00207.00066.00023.00009,והיה מדי חדש בחדשו רבי_יוחנן_בן_נורי_אומר מן הפסח ועד העצרת שנאמר ומדי שבת בשבתו כל ,והיה מדי חדש בחדשו ומדי שבת בשבתו יבוא כל ,ref-bible
11817,ref-m.04.07.8.7.87-ref-m.04.08.1.1.1,ref-bible.0221.3.24.1-ref-bible.0221.3.24.10,585245,585291,91025,91034,ref-m.00004.00007.00008.00007.00087,ref-m.00004.00008.00001.00001.00001,1152244,1152288,195004,195011,ref-bible.00221.00003.00024.00001,ref-bible.00221.00003.00024.00010,והשיב לב אבות על בנים ולב בנים על אבותם לפני ,והשיב לב אבות_על_בנים ולב בנים על אבותם פן ,ref-bible
11818,ref-m.04.08.3.3.40-ref-m.04.08.3.3.45,ref-bible.0105.13.18.1-ref-bible.0105.13.18.6,590468,590498,91760,91765,ref-m.00004.00008.00003.00003.00040,ref-m.00004.00008.00003.00003.00045,368987,369017,61686,61691,ref-bible.00105.00013.00018.00001,ref-bible.00105.00013.00018.00006,ולא ידבק בידך מאומה מן החרם ,ולא ידבק בידך מאומה מן החרם ,ref-bible
11819,ref-m.04.08.3.4.18-ref-m.04.08.3.4.23,ref-bible.0105.13.18.1-ref-bible.0105.13.18.6,590593,590623,91780,91785,ref-m.00004.00008.00003.00004.00018,ref-m.00004.00008.00003.00004.00023,368987,369017,61686,61691,ref-bible.00105.00013.00018.00001,ref-bible.00105.00013.00018.00006,ולא ידבק בידך מאומה מן החרם ,ולא ידבק בידך מאומה מן החרם ,ref-bible
11820,ref-m.04.08.3.5.23-ref-m.04.08.3.5.31,ref-bible.0105.12.2.15-ref-bible.0105.12.2.20,591155,591208,91867,91875,ref-m.00004.00008.00003.00005.00023,ref-m.00004.00008.00003.00005.00031,364951,364987,61054,61059,ref-bible.00105.00012.00002.00015,ref-bible.00105.00012.00002.00020,אלהיהם על ההרים ולא ההרים אלהיהם אלהיהם על הגבעות ,אלהיהם על ההרים הרמים ועל הגבעות ,ref-bible
11821,ref-m.04.08.3.6.40-ref-m.04.08.3.6.44,ref-bible.0207.30.22.10-ref-bible.0207.30.22.14,591623,591643,91946,91950,ref-m.00004.00008.00003.00006.00040,ref-m.00004.00008.00003.00006.00044,816040,816060,138112,138116,ref-bible.00207.00030.00022.00010,ref-bible.00207.00030.00022.00014,תזרם כמו דוה צא תאמר ,תזרם כמו דוה צא תאמר ,ref-bible
11822,ref-m.04.09.1.18.18-ref-m.04.09.1.18.22,ref-bible.0220.8.16.6-ref-bible.0220.8.16.14,600306,600335,93315,93319,ref-m.00004.00009.00001.00018.00018,ref-m.00004.00009.00001.00018.00022,1139698,1139743,192862,192868,ref-bible.00220.00008.00016.00006,ref-bible.00220.00008.00016.00014,אמת ומשפט שלום שפטו בשעריכם ,אמת איש_את_רעהו אמת ומשפט שלום שפטו בשעריכם ,ref-bible
11823,ref-m.04.09.2.9.90-ref-m.04.09.2.9.96,ref-bible.0301.37.21.1-ref-bible.0301.37.21.7,602849,602885,93729,93735,ref-m.00004.00009.00002.00009.00090,ref-m.00004.00009.00002.00009.00096,1175894,1175930,199413,199419,ref-bible.00301.00037.00021.00001,ref-bible.00301.00037.00021.00007,לוה רשע ולא ישלם וצדיק חונן ונותן ,לוה רשע ולא ישלם וצדיק חונן ונותן ,ref-bible
11824,ref-m.04.09.2.13.23-ref-m.04.09.2.13.34,ref-bible.0214.4.2.21-ref-bible.0214.4.2.32,603527,603581,93837,93847,ref-m.00004.00009.00002.00013.00023,ref-m.00004.00009.00002.00013.00034,1112755,1112808,188214,188222,ref-bible.00214.00004.00002.00021,ref-bible.00214.00004.00002.00032,כי אל חנון ורחום הוא ארך אפים ורב חסד ונחם על הרעה ,כי אתה אל חנון ורחום ארך_אפים_ורב_חסד ונחם על הרעה ,ref-bible
11825,ref-m.04.09.2.13.23-ref-m.04.09.2.13.34,ref-bible.0211.2.13.9-ref-bible.0211.2.13.19,603527,603581,93837,93847,ref-m.00004.00009.00002.00013.00023,ref-m.00004.00009.00002.00013.00034,1094685,1094735,185175,185182,ref-bible.00211.00002.00013.00009,ref-bible.00211.00002.00013.00019,כי אל חנון ורחום הוא ארך אפים ורב חסד ונחם על הרעה ,כי חנון ורחום הוא ארך_אפים_ורב_חסד ונחם על הרעה ,ref-bible
11826,ref-m.04.09.3.2.48-ref-m.04.09.3.2.65,ref-bible.0221.3.16.1-ref-bible.0221.3.16.18,604511,604602,94002,94019,ref-m.00004.00009.00003.00002.00048,ref-m.00004.00009.00003.00002.00065,1151600,1151696,194894,194909,ref-bible.00221.00003.00016.00001,ref-bible.00221.00003.00016.00018,אז נדברו יראי ה' איש אל רעהו ויקשב ה' וישמע ויכתב ספר זכרון לפניו ליראי ה' ולחושבי שמו ,אז נדברו יראי יהוה איש_את_רעהו ויקשב יהוה וישמע ויכתב ספר זכרון לפניו ליראי יהוה ולחשבי שמו ,ref-bible
11827,ref-m.04.09.3.2.83-ref-m.04.09.3.2.88,ref-bible.0306.3.28.1-ref-bible.0306.3.28.6,604693,604719,94034,94039,ref-m.00004.00009.00003.00002.00083,ref-m.00004.00009.00003.00002.00088,1352182,1352207,232438,232443,ref-bible.00306.00003.00028.00001,ref-bible.00306.00003.00028.00006,ישב בדד וידום כי נטל עליו ,ישב בדד וידם כי נטל עליו ,ref-bible
11828,ref-m.04.09.3.3.19-ref-m.04.09.3.3.26,ref-bible.0207.28.8.1-ref-bible.0207.28.8.8,604813,604848,94055,94061,ref-m.00004.00009.00003.00003.00019,ref-m.00004.00009.00003.00003.00026,811260,811294,137234,137240,ref-bible.00207.00028.00008.00001,ref-bible.00207.00028.00008.00008,כי כל שלחנות מלאו קיא צואה בלי מקום ,כי כל שלחנות מלאו קיא צאה בלי מקום ,ref-bible
11829,ref-m.04.09.3.6.53-ref-m.04.09.3.6.61,ref-bible.0102.20.24.15-ref-bible.0102.20.24.23,605514,605560,94175,94182,ref-m.00004.00009.00003.00006.00053,ref-m.00004.00009.00003.00006.00061,146150,146197,25707,25713,ref-bible.00102.00020.00024.00015,ref-bible.00102.00020.00024.00023,בכל המקום אשר אזכיר את שמי אבא אליך וברכתיך ,בכל המקום אשר אזכיר את שמי אבוא אליך וברכתיך ,ref-bible
11830,ref-m.04.09.3.6.55-ref-m.04.09.3.7.9,ref-bible.0202.13.10.12-ref-bible.0202.13.11.11,605526,605604,94177,94190,ref-m.00004.00009.00003.00006.00055,ref-m.00004.00009.00003.00007.00009,496441,496515,82965,82979,ref-bible.00202.00013.00010.00012,ref-bible.00202.00013.00011.00011,אשר אזכיר את שמי אבא אליך וברכתיך רבי אלעזר איש ברתותא אומר תן לו משלו שאתה ,אשר בא ביום אלי ויקם וילך מנוח אחרי אשתו ויבא אל האיש ויאמר לו האתה ,ref-bible
