,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
13780,ref-y.03.07.4.00.801-ref-y.03.07.4.00.810,ref-bible.0204.21.9.1-ref-bible.0204.21.9.11,2866318,2866380,434822,434831,ref-y.00003.00007.00004.00000.00801,ref-y.00003.00007.00004.00000.00810,636892,636960,107566,107576,ref-bible.00204.00021.00009.00001,ref-bible.00204.00021.00009.00011,"ויתנם ביד הגבעונים ויוקיעום בהר לפני י""י ויפלו שבעתם יחד ",ויתנם ביד הגבענים ויקיעם בהר לפני יהוה ויפלו שבעתים שבעתם יחד ,ref-bible
13781,ref-y.03.07.4.00.853-ref-y.03.07.4.00.859,ref-bible.0301.57.3.1-ref-bible.0301.57.3.6,2866609,2866642,434871,434877,ref-y.00003.00007.00004.00000.00853,ref-y.00003.00007.00004.00000.00859,1191049,1191080,202104,202109,ref-bible.00301.00057.00003.00001,ref-bible.00301.00057.00003.00006,אקרא אל אלהים עליון לאל גומר עלי ,אקרא לאלהים עליון לאל גמר עלי ,ref-bible
13782,ref-y.03.07.4.00.864-ref-y.03.07.4.00.881,ref-bible.0204.21.9.13-ref-bible.0204.21.10.10,2866665,2866759,434882,434898,ref-y.00003.00007.00004.00000.00864,ref-y.00003.00007.00004.00000.00881,636966,637065,107578,107595,ref-bible.00204.00021.00009.00013,ref-bible.00204.00021.00010.00010,והמה הומתו בימי קציר בראשונים כתיב קציר שעורים ותקח רצפה בת איה את השק ותטהו לה על הצור ,והמה המתו בימי קציר בראשנים תחלת בתחלת קציר שערים ותקח רצפה בת איה את השק ותטהו לה אל הצור ,ref-bible
13783,ref-y.03.07.4.00.917-ref-y.03.07.4.00.922,ref-bible.0204.21.10.11-ref-bible.0204.21.10.16,2866937,2866967,434928,434933,ref-y.00003.00007.00004.00000.00917,ref-y.00003.00007.00004.00000.00922,637066,637094,107596,107601,ref-bible.00204.00021.00010.00011,ref-bible.00204.00021.00010.00016,מתחלת הקציר עד נתך מים עליהם ,מתחלת קציר עד נתך מים עליהם ,ref-bible
13784,ref-y.03.07.4.00.980-ref-y.03.07.4.00.995,ref-bible.0313.2.1.1-ref-bible.0313.2.1.11,2867277,2867361,434983,434997,ref-y.00003.00007.00004.00000.00980,ref-y.00003.00007.00004.00000.00995,1518658,1518713,260754,260764,ref-bible.00313.00002.00001.00001,ref-bible.00313.00002.00001.00011,ויספר שלמה את כל האנשים הגרים ויעש מהם שבעים אלף נושא סבל ושמונים אלף חוצב בהר ,ויספר שלמה שבעים אלף איש סבל ושמונים אלף איש חצב בהר ,ref-bible
13785,ref-y.03.07.4.00.987-ref-y.03.07.4.00.995,ref-bible.0313.2.17.2-ref-bible.0313.2.17.9,2867316,2867361,434989,434997,ref-y.00003.00007.00004.00000.00987,ref-y.00003.00007.00004.00000.00995,1520327,1520365,261043,261050,ref-bible.00313.00002.00017.00002,ref-bible.00313.00002.00017.00009,מהם שבעים אלף נושא סבל ושמונים אלף חוצב בהר ,מהם שבעים אלף סבל ושמנים אלף חצב בהר ,ref-bible
13786,ref-y.03.07.4.00.988-ref-y.03.07.4.00.995,ref-bible.0205.5.29.3-ref-bible.0205.5.29.10,2867320,2867361,434990,434997,ref-y.00003.00007.00004.00000.00988,ref-y.00003.00007.00004.00000.00995,659254,659292,111528,111535,ref-bible.00205.00005.00029.00003,ref-bible.00205.00005.00029.00010,שבעים אלף נושא סבל ושמונים אלף חוצב בהר ,שבעים אלף נשא סבל ושמנים אלף חצב בהר ,ref-bible
13787,ref-y.03.07.4.00.1079-ref-y.03.07.4.00.1084,ref-bible.0101.2.17.8-ref-bible.0101.2.17.13,2867780,2867807,435064,435069,ref-y.00003.00007.00004.00000.01079,ref-y.00003.00007.00004.00000.01084,3375,3402,570,575,ref-bible.00101.00002.00017.00008,ref-bible.00101.00002.00017.00013,כי ביום אכלך ממנו מות תמות ,כי ביום אכלך ממנו מות תמות ,ref-bible
13788,ref-y.03.07.4.00.1107-ref-y.03.07.4.00.1112,ref-bible.0105.20.17.1-ref-bible.0105.20.17.7,2867930,2867967,435091,435096,ref-y.00003.00007.00004.00000.01107,ref-y.00003.00007.00004.00000.01112,381165,381209,63698,63704,ref-bible.00105.00020.00017.00001,ref-bible.00105.00020.00017.00007,כי החרם תחרימם החתי והאמורי והפרזי ,כי החרם תחרימם החתי והאמרי הכנעני והפרזי ,ref-bible
13789,ref-y.03.07.4.00.1118-ref-y.03.07.4.00.1130,ref-bible.0105.5.2.3-ref-bible.0105.5.3.7,2867994,2868059,435102,435114,ref-y.00003.00007.00004.00000.01118,ref-y.00003.00007.00004.00000.01130,350634,350685,58742,58750,ref-bible.00105.00005.00002.00003,ref-bible.00105.00005.00003.00007,לא תכרת להם ברית הרי אנו הולכין ומרמים בהן והם כורתין עמנו ברית ,כרת עמנו ברית בחרב לא את אבתינו כרת יהוה את הברית ,ref-bible
13790,ref-y.03.07.4.00.1419-ref-y.03.07.4.00.1424,ref-bible.0103.6.18.11-ref-bible.0103.6.18.16,2869532,2869564,435305,435310,ref-y.00003.00007.00004.00000.01419,ref-y.00003.00007.00004.00000.01424,201396,201426,34877,34882,ref-bible.00103.00006.00018.00011,ref-bible.00103.00006.00018.00016,אשר תשחט העולה תשחט החטאת לפני ,אשר תשחט העלה תשחט החטאת לפני ,ref-bible
13791,ref-y.03.07.4.00.1450-ref-y.03.07.4.00.1464,ref-bible.0207.31.2.3-ref-bible.0207.31.2.17,2869691,2869765,435332,435346,ref-y.00003.00007.00004.00000.01450,ref-y.00003.00007.00004.00000.01464,818030,818098,138380,138394,ref-bible.00207.00031.00002.00003,ref-bible.00207.00031.00002.00017,בחכמה הוא מביאה ואת דבריו לא הסיר וקם על בית מריעים ועל עזרת פועלי און ,חכם ויבא רע ואת דבריו לא הסיר וקם על בית מרעים ועל עזרת פעלי און ,ref-bible
13792,ref-y.03.07.4.00.1548-ref-y.03.07.4.00.1557,ref-bible.0221.3.3.1-ref-bible.0221.3.3.10,2870147,2870196,435401,435409,ref-y.00003.00007.00004.00000.01548,ref-y.00003.00007.00004.00000.01557,1151862,1151910,194821,194829,ref-bible.00221.00003.00003.00001,ref-bible.00221.00003.00003.00010,וישב מצרף ומטהר כסף וטהר את בני לוי וזקק אותם ,וישב מצרף ומטהר כסף וטהר את בני לוי וזקק אתם ,ref-bible
13793,ref-y.03.07.4.00.1733-ref-y.03.07.4.00.1741,ref-bible.0105.23.9.1-ref-bible.0105.23.9.9,2871146,2871189,435554,435562,ref-y.00003.00007.00004.00000.01733,ref-y.00003.00007.00004.00000.01741,386135,386177,64596,64604,ref-bible.00105.00023.00009.00001,ref-bible.00105.00023.00009.00009,בנים אשר יולדו להם דור שלישי יבוא להם בקהל ,בנים אשר יולדו להם דור שלישי יבא להם בקהל ,ref-bible
13794,ref-y.03.07.4.00.1845-ref-y.03.07.4.00.1853,ref-bible.0101.38.28.5-ref-bible.0101.38.28.13,2871709,2871753,435645,435652,ref-y.00003.00007.00004.00000.01845,ref-y.00003.00007.00004.00000.01853,78004,78047,13969,13976,ref-bible.00101.00038.00028.00005,ref-bible.00101.00038.00028.00013,ותקח המיילדת ותקשר על ידו שני לאמר זה יצא ,ותקח המילדת ותקשר על ידו שני לאמר זה יצא ,ref-bible
13795,ref-y.03.07.4.00.2448-ref-y.03.07.4.00.2455,ref-bible.0105.17.15.4-ref-bible.0105.17.15.18,2874703,2874743,436094,436101,ref-y.00003.00007.00004.00000.02448,ref-y.00003.00007.00004.00000.02455,376236,376303,62826,62837,ref-bible.00105.00017.00015.00004,ref-bible.00105.00017.00015.00018,מקרב אחיך תשים עליך מלך כל שתמניהו עליך ,מלך אשר_יבחר_יהוה_אלהיך בו מקרב אחיך תשים עליך מלך לא תוכל לתת עליך ,ref-bible
13796,ref-y.03.07.4.00.2809-ref-y.03.07.4.00.2818,ref-bible.0104.31.18.1-ref-bible.0104.31.18.10,2876477,2876523,436359,436366,ref-y.00003.00007.00004.00000.02809,ref-y.00003.00007.00004.00000.02818,324648,324694,54450,54457,ref-bible.00104.00031.00018.00001,ref-bible.00104.00031.00018.00010,וכל הטף בנשים אשר לא ידעו משכב זכר החיו לכם ,וכל הטף בנשים אשר_לא_ידעו משכב זכר החיו לכם ,ref-bible
13797,ref-y.03.07.4.00.2991-ref-y.03.07.4.00.3013,ref-bible.0103.21.13.1-ref-bible.0103.21.15.1,2877366,2877471,436468,436482,ref-y.00003.00007.00004.00000.02991,ref-y.00003.00007.00004.00000.03013,236008,236101,40701,40717,ref-bible.00103.00021.00013.00001,ref-bible.00103.00021.00015.00001,והוא אשה בבתוליה יקח לא בוגרת כל_לא_תעשה_שהוא_בא_מכח_עשה_עשה הוא ודכוותה כי אם בתולה מעמיו יקח אשה לא ,והוא אשה בבתוליה יקח אלמנה וגרושה וחללה זנה את אלה לא יקח כי אם בתולה מעמיו יקח אשה ולא ,ref-bible
13798,ref-y.03.07.4.00.3622-ref-y.03.07.4.00.3633,ref-bible.0105.13.7.1-ref-bible.0105.13.7.12,2880530,2880576,436924,436935,ref-y.00003.00007.00004.00000.03622,ref-y.00003.00007.00004.00000.03633,368582,368628,61566,61577,ref-bible.00105.00013.00007.00001,ref-bible.00105.00013.00007.00012,כי יסיתך אחיך בן אמך או בנך או בתך או אשת חיקך ,כי יסיתך אחיך בן אמך או בנך או בתך או אשת חיקך ,ref-bible
13799,ref-y.03.07.4.00.4087-ref-y.03.07.4.00.4099,ref-bible.0207.40.31.1-ref-bible.0207.40.31.13,2882908,2882977,437319,437331,ref-y.00003.00007.00004.00000.04087,ref-y.00003.00007.00004.00000.04099,831923,831993,140870,140882,ref-bible.00207.00040.00031.00001,ref-bible.00207.00040.00031.00013,"וקוי י""י יחליפו כח יעלו אבר כנשרים ירוצו ולא ייגעו ילכו ולא ייעפו ",וקוי יהוה יחליפו כח יעלו אבר כנשרים ירוצו ולא ייגעו ילכו ולא ייעפו ,ref-bible
