,baseOrig,compOrig,baseCharStart,baseCharEnd,baseWdStart,baseWdEnd,baseRefStart,baseRefEnd,compCharStart,compCharEnd,compWdStart,compWdEnd,compRefStart,compRefEnd,baseStr,compStr,compWork
6495,ref-bible.0102.20.4.10-ref-bible.0102.20.4.16,ref-mek.6.6.2.226-ref-mek.6.6.2.232,145117,145156,25500,25506,ref-bible.00102.00020.00004.00010,ref-bible.00102.00020.00004.00016,259755,259794,42640,42646,ref-mek.00006.00006.00002.00226,ref-mek.00006.00006.00002.00232,ואשר בארץ מתחת ואשר במים מתחת לארץ ,ואשר בארץ מתחת ואשר במים מתחת לארץ ,ref-mek
6496,ref-bible.0102.20.6.4-ref-bible.0102.20.7.16,ref-mek.6.6.4.70-ref-mek.6.7.1.6,145272,145355,25529,25542,ref-bible.00102.00020.00006.00004,ref-bible.00102.00020.00007.00016,262273,262318,43055,43063,ref-mek.00006.00006.00004.00070,ref-mek.00006.00007.00001.00006,לאהבי ולשמרי מצותי לא תשא את_שם_יהוה אלהיך לשוא כי לא ינקה יהוה את אשר ישא את שמו ,ליאהב לאבי שבשמים לא תשא שם ה' אלוהיך לשוא ,ref-mek
6497,ref-bible.0102.20.7.8-ref-bible.0102.20.7.17,ref-mek.6.7.1.93-ref-mek.6.7.1.102,145322,145361,25537,25543,ref-bible.00102.00020.00007.00008,ref-bible.00102.00020.00007.00017,262743,262780,43138,43144,ref-mek.00006.00007.00001.00093,ref-mek.00006.00007.00001.00102,כי לא ינקה יהוה את אשר ישא את שמו לשוא ,כי לא ינקה ה' את אשר ישא את שמו לשוא ,ref-mek
6498,ref-bible.0102.20.9.2-ref-bible.0102.20.10.3,ref-mek.6.7.4.2-ref-mek.6.7.4.26,145389,145433,25548,25555,ref-bible.00102.00020.00009.00002,ref-bible.00102.00020.00010.00003,265360,265491,43575,43589,ref-mek.00006.00007.00004.00002,ref-mek.00006.00007.00004.00026,ימים תעבד ועשית כל מלאכתך ויום השביעי שבת ,השביעי למה_נאמר_לפי_שהוא_אומר כל העושה מלאכה ביום השבת מות יומת עונש_שמענו_אזהרה_מנין_תלמוד_לומר ויום השביעי לא תעשה כל מלאכה ,ref-mek
6499,ref-bible.0102.20.9.4-ref-bible.0102.20.10.3,ref-mek.9.1.5.56-ref-mek.9.1.5.71,145399,145433,25550,25555,ref-bible.00102.00020.00009.00004,ref-bible.00102.00020.00010.00003,385101,385182,62056,62068,ref-mek.00009.00001.00005.00056,ref-mek.00009.00001.00005.00071,ועשית כל מלאכתך ויום השביעי שבת ,ועשית כל מלאכתך ולא_עוד_אלא ועבדת את אויביך אשר ישלחנו ה' בך ויום השביעי שבת ,ref-mek
6500,ref-bible.0102.20.10.10-ref-bible.0102.20.10.14,ref-mek.6.7.4.89-ref-mek.6.7.4.95,145464,145491,25560,25564,ref-bible.00102.00020.00010.00010,ref-bible.00102.00020.00010.00014,265815,265852,43636,43642,ref-mek.00006.00007.00004.00089,ref-mek.00006.00007.00004.00095,אתה ובנך ובתך עבדך ואמתך ,אתה ובנך ובתך אלו קטנים עבדך ואמתך ,ref-mek
6501,ref-bible.0102.20.11.19-ref-bible.0102.20.12.4,ref-mek.6.7.5.134-ref-mek.6.8.1.7,145600,145652,25581,25588,ref-bible.00102.00020.00011.00019,ref-bible.00102.00020.00012.00004,266784,266846,43787,43794,ref-mek.00006.00007.00005.00134,ref-mek.00006.00008.00001.00007,על כן ברך יהוה את_יום_השבת ויקדשהו כבד את אביך ואת ,על כן ברך ה' את_יום_השבת ויקדשהו כבד_את_אביך_ואת_אמך שומע אני ,ref-mek
6502,ref-bible.0102.20.13.2-ref-bible.0102.20.16.1,ref-mek.1.19.7.419-ref-mek.1.19.7.429,145708,145731,25594,25599,ref-bible.00102.00020.00013.00002,ref-bible.00102.00020.00016.00001,88449,88501,13924,13934,ref-mek.00001.00019.00007.00419,ref-mek.00001.00019.00007.00429,תרצח לא תנאף לא תגנב לא ,רצח לפוטיפר לא תנאף לא נאף לאשת פוטיפר לא תגנוב לא ,ref-mek
6503,ref-bible.0102.20.16.1-ref-bible.0102.20.17.7,ref-mek.1.19.7.458-ref-mek.1.19.7.470,145729,145777,25599,25610,ref-bible.00102.00020.00016.00001,ref-bible.00102.00020.00017.00007,88637,88688,13958,13967,ref-mek.00001.00019.00007.00458,ref-mek.00001.00019.00007.00470,לא תענה ברעך עד שקר לא תחמד בית רעך לא תחמד אשת ,לא ענה על שקר על_אחת_כמה_וכמה לא תחמוד שלא חמד אשת ,ref-mek
6504,ref-bible.0102.20.17.1-ref-bible.0102.20.17.12,ref-mek.6.8.3.26-ref-mek.6.8.3.36,145750,145809,25604,25615,ref-bible.00102.00020.00017.00001,ref-bible.00102.00020.00017.00012,270971,271028,44380,44390,ref-mek.00006.00008.00003.00026,ref-mek.00006.00008.00003.00036,לא תחמד בית רעך לא תחמד אשת רעך ועבדו ואמתו ושורו וחמרו ,לא תחמוד בית רעך בית רעך כלל ועבדו ואמתו ושורו וחמורו ,ref-mek
6505,ref-bible.0102.20.18.1-ref-bible.0102.20.18.9,ref-mek.6.9.1.35-ref-mek.6.9.1.45,145825,145871,25619,25626,ref-bible.00102.00020.00018.00001,ref-bible.00102.00020.00018.00009,271920,271984,44530,44539,ref-mek.00006.00009.00001.00035,ref-mek.00006.00009.00001.00045,וכל העם ראים את הקולת ואת הלפידם ואת קול ,וכל העם רואין את הקולות קולי קולות ולפידי לפידים וכמה קולות ,ref-mek
6506,ref-bible.0102.20.18.1-ref-bible.0102.20.18.7,ref-mek.6.9.1.189-ref-mek.6.9.1.195,145825,145862,25619,25624,ref-bible.00102.00020.00018.00001,ref-bible.00102.00020.00018.00007,272759,272799,44653,44658,ref-mek.00006.00009.00001.00189,ref-mek.00006.00009.00001.00195,וכל העם ראים את הקולת ואת הלפידם ,וכל העם רואים את הקולות ואת הלפידים ,ref-mek
